"No.","Time","D_Time","Source","Destination","Protocol","Length","Info"
"1424","1.811681","0.000970","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=11921 Win=81552 Len=0 TSval=452 TSecr=438"
"1426","1.812883","0.000946","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=13349 Win=84480 Len=0 TSval=453 TSecr=438"
"1485","1.845748","0.000265","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=13349 Ack=1 Win=58400 Len=1428 TSval=450 TSecr=450"
"1488","1.846950","0.000192","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=14777 Ack=1 Win=58400 Len=1428 TSval=450 TSecr=450"
"1489","1.847945","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=14777 Win=87392 Len=0 TSval=461 TSecr=450"
"1490","1.848152","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=16205 Ack=1 Win=58400 Len=1428 TSval=450 TSecr=450"
"1491","1.849147","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=16205 Win=90320 Len=0 TSval=462 TSecr=450"
"1492","1.849353","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=17633 Ack=1 Win=58400 Len=1428 TSval=450 TSecr=450"
"1493","1.850348","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=17633 Win=93232 Len=0 TSval=462 TSecr=450"
"1494","1.850555","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=19061 Ack=1 Win=58400 Len=1428 TSval=451 TSecr=451"
"1495","1.851550","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=19061 Win=96160 Len=0 TSval=462 TSecr=450"
"1496","1.851756","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=20489 Ack=1 Win=58400 Len=1428 TSval=451 TSecr=451"
"1498","1.852752","0.000518","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=20489 Win=99072 Len=0 TSval=463 TSecr=451"
"1499","1.852958","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=21917 Ack=1 Win=58400 Len=1428 TSval=451 TSecr=451"
"1500","1.853953","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=21917 Win=102000 Len=0 TSval=463 TSecr=451"
"1501","1.854160","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=23345 Ack=1 Win=58400 Len=1428 TSval=451 TSecr=451"
"1502","1.855155","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=23345 Win=104912 Len=0 TSval=463 TSecr=451"
"1503","1.855361","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=24773 Ack=1 Win=58400 Len=1428 TSval=451 TSecr=451"
"1504","1.856356","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=24773 Win=107840 Len=0 TSval=464 TSecr=451"
"1505","1.856563","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=26201 Ack=1 Win=58400 Len=1428 TSval=451 TSecr=451"
"1506","1.857558","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=26201 Win=110752 Len=0 TSval=464 TSecr=451"
"1507","1.857764","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=27629 Ack=1 Win=58400 Len=1428 TSval=452 TSecr=451"
"1508","1.858760","0.000996","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=27629 Win=113680 Len=0 TSval=464 TSecr=451"
"1509","1.858966","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=29057 Ack=1 Win=58400 Len=1428 TSval=452 TSecr=451"
"1510","1.859961","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=29057 Win=116592 Len=0 TSval=464 TSecr=452"
"1511","1.860168","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=30485 Ack=1 Win=58400 Len=1428 TSval=452 TSecr=452"
"1512","1.861163","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=30485 Win=119520 Len=0 TSval=465 TSecr=452"
"1513","1.861369","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=31913 Ack=1 Win=58400 Len=1428 TSval=452 TSecr=452"
"1514","1.862364","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=31913 Win=122432 Len=0 TSval=465 TSecr=452"
"1515","1.862571","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=33341 Ack=1 Win=58400 Len=1428 TSval=452 TSecr=452"
"1516","1.863566","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=33341 Win=125360 Len=0 TSval=465 TSecr=452"
"1517","1.863772","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=34769 Ack=1 Win=58400 Len=1428 TSval=452 TSecr=452"
"1518","1.864768","0.000996","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=34769 Win=128272 Len=0 TSval=466 TSecr=452"
"1519","1.864974","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=36197 Ack=1 Win=58400 Len=1428 TSval=452 TSecr=452"
"1520","1.865969","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=36197 Win=131200 Len=0 TSval=466 TSecr=452"
"1521","1.866176","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=37625 Ack=1 Win=58400 Len=1428 TSval=452 TSecr=452"
"1522","1.867171","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=37625 Win=134112 Len=0 TSval=466 TSecr=452"
"1523","1.867377","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=39053 Ack=1 Win=58400 Len=1428 TSval=453 TSecr=453"
"1524","1.868372","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=39053 Win=137040 Len=0 TSval=467 TSecr=452"
"1525","1.868579","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=40481 Ack=1 Win=58400 Len=1428 TSval=453 TSecr=453"
"1527","1.869574","0.000970","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=40481 Win=139952 Len=0 TSval=467 TSecr=453"
"1529","1.870776","0.000946","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=41909 Win=142880 Len=0 TSval=467 TSecr=453"
"1590","1.905217","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=41909 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=461"
"1592","1.906419","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=43337 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=461"
"1593","1.907414","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=43337 Win=145792 Len=0 TSval=476 TSecr=462"
"1594","1.907620","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=44765 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=462"
"1596","1.908616","0.000382","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=44765 Win=148720 Len=0 TSval=477 TSecr=462"
"1597","1.908822","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=46193 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=462"
"1599","1.909817","0.000965","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=46193 Win=151632 Len=0 TSval=477 TSecr=462"
"1600","1.910083","0.000266","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=47621 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=462"
"1601","1.911019","0.000936","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=47621 Win=154560 Len=0 TSval=477 TSecr=462"
"1603","1.911284","0.000192","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=49049 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=462"
"1604","1.912280","0.000996","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=49049 Win=157472 Len=0 TSval=478 TSecr=462"
"1605","1.912486","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=50477 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=462"
"1606","1.913481","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=50477 Win=160400 Len=0 TSval=478 TSecr=462"
"1607","1.913688","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=51905 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=462"
"1608","1.914683","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=51905 Win=163312 Len=0 TSval=478 TSecr=462"
"1609","1.914889","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=53333 Ack=1 Win=58400 Len=1428 TSval=463 TSecr=463"
"1610","1.915884","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=53333 Win=166240 Len=0 TSval=478 TSecr=462"
"1611","1.916091","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=54761 Ack=1 Win=58400 Len=1428 TSval=463 TSecr=463"
"1612","1.917086","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=54761 Win=169152 Len=0 TSval=479 TSecr=463"
"1613","1.917292","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=56189 Ack=1 Win=58400 Len=1428 TSval=463 TSecr=463"
"1614","1.918288","0.000996","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=56189 Win=172080 Len=0 TSval=479 TSecr=463"
"1615","1.918494","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=57617 Ack=1 Win=58400 Len=1428 TSval=463 TSecr=463"
"1616","1.919489","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=57617 Win=174992 Len=0 TSval=479 TSecr=463"
"1617","1.919696","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=59045 Ack=1 Win=58400 Len=1428 TSval=463 TSecr=463"
"1618","1.920691","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=59045 Win=177920 Len=0 TSval=480 TSecr=463"
"1619","1.920897","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=60473 Ack=1 Win=58400 Len=1428 TSval=463 TSecr=463"
"1620","1.921892","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=60473 Win=180832 Len=0 TSval=480 TSecr=463"
"1621","1.922099","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=61901 Ack=1 Win=58400 Len=1428 TSval=464 TSecr=464"
"1622","1.923094","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=61901 Win=183760 Len=0 TSval=480 TSecr=463"
"1623","1.923300","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=63329 Ack=1 Win=58400 Len=1428 TSval=464 TSecr=464"
"1624","1.924296","0.000996","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=63329 Win=186672 Len=0 TSval=481 TSecr=464"
"1625","1.924502","0.000206","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=64757 Ack=1 Win=58400 Len=1428 TSval=464 TSecr=464"
"1626","1.925497","0.000995","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=64757 Win=189600 Len=0 TSval=481 TSecr=464"
"1627","1.925704","0.000207","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=66185 Ack=1 Win=58400 Len=1428 TSval=464 TSecr=464"
"1628","1.926255","0.000551","10.1.0.2","10.1.2.2","TCP","960","34042 > 50000 [PSH, ACK] Seq=67613 Ack=1 Win=58400 Len=886 TSval=464 TSecr=464"
"1629","1.926699","0.000444","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=66185 Win=192512 Len=0 TSval=481 TSecr=464"
"1631","1.927900","0.000227","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=67613 Win=195440 Len=0 TSval=481 TSecr=464"
"1701","1.968234","0.000031","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=68499 Win=198352 Len=0 TSval=492 TSecr=464"
"1796","2.017983","0.000024","10.1.0.2","10.1.2.2","TCP","62","34042 > 50000 [FIN, ACK] Seq=68499 Ack=1 Win=58400 Len=0 TSval=492 TSecr=481"
"1878","2.060284","0.000050","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=68500 Win=198352 Len=0 TSval=515 TSecr=492"
