"No.","Time","D_Time","Source","Destination","Protocol","Length","Info"
"1512","1.862130","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=30485 Ack=1 Win=58400 Len=1428 TSval=452 TSecr=452"
"1513","1.862130","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=31913 Win=122432 Len=0 TSval=465 TSecr=452"
"1514","1.863332","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=31913 Ack=1 Win=58400 Len=1428 TSval=452 TSecr=452"
"1515","1.863332","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=33341 Win=125360 Len=0 TSval=465 TSecr=452"
"1516","1.864533","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=33341 Ack=1 Win=58400 Len=1428 TSval=452 TSecr=452"
"1517","1.864533","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=34769 Win=128272 Len=0 TSval=466 TSecr=452"
"1518","1.865735","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=34769 Ack=1 Win=58400 Len=1428 TSval=452 TSecr=452"
"1519","1.865735","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=36197 Win=131200 Len=0 TSval=466 TSecr=452"
"1520","1.866936","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=36197 Ack=1 Win=58400 Len=1428 TSval=452 TSecr=452"
"1521","1.866936","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=37625 Win=134112 Len=0 TSval=466 TSecr=452"
"1522","1.868138","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=37625 Ack=1 Win=58400 Len=1428 TSval=452 TSecr=452"
"1523","1.868138","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=39053 Win=137040 Len=0 TSval=467 TSecr=452"
"1524","1.869340","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=39053 Ack=1 Win=58400 Len=1428 TSval=453 TSecr=453"
"1525","1.869340","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=40481 Win=139952 Len=0 TSval=467 TSecr=453"
"1526","1.870541","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=40481 Ack=1 Win=58400 Len=1428 TSval=453 TSecr=453"
"1527","1.870541","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=41909 Win=142880 Len=0 TSval=467 TSecr=453"
"1591","1.907180","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=41909 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=461"
"1592","1.907180","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=43337 Win=145792 Len=0 TSval=476 TSecr=462"
"1594","1.908381","0.000381","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=43337 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=461"
"1595","1.908381","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=44765 Win=148720 Len=0 TSval=477 TSecr=462"
"1596","1.909583","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=44765 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=462"
"1597","1.909583","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=46193 Win=151632 Len=0 TSval=477 TSecr=462"
"1598","1.910784","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=46193 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=462"
"1599","1.910784","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=47621 Win=154560 Len=0 TSval=477 TSecr=462"
"1602","1.912045","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=47621 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=462"
"1603","1.912045","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=49049 Win=157472 Len=0 TSval=478 TSecr=462"
"1604","1.913247","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=49049 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=462"
"1605","1.913247","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=50477 Win=160400 Len=0 TSval=478 TSecr=462"
"1606","1.914448","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=50477 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=462"
"1607","1.914448","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=51905 Win=163312 Len=0 TSval=478 TSecr=462"
"1608","1.915650","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=51905 Ack=1 Win=58400 Len=1428 TSval=462 TSecr=462"
"1609","1.915650","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=53333 Win=166240 Len=0 TSval=478 TSecr=462"
"1610","1.916852","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=53333 Ack=1 Win=58400 Len=1428 TSval=463 TSecr=463"
"1611","1.916852","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=54761 Win=169152 Len=0 TSval=479 TSecr=463"
"1612","1.918053","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=54761 Ack=1 Win=58400 Len=1428 TSval=463 TSecr=463"
"1613","1.918053","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=56189 Win=172080 Len=0 TSval=479 TSecr=463"
"1614","1.919255","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=56189 Ack=1 Win=58400 Len=1428 TSval=463 TSecr=463"
"1615","1.919255","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=57617 Win=174992 Len=0 TSval=479 TSecr=463"
"1616","1.920456","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=57617 Ack=1 Win=58400 Len=1428 TSval=463 TSecr=463"
"1617","1.920456","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=59045 Win=177920 Len=0 TSval=480 TSecr=463"
"1618","1.921658","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=59045 Ack=1 Win=58400 Len=1428 TSval=463 TSecr=463"
"1619","1.921658","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=60473 Win=180832 Len=0 TSval=480 TSecr=463"
"1620","1.922860","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=60473 Ack=1 Win=58400 Len=1428 TSval=463 TSecr=463"
"1621","1.922860","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=61901 Win=183760 Len=0 TSval=480 TSecr=463"
"1622","1.924061","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=61901 Ack=1 Win=58400 Len=1428 TSval=464 TSecr=464"
"1623","1.924061","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=63329 Win=186672 Len=0 TSval=481 TSecr=464"
"1624","1.925263","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=63329 Ack=1 Win=58400 Len=1428 TSval=464 TSecr=464"
"1625","1.925263","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=64757 Win=189600 Len=0 TSval=481 TSecr=464"
"1626","1.926464","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=64757 Ack=1 Win=58400 Len=1428 TSval=464 TSecr=464"
"1627","1.926464","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=66185 Win=192512 Len=0 TSval=481 TSecr=464"
"1628","1.927666","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34042 > 50000 [PSH, ACK] Seq=66185 Ack=1 Win=58400 Len=1428 TSval=464 TSecr=464"
"1629","1.927666","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=67613 Win=195440 Len=0 TSval=481 TSecr=464"
"1630","1.928434","0.000768","10.1.0.2","10.1.2.2","TCP","960","34042 > 50000 [PSH, ACK] Seq=67613 Ack=1 Win=58400 Len=886 TSval=464 TSecr=464"
"1699","1.968000","0.000238","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=68499 Win=198352 Len=0 TSval=492 TSecr=464"
"1801","2.020365","0.000050","10.1.0.2","10.1.2.2","TCP","62","34042 > 50000 [FIN, ACK] Seq=68499 Ack=1 Win=58400 Len=0 TSval=492 TSecr=481"
"1885","2.060049","0.000049","10.1.2.2","10.1.0.2","TCP","62","50000 > 34042 [ACK] Seq=1 Ack=68500 Win=198352 Len=0 TSval=515 TSecr=492"
