src_port,src_adrs,dst_adrs,Flow_Size,start_time,end_time,completion_time,completion_time[ms],[Mb/s]
55232,192.168.0.41,192.168.0.42,73470,7.43730998,7.438888073,0.0015780930000000026,1.5780930000000026,0.0
40373,192.168.0.41,192.168.0.42,73272,7.438281059,7.440145969,0.0018649099999992202,1.8649099999992202,0.0
50030,192.168.0.41,192.168.0.42,73932,7.438898087,7.440896988,0.0019989010000003304,1.9989010000003304,0.0
50848,192.168.0.41,192.168.0.42,73536,7.439615011,7.441418886,0.0018038750000002324,1.8038750000002324,0.0
36850,192.168.0.41,192.168.0.42,73536,7.440448999,7.442226887,0.0017778880000003383,1.7778880000003383,0.0
54110,192.168.0.41,192.168.0.42,73668,7.441137075,7.44312191,0.001984835000000018,1.9848350000000181,0.0
45540,192.168.0.41,192.168.0.42,73404,7.441613913,7.443702936,0.002089022999999912,2.089022999999912,0.0
59486,192.168.0.41,192.168.0.42,73404,7.442360878,7.444467068,0.002106190000000119,2.106190000000119,0.0
44255,192.168.0.41,192.168.0.42,73272,7.443145037,7.445211887,0.0020668500000002865,2.0668500000002865,0.0
45332,192.168.0.41,192.168.0.42,73404,7.443866968,7.445918083,0.002051114999999548,2.051114999999548,0.0
48307,192.168.0.41,192.168.0.42,73668,7.444530964,7.44646287,0.0019319060000002608,1.9319060000002608,0.0
37393,192.168.0.41,192.168.0.42,73470,7.445373058,7.447431087,0.002058028999999628,2.058028999999628,0.0
59695,192.168.0.41,192.168.0.42,73668,7.446095943,7.451865911,0.0057699679999991815,5.7699679999991815,0.0
38859,192.168.0.41,192.168.0.42,73536,7.446637869,7.449009895,0.0023720259999997495,2.3720259999997495,0.0
34441,192.168.0.41,192.168.0.42,73536,7.44738698,7.449410915,0.0020239349999995326,2.0239349999995326,0.0
46528,192.168.0.41,192.168.0.42,73272,7.448135853,7.450192928,0.0020570749999997417,2.0570749999997417,0.0
33228,192.168.0.41,192.168.0.42,73800,7.448800087,7.450903893,0.002103805999999153,2.103805999999153,0.0
41893,192.168.0.41,192.168.0.42,73734,7.449650049,7.451436043,0.001785994000000457,1.785994000000457,0.0
49639,192.168.0.41,192.168.0.42,73536,7.450417995,7.452179909,0.0017619140000002531,1.761914000000253,0.0
44443,192.168.0.41,192.168.0.42,73668,7.451169014,7.452907085,0.0017380709999992305,1.7380709999992305,0.0
35027,192.168.0.41,192.168.0.42,73404,7.451945066,7.453425884,0.0014808179999992177,1.4808179999992177,0.0
42442,192.168.0.41,192.168.0.42,73404,7.452693939,7.454457045,0.0017631059999994037,1.7631059999994037,0.0
42235,192.168.0.41,192.168.0.42,73470,7.453433037,7.454921007,0.0014879700000003382,1.4879700000003382,0.0
54568,192.168.0.41,192.168.0.42,73272,7.45418191,7.455688,0.0015060900000003485,1.5060900000003485,0.0
42174,192.168.0.41,192.168.0.42,73404,7.454948902,7.463243008,0.008294106000000134,8.294106000000134,0.0
41488,192.168.0.41,192.168.0.42,73404,7.455641985,7.463283062,0.007641077000000607,7.641077000000607,0.0
39359,192.168.0.41,192.168.0.42,73536,7.456425905,7.463235855,0.0068099500000000646,6.809950000000065,0.0
39643,192.168.0.41,192.168.0.42,73668,7.457170963,7.458894968,0.0017240049999998064,1.7240049999998064,0.0
35638,192.168.0.41,192.168.0.42,73404,7.457910061,7.459456921,0.0015468600000003718,1.5468600000003718,0.0
52054,192.168.0.41,192.168.0.42,73536,7.458683014,7.460165977,0.0014829629999999483,1.4829629999999483,0.0
47931,192.168.0.41,192.168.0.42,73404,7.459398031,7.461150885,0.001752854000000248,1.752854000000248,0.0
53830,192.168.0.41,192.168.0.42,73800,7.459877968,7.461895943,0.0020179750000002272,2.0179750000002272,0.0
51374,192.168.0.41,192.168.0.42,73602,7.460622072,7.462643862,0.0020217900000005784,2.0217900000005784,0.0
59762,192.168.0.41,192.168.0.42,73536,7.461374998,7.46337986,0.0020048619999997186,2.0048619999997186,0.0
38531,192.168.0.41,192.168.0.42,73668,7.462158918,7.463888884,0.0017299660000000827,1.7299660000000827,0.0
33999,192.168.0.41,192.168.0.42,73272,7.462894917,7.46467495,0.0017800330000001807,1.7800330000001807,0.0
45895,192.168.0.41,192.168.0.42,73668,7.463424921,7.465386868,0.001961947000000741,1.961947000000741,0.0
58835,192.168.0.41,192.168.0.42,73800,7.464150906,7.46615696,0.0020060539999997573,2.0060539999997573,0.0
53743,192.168.0.41,192.168.0.42,73668,7.46487689,7.466898918,0.0020220279999998425,2.0220279999998425,0.0
50085,192.168.0.41,192.168.0.42,73536,7.465621948,7.467633963,0.0020120150000000336,2.0120150000000336,0.0
