0,0,0,0
100,0.007142857,0,0.007142857
200,0.021428571,0.028571429,0.05
300,0.021428571,0.028571429,0.05
400,0.021428571,0.028571429,0.05
500,0.021428571,0.028571429,0.05
600,0.021428571,0.028571429,0.05
700,0.021428571,0.028571429,0.05
800,0.021428571,0.028571429,0.05
900,0.021428571,0.028571429,0.05
1000,0.021428571,0.028571429,0.05
2000,0.035714286,0.042857143,0.078571429
3000,0.057142857,0.078571429,0.135714286
4000,0.057142857,0.1,0.157142857
5000,0.057142857,0.214285714,0.271428571
6000,0.057142857,0.235714286,0.292857143
7000,0.057142857,0.257142857,0.314285714
8000,0.057142857,0.264285714,0.321428571
9000,0.057142857,0.271428571,0.328571429
10000,0.057142857,0.278571429,0.335714286
11000,0.057142857,0.285714286,0.342857143
12000,0.057142857,0.292857143,0.35
13000,0.057142857,0.371428571,0.428571429
14000,0.057142857,0.371428571,0.428571429
15000,0.057142857,0.378571429,0.435714286
16000,0.057142857,0.385714286,0.442857143
17000,0.057142857,0.385714286,0.442857143
18000,0.057142857,0.385714286,0.442857143
19000,0.057142857,0.385714286,0.442857143
20000,0.057142857,0.385714286,0.442857143
21000,0.057142857,0.392857143,0.45
22000,0.057142857,0.4,0.457142857
23000,0.057142857,0.4,0.457142857
24000,0.057142857,0.407142857,0.464285714
25000,0.057142857,0.421428571,0.478571429
26000,0.057142857,0.428571429,0.485714286
27000,0.057142857,0.478571429,0.535714286
28000,0.057142857,0.507142857,0.564285714
29000,0.057142857,0.514285714,0.571428571
30000,0.057142857,0.514285714,0.571428571
31000,0.057142857,0.514285714,0.571428571
32000,0.057142857,0.514285714,0.571428571
33000,0.064285714,0.514285714,0.578571429
34000,0.064285714,0.514285714,0.578571429
35000,0.064285714,0.514285714,0.578571429
36000,0.064285714,0.514285714,0.578571429
37000,0.064285714,0.514285714,0.578571429
38000,0.064285714,0.514285714,0.578571429
39000,0.064285714,0.514285714,0.578571429
40000,0.064285714,0.514285714,0.578571429
41000,0.064285714,0.514285714,0.578571429
42000,0.064285714,0.521428571,0.585714286
43000,0.092857143,0.528571429,0.621428571
44000,0.121428571,0.571428571,0.692857143
45000,0.128571429,0.607142857,0.735714286
46000,0.128571429,0.607142857,0.735714286
47000,0.128571429,0.614285714,0.742857143
48000,0.128571429,0.614285714,0.742857143
49000,0.128571429,0.614285714,0.742857143
50000,0.128571429,0.614285714,0.742857143
51000,0.128571429,0.614285714,0.742857143
52000,0.128571429,0.621428571,0.75
53000,0.128571429,0.628571429,0.757142857
54000,0.128571429,0.628571429,0.757142857
55000,0.128571429,0.628571429,0.757142857
56000,0.128571429,0.628571429,0.757142857
57000,0.128571429,0.628571429,0.757142857
58000,0.128571429,0.628571429,0.757142857
59000,0.128571429,0.628571429,0.757142857
60000,0.128571429,0.628571429,0.757142857
61000,0.128571429,0.628571429,0.757142857
62000,0.128571429,0.628571429,0.757142857
63000,0.128571429,0.628571429,0.757142857
64000,0.128571429,0.628571429,0.757142857
65000,0.128571429,0.628571429,0.757142857
66000,0.128571429,0.628571429,0.757142857
67000,0.128571429,0.628571429,0.757142857
68000,0.128571429,0.628571429,0.757142857
69000,0.128571429,0.628571429,0.757142857
70000,0.128571429,0.628571429,0.757142857
71000,0.128571429,0.628571429,0.757142857
72000,0.128571429,0.628571429,0.757142857
73000,0.128571429,0.628571429,0.757142857
74000,0.128571429,0.628571429,0.757142857
75000,0.128571429,0.628571429,0.757142857
76000,0.128571429,0.628571429,0.757142857
77000,0.128571429,0.628571429,0.757142857
78000,0.128571429,0.628571429,0.757142857
79000,0.128571429,0.628571429,0.757142857
80000,0.128571429,0.628571429,0.757142857
81000,0.128571429,0.628571429,0.757142857
82000,0.128571429,0.628571429,0.757142857
83000,0.128571429,0.628571429,0.757142857
84000,0.128571429,0.628571429,0.757142857
85000,0.128571429,0.628571429,0.757142857
86000,0.128571429,0.628571429,0.757142857
87000,0.128571429,0.628571429,0.757142857
88000,0.128571429,0.628571429,0.757142857
89000,0.128571429,0.628571429,0.757142857
90000,0.128571429,0.628571429,0.757142857
91000,0.128571429,0.628571429,0.757142857
92000,0.128571429,0.628571429,0.757142857
93000,0.128571429,0.628571429,0.757142857
94000,0.128571429,0.628571429,0.757142857
95000,0.128571429,0.628571429,0.757142857
96000,0.128571429,0.628571429,0.757142857
97000,0.128571429,0.628571429,0.757142857
98000,0.128571429,0.628571429,0.757142857
99000,0.128571429,0.628571429,0.757142857
100000,0.128571429,0.628571429,0.757142857
101000,0.128571429,0.628571429,0.757142857
102000,0.128571429,0.628571429,0.757142857
103000,0.128571429,0.628571429,0.757142857
104000,0.128571429,0.628571429,0.757142857
105000,0.128571429,0.628571429,0.757142857
106000,0.128571429,0.628571429,0.757142857
107000,0.128571429,0.628571429,0.757142857
108000,0.128571429,0.628571429,0.757142857
109000,0.128571429,0.628571429,0.757142857
110000,0.128571429,0.628571429,0.757142857
111000,0.128571429,0.628571429,0.757142857
112000,0.128571429,0.628571429,0.757142857
113000,0.128571429,0.628571429,0.757142857
114000,0.128571429,0.628571429,0.757142857
115000,0.128571429,0.628571429,0.757142857
116000,0.128571429,0.628571429,0.757142857
117000,0.128571429,0.628571429,0.757142857
118000,0.128571429,0.628571429,0.757142857
119000,0.128571429,0.628571429,0.757142857
120000,0.128571429,0.628571429,0.757142857
121000,0.128571429,0.628571429,0.757142857
122000,0.128571429,0.628571429,0.757142857
123000,0.128571429,0.628571429,0.757142857
124000,0.128571429,0.628571429,0.757142857
125000,0.128571429,0.628571429,0.757142857
126000,0.128571429,0.628571429,0.757142857
127000,0.128571429,0.628571429,0.757142857
128000,0.128571429,0.628571429,0.757142857
129000,0.128571429,0.628571429,0.757142857
130000,0.128571429,0.628571429,0.757142857
131000,0.128571429,0.628571429,0.757142857
132000,0.128571429,0.628571429,0.757142857
133000,0.128571429,0.628571429,0.757142857
134000,0.128571429,0.628571429,0.757142857
135000,0.128571429,0.628571429,0.757142857
136000,0.128571429,0.628571429,0.757142857
137000,0.128571429,0.628571429,0.757142857
138000,0.128571429,0.628571429,0.757142857
139000,0.128571429,0.628571429,0.757142857
140000,0.128571429,0.628571429,0.757142857
141000,0.128571429,0.628571429,0.757142857
142000,0.128571429,0.628571429,0.757142857
143000,0.128571429,0.628571429,0.757142857
144000,0.128571429,0.628571429,0.757142857
145000,0.128571429,0.628571429,0.757142857
146000,0.128571429,0.628571429,0.757142857
147000,0.128571429,0.628571429,0.757142857
148000,0.128571429,0.628571429,0.757142857
149000,0.128571429,0.628571429,0.757142857
150000,0.128571429,0.628571429,0.757142857
151000,0.128571429,0.628571429,0.757142857
152000,0.128571429,0.628571429,0.757142857
153000,0.128571429,0.628571429,0.757142857
154000,0.128571429,0.628571429,0.757142857
155000,0.128571429,0.628571429,0.757142857
156000,0.128571429,0.628571429,0.757142857
157000,0.128571429,0.628571429,0.757142857
158000,0.128571429,0.628571429,0.757142857
159000,0.128571429,0.628571429,0.757142857
160000,0.128571429,0.628571429,0.757142857
161000,0.128571429,0.628571429,0.757142857
162000,0.128571429,0.628571429,0.757142857
163000,0.128571429,0.628571429,0.757142857
164000,0.128571429,0.628571429,0.757142857
165000,0.128571429,0.628571429,0.757142857
166000,0.128571429,0.628571429,0.757142857
167000,0.128571429,0.628571429,0.757142857
168000,0.128571429,0.628571429,0.757142857
169000,0.128571429,0.628571429,0.757142857
170000,0.128571429,0.628571429,0.757142857
171000,0.128571429,0.628571429,0.757142857
172000,0.128571429,0.628571429,0.757142857
173000,0.128571429,0.628571429,0.757142857
174000,0.128571429,0.628571429,0.757142857
175000,0.128571429,0.628571429,0.757142857
176000,0.128571429,0.628571429,0.757142857
177000,0.128571429,0.628571429,0.757142857
178000,0.128571429,0.628571429,0.757142857
179000,0.128571429,0.628571429,0.757142857
180000,0.128571429,0.628571429,0.757142857
181000,0.128571429,0.628571429,0.757142857
182000,0.128571429,0.628571429,0.757142857
183000,0.128571429,0.628571429,0.757142857
184000,0.128571429,0.628571429,0.757142857
185000,0.128571429,0.628571429,0.757142857
186000,0.128571429,0.628571429,0.757142857
187000,0.128571429,0.628571429,0.757142857
188000,0.128571429,0.628571429,0.757142857
189000,0.128571429,0.628571429,0.757142857
190000,0.128571429,0.628571429,0.757142857
191000,0.128571429,0.628571429,0.757142857
192000,0.128571429,0.628571429,0.757142857
193000,0.128571429,0.628571429,0.757142857
194000,0.128571429,0.628571429,0.757142857
195000,0.128571429,0.628571429,0.757142857
196000,0.128571429,0.628571429,0.757142857
197000,0.128571429,0.628571429,0.757142857
198000,0.128571429,0.628571429,0.757142857
199000,0.128571429,0.628571429,0.757142857
200000,0.128571429,0.628571429,0.757142857
201000,0.128571429,0.628571429,0.757142857
202000,0.128571429,0.628571429,0.757142857
203000,0.128571429,0.628571429,0.757142857
204000,0.128571429,0.628571429,0.757142857
205000,0.128571429,0.628571429,0.757142857
206000,0.128571429,0.628571429,0.757142857
207000,0.128571429,0.628571429,0.757142857
208000,0.128571429,0.628571429,0.757142857
209000,0.128571429,0.628571429,0.757142857
210000,0.128571429,0.628571429,0.757142857
211000,0.128571429,0.628571429,0.757142857
212000,0.128571429,0.628571429,0.757142857
213000,0.128571429,0.628571429,0.757142857
214000,0.128571429,0.628571429,0.757142857
215000,0.135714286,0.628571429,0.764285714
216000,0.135714286,0.628571429,0.764285714
217000,0.135714286,0.628571429,0.764285714
218000,0.135714286,0.628571429,0.764285714
219000,0.135714286,0.628571429,0.764285714
220000,0.135714286,0.628571429,0.764285714
221000,0.135714286,0.628571429,0.764285714
222000,0.135714286,0.628571429,0.764285714
223000,0.135714286,0.628571429,0.764285714
224000,0.135714286,0.628571429,0.764285714
225000,0.135714286,0.628571429,0.764285714
226000,0.135714286,0.628571429,0.764285714
227000,0.135714286,0.628571429,0.764285714
228000,0.135714286,0.628571429,0.764285714
229000,0.135714286,0.628571429,0.764285714
230000,0.135714286,0.628571429,0.764285714
231000,0.135714286,0.628571429,0.764285714
232000,0.135714286,0.628571429,0.764285714
233000,0.135714286,0.628571429,0.764285714
234000,0.135714286,0.628571429,0.764285714
235000,0.135714286,0.628571429,0.764285714
236000,0.135714286,0.628571429,0.764285714
237000,0.135714286,0.628571429,0.764285714
238000,0.135714286,0.628571429,0.764285714
239000,0.135714286,0.628571429,0.764285714
240000,0.135714286,0.628571429,0.764285714
241000,0.135714286,0.628571429,0.764285714
242000,0.135714286,0.628571429,0.764285714
243000,0.135714286,0.628571429,0.764285714
244000,0.135714286,0.628571429,0.764285714
245000,0.135714286,0.628571429,0.764285714
246000,0.135714286,0.628571429,0.764285714
247000,0.135714286,0.628571429,0.764285714
248000,0.135714286,0.628571429,0.764285714
249000,0.135714286,0.628571429,0.764285714
250000,0.135714286,0.628571429,0.764285714
251000,0.135714286,0.628571429,0.764285714
252000,0.135714286,0.628571429,0.764285714
253000,0.135714286,0.628571429,0.764285714
254000,0.135714286,0.628571429,0.764285714
255000,0.135714286,0.628571429,0.764285714
256000,0.135714286,0.628571429,0.764285714
257000,0.135714286,0.628571429,0.764285714
258000,0.135714286,0.628571429,0.764285714
259000,0.135714286,0.628571429,0.764285714
260000,0.135714286,0.628571429,0.764285714
261000,0.135714286,0.628571429,0.764285714
262000,0.135714286,0.628571429,0.764285714
263000,0.135714286,0.628571429,0.764285714
264000,0.135714286,0.628571429,0.764285714
265000,0.135714286,0.628571429,0.764285714
266000,0.135714286,0.628571429,0.764285714
267000,0.135714286,0.628571429,0.764285714
268000,0.135714286,0.628571429,0.764285714
269000,0.135714286,0.628571429,0.764285714
270000,0.135714286,0.628571429,0.764285714
271000,0.135714286,0.628571429,0.764285714
272000,0.135714286,0.628571429,0.764285714
273000,0.135714286,0.628571429,0.764285714
274000,0.135714286,0.628571429,0.764285714
275000,0.135714286,0.628571429,0.764285714
276000,0.135714286,0.628571429,0.764285714
277000,0.135714286,0.628571429,0.764285714
278000,0.135714286,0.628571429,0.764285714
279000,0.135714286,0.628571429,0.764285714
280000,0.135714286,0.628571429,0.764285714
281000,0.135714286,0.628571429,0.764285714
282000,0.135714286,0.628571429,0.764285714
283000,0.135714286,0.628571429,0.764285714
284000,0.135714286,0.628571429,0.764285714
285000,0.135714286,0.628571429,0.764285714
286000,0.135714286,0.628571429,0.764285714
287000,0.135714286,0.628571429,0.764285714
288000,0.135714286,0.628571429,0.764285714
289000,0.135714286,0.628571429,0.764285714
290000,0.135714286,0.628571429,0.764285714
291000,0.135714286,0.628571429,0.764285714
292000,0.135714286,0.628571429,0.764285714
293000,0.135714286,0.628571429,0.764285714
294000,0.135714286,0.628571429,0.764285714
295000,0.135714286,0.628571429,0.764285714
296000,0.135714286,0.628571429,0.764285714
297000,0.135714286,0.628571429,0.764285714
298000,0.135714286,0.628571429,0.764285714
299000,0.135714286,0.628571429,0.764285714
300000,0.135714286,0.628571429,0.764285714
301000,0.135714286,0.628571429,0.764285714
302000,0.135714286,0.628571429,0.764285714
303000,0.135714286,0.628571429,0.764285714
304000,0.135714286,0.628571429,0.764285714
305000,0.135714286,0.628571429,0.764285714
306000,0.135714286,0.628571429,0.764285714
307000,0.135714286,0.628571429,0.764285714
308000,0.135714286,0.628571429,0.764285714
309000,0.135714286,0.628571429,0.764285714
310000,0.135714286,0.628571429,0.764285714
311000,0.135714286,0.628571429,0.764285714
312000,0.135714286,0.628571429,0.764285714
313000,0.135714286,0.628571429,0.764285714
314000,0.135714286,0.628571429,0.764285714
315000,0.135714286,0.628571429,0.764285714
316000,0.135714286,0.628571429,0.764285714
