0,3,0,3,70
1,183,36,147,70
2,270,93,177,70
3,294,93,201,70
4,300,93,207,70
5,309,93,216,70
6,312,93,219,70
7,315,93,222,70
8,321,93,228,70
9,321,93,228,70
10,321,93,228,70
11,321,93,228,70
12,321,93,228,70
13,300,93,207,70
14,300,93,207,70
15,300,93,207,70
16,306,93,213,70
17,312,93,219,70
18,312,93,219,70
19,315,93,222,70
20,312,93,219,70
21,315,93,222,70
22,315,93,222,70
23,315,93,222,70
24,315,93,222,70
25,318,93,225,70
26,315,93,222,70
27,315,93,222,70
28,315,93,222,70
29,315,93,222,70
30,315,93,222,70
31,315,93,222,70
32,315,93,222,70
33,315,93,222,70
34,315,93,222,70
35,315,93,222,70
36,315,93,222,70
37,315,93,222,70
38,315,93,222,70
39,315,93,222,70
40,315,93,222,70
41,315,93,222,70
42,318,93,225,70
43,318,93,225,70
44,315,93,222,70
45,318,93,225,70
46,318,93,225,70
47,318,93,225,70
48,321,93,228,70
49,321,93,228,70
50,321,93,228,70
51,321,93,228,70
52,324,93,231,70
53,324,93,231,70
54,327,93,234,70
55,327,93,234,70
56,327,93,234,70
57,321,93,228,70
58,300,87,213,70
59,294,87,207,70
60,291,87,204,70
61,255,84,171,70
62,237,84,153,70
63,216,78,138,70
64,189,72,117,70
65,168,69,99,70
