0,0,0,0
100,0,0,0
200,0,0.00679273,0.00679273
300,0.007710666,0.00679273,0.014503396
400,0.008261428,0.008077841,0.016339269
500,0.008261428,0.008261428,0.016522857
600,0.008261428,0.00881219,0.017073619
700,0.008261428,0.008995777,0.017257206
800,0.008261428,0.012483936,0.020745364
900,0.008261428,0.013218285,0.021479714
1000,0.008261428,0.013218285,0.021479714
2000,0.104461171,0.105011933,0.209473104
3000,0.140811456,0.413071415,0.553882871
4000,0.14117863,0.508720397,0.649899027
5000,0.14117863,0.547640903,0.688819534
6000,0.14117863,0.557554617,0.698733248
7000,0.14117863,0.614466679,0.755645309
8000,0.142096567,0.652102075,0.794198641
9000,0.142280154,0.669175693,0.811455847
10000,0.142280154,0.679823756,0.82210391
11000,0.142280154,0.689921057,0.832201212
12000,0.142463742,0.695428676,0.837892418
13000,0.142463742,0.702404994,0.844868735
14000,0.142463742,0.708279787,0.850743529
15000,0.142647329,0.710850009,0.853497338
16000,0.142647329,0.713420231,0.85606756
17000,0.142647329,0.717826326,0.860473655
18000,0.142647329,0.720763723,0.863411052
19000,0.142647329,0.724802644,0.867449972
20000,0.142647329,0.726822104,0.869469433
21000,0.142647329,0.72847439,0.871121718
22000,0.142647329,0.731778961,0.87442629
23000,0.142647329,0.733064072,0.875711401
24000,0.142647329,0.733614834,0.876262163
25000,0.142647329,0.734716358,0.877363686
26000,0.142830916,0.735634294,0.87846521
27000,0.143381678,0.738755278,0.882136956
28000,0.144850376,0.740223977,0.885074353
29000,0.145217551,0.7413255,0.886543051
30000,0.145768313,0.743895722,0.889664035
31000,0.146319075,0.744813659,0.891132734
32000,0.146319075,0.747200294,0.893519368
33000,0.147237011,0.748852579,0.896089591
34000,0.147237011,0.749586929,0.89682394
35000,0.147604186,0.751239214,0.8988434
36000,0.147787773,0.752707913,0.900495686
37000,0.147787773,0.754176611,0.901964384
38000,0.147787773,0.755828897,0.90361667
39000,0.147787773,0.757297595,0.905085368
40000,0.148522122,0.758766293,0.907288416
41000,0.149072884,0.761887277,0.910960162
42000,0.149256471,0.762621627,0.911878098
43000,0.149256471,0.764090325,0.913346796
44000,0.149256471,0.765191849,0.91444832
45000,0.149440059,0.767211309,0.916651368
46000,0.149990821,0.76849642,0.918487241
47000,0.150174408,0.769597944,0.919772352
48000,0.150174408,0.77051588,0.920690288
49000,0.150174408,0.772351753,0.922526161
50000,0.150357995,0.774738388,0.925096383
51000,0.150357995,0.776390674,0.926748669
52000,0.150357995,0.777859372,0.928217367
53000,0.150357995,0.779144483,0.929502478
54000,0.150357995,0.781531118,0.931889113
55000,0.150357995,0.782816229,0.933174224
56000,0.150357995,0.783917753,0.934275748
57000,0.150357995,0.785386451,0.935744446
58000,0.150357995,0.78685515,0.937213145
59000,0.150357995,0.788140261,0.938498256
60000,0.150357995,0.789976134,0.940334129
61000,0.150357995,0.791261245,0.94161924
62000,0.150357995,0.792179181,0.942537176
63000,0.150357995,0.793464292,0.943822287
64000,0.150357995,0.794749403,0.945107399
65000,0.150357995,0.796585276,0.946943272
66000,0.150357995,0.798053975,0.94841197
67000,0.150357995,0.79970626,0.950064256
68000,0.150357995,0.80044061,0.950798605
69000,0.150357995,0.800624197,0.950982192
70000,0.150357995,0.801542133,0.951900129
71000,0.150357995,0.803010832,0.953368827
72000,0.150357995,0.803928768,0.954286763
73000,0.150357995,0.804663117,0.955021113
74000,0.150357995,0.805213879,0.955571874
75000,0.150357995,0.805581054,0.955939049
76000,0.150357995,0.806131816,0.956489811
77000,0.150357995,0.807233339,0.957591335
78000,0.150357995,0.808334863,0.958692858
79000,0.150357995,0.8092528,0.959610795
80000,0.150541583,0.810354323,0.960895906
81000,0.150541583,0.811088673,0.961630255
82000,0.150541583,0.81127226,0.961813842
83000,0.150541583,0.812190196,0.962731779
84000,0.150541583,0.812740958,0.963282541
85000,0.150541583,0.813475308,0.96401689
86000,0.150541583,0.815127593,0.965669176
87000,0.150541583,0.816412704,0.966954287
88000,0.150541583,0.817514228,0.968055811
89000,0.150541583,0.817514228,0.968055811
90000,0.150541583,0.818432164,0.968973747
91000,0.150541583,0.818615752,0.969157334
92000,0.150541583,0.819166514,0.969708096
93000,0.150541583,0.820268037,0.97080962
94000,0.150541583,0.820818799,0.971360382
95000,0.150541583,0.821185974,0.971727556
96000,0.150541583,0.821736736,0.972278318
97000,0.150541583,0.82210391,0.972645493
98000,0.150541583,0.82283826,0.973379842
99000,0.150541583,0.823021847,0.973563429
100000,0.15072517,0.823021847,0.973747017
101000,0.15072517,0.823205434,0.973930604
102000,0.15072517,0.823572609,0.974297779
103000,0.15072517,0.823756196,0.974481366
104000,0.15072517,0.823939783,0.974664953
105000,0.15072517,0.824123371,0.97484854
106000,0.15072517,0.824490545,0.975215715
107000,0.15072517,0.824674133,0.975399302
108000,0.15072517,0.825041307,0.975766477
109000,0.15072517,0.825408482,0.976133652
110000,0.15072517,0.825408482,0.976133652
111000,0.15072517,0.825592069,0.976317239
112000,0.15072517,0.825592069,0.976317239
113000,0.15072517,0.825775656,0.976500826
114000,0.15072517,0.825775656,0.976500826
115000,0.15072517,0.825775656,0.976500826
116000,0.15072517,0.825775656,0.976500826
117000,0.15072517,0.825775656,0.976500826
118000,0.15072517,0.825775656,0.976500826
119000,0.15072517,0.825959244,0.976684413
120000,0.15072517,0.825959244,0.976684413
121000,0.15072517,0.825959244,0.976684413
122000,0.15072517,0.826142831,0.976868001
123000,0.15072517,0.826510006,0.977235175
124000,0.15072517,0.826693593,0.977418763
125000,0.15072517,0.826693593,0.977418763
126000,0.15072517,0.827060767,0.977785937
127000,0.15072517,0.827244355,0.977969525
128000,0.15072517,0.827611529,0.978336699
129000,0.15072517,0.827611529,0.978336699
130000,0.15072517,0.827795117,0.978520286
131000,0.15072517,0.827795117,0.978520286
132000,0.15072517,0.827795117,0.978520286
133000,0.15072517,0.827795117,0.978520286
134000,0.15072517,0.827795117,0.978520286
135000,0.15072517,0.827795117,0.978520286
136000,0.15072517,0.827978704,0.978703874
137000,0.15072517,0.827978704,0.978703874
138000,0.15072517,0.827978704,0.978703874
139000,0.15072517,0.827978704,0.978703874
140000,0.15072517,0.827978704,0.978703874
141000,0.15072517,0.828162291,0.978887461
142000,0.15072517,0.828162291,0.978887461
143000,0.15072517,0.828162291,0.978887461
144000,0.15072517,0.828162291,0.978887461
145000,0.15072517,0.828162291,0.978887461
146000,0.15072517,0.828162291,0.978887461
147000,0.15072517,0.828162291,0.978887461
148000,0.15072517,0.828162291,0.978887461
149000,0.15072517,0.828162291,0.978887461
150000,0.15072517,0.828162291,0.978887461
151000,0.15072517,0.828162291,0.978887461
152000,0.15072517,0.828162291,0.978887461
153000,0.15072517,0.828162291,0.978887461
154000,0.15072517,0.828162291,0.978887461
155000,0.15072517,0.828162291,0.978887461
156000,0.15072517,0.828162291,0.978887461
157000,0.15072517,0.828162291,0.978887461
158000,0.15072517,0.828162291,0.978887461
159000,0.15072517,0.828162291,0.978887461
160000,0.15072517,0.828162291,0.978887461
161000,0.15072517,0.828162291,0.978887461
162000,0.15072517,0.828162291,0.978887461
163000,0.15072517,0.828162291,0.978887461
164000,0.15072517,0.828162291,0.978887461
165000,0.15072517,0.828162291,0.978887461
166000,0.15072517,0.828162291,0.978887461
167000,0.15072517,0.828162291,0.978887461
168000,0.15072517,0.828162291,0.978887461
169000,0.15072517,0.828162291,0.978887461
