0,15,99,114,13
1,15,100,115,13
2,15,99,114,13
3,15,99,114,13
4,15,98,113,13
5,15,98,113,13
6,15,98,113,13
7,15,97,112,13
8,15,96,111,13
9,15,96,111,13
10,15,97,112,13
11,15,94,109,13
12,15,95,110,13
13,15,94,109,13
14,15,95,110,13
15,15,94,109,13
16,15,93,108,13
17,15,93,108,13
18,15,93,108,13
19,15,93,108,13
20,15,93,108,13
21,15,93,108,13
22,15,92,107,13
23,15,92,107,13
24,15,92,107,13
25,15,92,107,13
26,15,92,107,13
27,15,90,105,13
28,15,88,103,13
29,15,88,103,13
30,15,90,105,13
31,15,90,105,13
32,15,90,105,13
33,15,90,105,13
34,15,89,104,13
35,15,89,104,13
36,15,89,104,13
37,15,87,102,13
38,15,88,103,13
39,15,88,103,13
40,15,87,102,13
41,15,86,101,13
42,15,87,102,13
43,15,86,101,13
44,15,87,102,13
45,15,87,102,13
46,15,88,103,13
47,15,87,102,13
48,15,87,102,13
49,15,87,102,13
50,15,87,102,13
51,15,87,102,13
52,15,87,102,13
53,15,88,103,13
54,15,89,104,13
55,15,90,105,13
56,15,88,103,13
57,15,90,105,13
58,15,90,105,13
59,15,91,106,13
60,15,92,107,13
61,15,90,105,13
62,15,90,105,13
63,15,90,105,13
64,15,91,106,13
65,15,90,105,13
66,15,90,105,13
67,15,88,103,13
68,15,87,102,13
69,15,86,101,13
70,15,85,100,13
71,15,85,100,13
72,15,85,100,13
73,15,84,99,13
74,15,82,97,13
75,15,82,97,13
76,15,82,97,13
77,15,81,96,13
78,15,82,97,13
79,15,82,97,13
80,15,80,95,13
81,15,78,93,13
82,15,78,93,13
83,15,78,93,13
84,15,78,93,13
85,15,78,93,13
86,15,78,93,13
87,15,78,93,13
88,15,77,92,13
89,15,77,92,13
90,15,77,92,13
91,15,76,91,13
92,15,76,91,13
93,15,76,91,13
94,15,76,91,13
95,15,76,91,13
96,15,76,91,13
97,15,76,91,13
98,15,76,91,13
99,15,76,91,13
100,15,76,91,13
101,15,76,91,13
102,15,76,91,13
103,15,75,90,13
104,15,75,90,13
105,15,75,90,13
106,15,75,90,13
107,15,75,90,13
108,15,75,90,13
109,15,75,90,13
110,15,75,90,13
111,15,75,90,13
112,15,75,90,13
113,15,74,89,13
114,15,74,89,13
115,15,74,89,13
116,15,74,89,13
117,15,74,89,13
118,15,73,88,13
119,15,72,87,13
120,15,72,87,13
121,15,72,87,13
122,15,72,87,13
123,15,72,87,13
124,15,72,87,13
125,15,72,87,13
126,15,72,87,13
127,15,72,87,13
128,15,72,87,13
129,15,72,87,13
130,15,72,87,13
131,15,72,87,13
132,15,72,87,13
133,15,72,87,13
134,15,72,87,13
135,15,72,87,13
136,15,72,87,13
137,15,72,87,13
138,15,72,87,13
139,15,72,87,13
140,15,72,87,13
141,15,72,87,13
142,15,72,87,13
143,15,72,87,13
144,15,72,87,13
145,15,72,87,13
146,15,72,87,13
147,15,72,87,13
148,15,72,87,13
149,15,72,87,13
150,15,72,87,13
151,15,72,87,13
152,15,72,87,13
153,15,72,87,13
154,15,72,87,13
155,15,72,87,13
156,15,72,87,13
157,15,72,87,13
158,15,72,87,13
159,15,72,87,13
160,15,72,87,13
161,15,72,87,13
162,15,72,87,13
163,15,72,87,13
164,15,72,87,13
165,15,72,87,13
166,15,72,87,13
167,15,72,87,13
168,15,72,87,13
169,15,72,87,13
170,15,72,87,13
171,15,72,87,13
172,15,72,87,13
173,15,72,87,13
174,15,72,87,13
175,15,72,87,13
176,15,72,87,13
177,15,72,87,13
178,15,72,87,13
179,15,72,87,13
180,15,72,87,13
181,15,72,87,13
182,15,72,87,13
183,15,72,87,13
184,15,72,87,13
185,15,72,87,13
186,15,72,87,13
187,15,72,87,13
188,15,72,87,13
189,15,72,87,13
190,15,72,87,13
191,15,72,87,13
192,15,72,87,13
193,15,72,87,13
194,15,72,87,13
195,15,72,87,13
196,15,72,87,13
197,15,72,87,13
198,15,72,87,13
199,15,72,87,13
200,15,72,87,13
201,15,72,87,13
202,15,72,87,13
203,15,72,87,13
204,15,72,87,13
205,15,72,87,13
206,15,72,87,13
207,15,72,87,13
208,15,72,87,13
209,15,72,87,13
210,15,72,87,13
211,15,72,87,13
212,15,72,87,13
213,15,72,87,13
214,15,72,87,13
215,15,72,87,13
216,15,72,87,13
217,15,72,87,13
218,15,72,87,13
219,15,72,87,13
220,15,72,87,13
221,15,72,87,13
222,15,72,87,13
223,15,72,87,13
224,15,72,87,13
225,15,72,87,13
226,15,72,87,13
227,15,72,87,13
228,15,72,87,13
229,15,72,87,13
230,15,72,87,13
231,15,73,88,13
232,15,73,88,13
233,15,74,89,13
234,15,75,90,13
235,15,76,91,13
236,15,76,91,13
237,15,78,93,13
238,15,79,94,13
239,15,80,95,13
240,15,80,95,13
241,15,79,94,13
242,15,79,94,13
243,15,78,93,13
244,14,78,92,13
245,14,77,91,13
246,14,77,91,13
247,14,75,89,13
248,14,74,88,13
249,14,73,87,13
250,14,73,87,13
251,14,73,87,13
252,14,73,87,13
253,14,73,87,13
254,14,71,85,13
255,14,71,85,13
256,14,71,85,13
257,14,71,85,13
258,14,71,85,13
259,14,71,85,13
260,14,71,85,13
261,14,71,85,13
262,14,71,85,13
263,14,71,85,13
264,14,71,85,13
265,14,71,85,13
266,14,71,85,13
267,14,71,85,13
268,22,71,93,13
269,22,71,93,13
270,22,71,93,13
271,22,71,93,13
272,22,71,93,13
273,22,71,93,13
274,22,71,93,13
275,22,71,93,13
276,22,71,93,13
277,22,71,93,13
278,22,71,93,13
279,22,71,93,13
280,22,71,93,13
281,22,71,93,13
282,22,71,93,13
283,22,71,93,13
284,22,71,93,13
285,22,71,93,13
286,22,71,93,13
287,22,71,93,13
288,22,71,93,13
289,22,71,93,13
290,22,71,93,13
291,22,71,93,13
292,22,71,93,13
293,22,71,93,13
294,22,71,93,13
295,22,71,93,13
296,22,71,93,13
297,22,71,93,13
298,22,71,93,13
299,22,71,93,13
300,22,71,93,13
301,22,71,93,13
302,22,71,93,13
303,22,71,93,13
304,22,71,93,13
305,22,71,93,13
306,22,71,93,13
307,22,71,93,13
308,22,71,93,13
309,22,71,93,13
310,22,71,93,13
311,22,71,93,13
312,22,71,93,13
313,22,71,93,13
314,22,71,93,13
315,22,71,93,13
316,22,71,93,13
317,22,71,93,13
318,22,71,93,13
319,22,71,93,13
320,22,71,93,13
321,22,71,93,13
322,22,71,93,13
323,22,71,93,13
324,22,71,93,13
325,22,71,93,13
326,22,71,93,13
327,22,71,93,13
328,15,70,85,13
329,15,70,85,13
330,15,70,85,13
331,15,70,85,13
332,15,70,85,13
333,15,70,85,13
334,15,70,85,13
335,15,70,85,13
336,15,70,85,13
337,15,70,85,13
338,15,70,85,13
339,15,70,85,13
340,15,70,85,13
341,15,70,85,13
342,15,70,85,13
343,15,70,85,13
344,15,70,85,13
345,15,70,85,13
346,15,70,85,13
347,15,70,85,13
348,15,70,85,13
349,15,70,85,13
350,15,70,85,13
351,15,70,85,13
352,15,70,85,13
353,15,70,85,13
354,15,70,85,13
355,15,70,85,13
356,15,70,85,13
357,15,70,85,13
358,15,70,85,13
359,15,70,85,13
360,15,70,85,13
361,15,70,85,13
362,15,70,85,13
363,15,70,85,13
364,15,70,85,13
365,15,70,85,13
366,15,70,85,13
367,15,70,85,13
368,15,70,85,13
369,15,70,85,13
370,15,70,85,13
371,15,70,85,13
372,15,70,85,13
373,15,70,85,13
374,15,70,85,13
375,15,70,85,13
376,15,70,85,13
377,15,70,85,13
378,15,70,85,13
379,15,70,85,13
380,15,70,85,13
381,15,70,85,13
382,15,70,85,13
383,15,70,85,13
384,15,70,85,13
385,15,70,85,13
386,15,70,85,13
387,15,70,85,13
388,15,70,85,13
389,15,70,85,13
390,15,70,85,13
391,15,71,86,13
392,15,71,86,13
393,15,71,86,13
394,15,71,86,13
395,15,71,86,13
396,15,71,86,13
397,15,71,86,13
398,15,71,86,13
399,15,71,86,13
400,15,71,86,13
401,15,71,86,13
402,15,71,86,13
403,15,71,86,13
404,15,71,86,13
405,15,71,86,13
406,15,71,86,13
407,15,71,86,13
408,15,71,86,13
409,15,71,86,13
410,15,71,86,13
411,15,72,87,13
412,15,72,87,13
413,15,73,88,13
414,15,74,89,13
415,15,74,89,13
416,15,74,89,13
417,15,76,91,13
418,15,77,92,13
419,15,78,93,13
420,15,78,93,13
421,15,77,92,13
422,15,77,92,13
423,15,76,91,13
424,15,76,91,13
425,15,75,90,13
426,15,75,90,13
427,15,73,88,13
428,15,72,87,13
429,15,71,86,13
430,15,71,86,13
431,15,71,86,13
432,15,71,86,13
433,15,71,86,13
434,15,69,84,13
435,15,69,84,13
436,15,69,84,13
437,15,69,84,13
438,15,69,84,13
439,15,69,84,13
440,15,69,84,13
441,15,69,84,13
442,15,69,84,13
443,15,69,84,13
444,15,69,84,13
445,15,69,84,13
446,15,69,84,13
447,15,69,84,13
448,15,69,84,13
449,15,69,84,13
450,15,69,84,13
451,16,69,85,13
452,15,69,84,13
453,15,69,84,13
454,15,69,84,13
455,15,69,84,13
456,15,69,84,13
457,15,69,84,13
458,15,69,84,13
459,15,69,84,13
460,16,69,85,13
461,15,69,84,13
462,15,69,84,13
463,15,69,84,13
464,15,69,84,13
465,15,69,84,13
466,15,69,84,13
467,15,69,84,13
468,15,69,84,13
469,16,69,85,13
470,15,69,84,13
471,15,69,84,13
472,15,69,84,13
473,15,69,84,13
474,15,69,84,13
475,15,69,84,13
476,15,69,84,13
477,15,69,84,13
478,16,69,85,13
479,15,69,84,13
480,15,69,84,13
481,15,69,84,13
482,15,69,84,13
483,15,69,84,13
484,15,69,84,13
485,15,69,84,13
486,15,69,84,13
487,15,69,84,13
488,15,69,84,13
489,15,69,84,13
490,15,69,84,13
491,15,69,84,13
492,15,69,84,13
493,15,69,84,13
494,15,69,84,13
495,15,69,84,13
496,15,69,84,13
497,15,69,84,13
498,15,69,84,13
499,15,69,84,13
500,15,69,84,13
501,15,69,84,13
502,15,69,84,13
503,15,69,84,13
504,15,69,84,13
505,15,69,84,13
506,15,69,84,13
507,15,69,84,13
508,15,69,84,13
509,15,69,84,13
510,15,69,84,13
511,15,69,84,13
512,15,69,84,13
513,15,69,84,13
514,15,69,84,13
515,15,69,84,13
516,15,69,84,13
517,15,69,84,13
518,15,69,84,13
519,15,69,84,13
520,15,69,84,13
521,15,69,84,13
522,15,69,84,13
523,15,69,84,13
524,15,69,84,13
525,15,69,84,13
526,15,69,84,13
527,15,69,84,13
528,15,69,84,13
529,15,69,84,13
530,15,69,84,13
531,15,69,84,13
532,15,69,84,13
533,15,69,84,13
534,15,69,84,13
535,15,69,84,13
536,15,69,84,13
537,15,69,84,13
538,15,69,84,13
539,15,69,84,13
540,15,69,84,13
541,15,69,84,13
542,15,69,84,13
543,15,69,84,13
544,15,69,84,13
545,15,69,84,13
546,15,69,84,13
547,15,69,84,13
548,15,69,84,13
549,15,69,84,13
550,15,69,84,13
551,15,69,84,13
552,15,69,84,13
553,15,69,84,13
554,15,69,84,13
555,15,69,84,13
556,15,69,84,13
557,15,69,84,13
558,15,69,84,13
559,15,69,84,13
560,15,69,84,13
561,15,69,84,13
562,15,69,84,13
563,15,69,84,13
564,15,69,84,13
565,15,69,84,13
566,15,69,84,13
567,15,69,84,13
568,15,69,84,13
569,15,69,84,13
570,15,69,84,13
571,15,69,84,13
572,15,69,84,13
573,15,69,84,13
574,15,69,84,13
575,15,69,84,13
576,15,69,84,13
577,15,69,84,13
578,15,69,84,13
579,15,69,84,13
580,15,69,84,13
581,15,69,84,13
582,15,69,84,13
583,15,69,84,13
584,15,69,84,13
585,15,69,84,13
586,15,69,84,13
587,15,69,84,13
588,15,69,84,13
589,15,69,84,13
590,15,69,84,13
591,15,70,85,13
592,15,70,85,13
593,15,71,86,13
594,15,72,87,13
595,15,72,87,13
596,15,72,87,13
597,15,74,89,13
598,15,75,90,13
599,15,76,91,13
600,15,76,91,13
601,15,75,90,13
602,15,75,90,13
603,15,74,89,13
604,15,75,90,13
605,15,74,89,13
606,15,74,89,13
607,15,72,87,13
608,15,71,86,13
609,15,70,85,13
610,15,70,85,13
611,15,70,85,13
612,15,70,85,13
613,15,70,85,13
614,15,68,83,13
615,15,68,83,13
616,15,68,83,13
617,15,68,83,13
618,15,68,83,13
619,15,68,83,13
620,15,68,83,13
621,15,68,83,13
622,15,68,83,13
623,15,68,83,13
624,15,68,83,13
625,15,68,83,13
626,15,68,83,13
627,15,68,83,13
628,15,68,83,13
629,15,68,83,13
630,15,68,83,13
631,15,68,83,13
632,15,68,83,13
633,15,68,83,13
634,15,68,83,13
635,15,68,83,13
636,15,68,83,13
637,15,68,83,13
638,15,68,83,13
639,15,68,83,13
640,15,68,83,13
641,15,68,83,13
642,15,68,83,13
643,15,68,83,13
644,15,68,83,13
645,15,68,83,13
646,15,68,83,13
647,15,68,83,13
648,15,68,83,13
649,15,68,83,13
650,15,68,83,13
651,15,68,83,13
652,15,68,83,13
653,15,68,83,13
654,15,68,83,13
655,15,68,83,13
656,15,68,83,13
657,15,68,83,13
658,15,68,83,13
659,15,68,83,13
660,15,68,83,13
661,15,68,83,13
662,15,68,83,13
663,15,68,83,13
664,15,68,83,13
665,15,68,83,13
666,15,68,83,13
667,15,68,83,13
668,15,68,83,13
669,15,68,83,13
670,15,68,83,13
671,15,68,83,13
672,15,68,83,13
673,15,68,83,13
674,15,68,83,13
675,15,68,83,13
676,15,68,83,13
677,15,68,83,13
678,15,68,83,13
679,15,68,83,13
680,15,68,83,13
681,15,68,83,13
682,15,68,83,13
683,15,68,83,13
684,15,68,83,13
685,15,68,83,13
686,15,68,83,13
687,15,68,83,13
688,15,68,83,13
689,15,68,83,13
690,15,68,83,13
691,15,68,83,13
692,15,68,83,13
693,15,68,83,13
694,15,68,83,13
695,15,68,83,13
696,15,68,83,13
697,15,68,83,13
698,15,68,83,13
699,15,68,83,13
700,15,68,83,13
701,15,68,83,13
702,15,68,83,13
703,15,68,83,13
704,15,68,83,13
705,15,68,83,13
706,15,68,83,13
707,15,68,83,13
708,15,68,83,13
709,15,68,83,13
710,15,68,83,13
711,15,68,83,13
712,15,68,83,13
713,15,68,83,13
714,15,68,83,13
715,15,68,83,13
