Time,Source,Destination,Length,data len
4.042461s,10.2.1.1,10.1.1.1,62,
4.042461s,10.1.1.1,10.2.1.1,1502,1428
4.042824s,10.2.1.1,10.1.1.1,62,
4.042824s,10.1.1.1,10.2.1.1,1502,1428
4.043187s,10.2.1.1,10.1.1.1,62,
4.043187s,10.1.1.1,10.2.1.1,1502,1428
4.043550s,10.2.1.1,10.1.1.1,62,
4.043550s,10.1.1.1,10.2.1.1,1502,1428
4.043913s,10.2.1.1,10.1.1.1,62,
4.043913s,10.1.1.1,10.2.1.1,1502,1428
4.044275s,10.2.1.1,10.1.1.1,62,
4.044275s,10.1.1.1,10.2.1.1,1502,1428
4.044638s,10.2.1.1,10.1.1.1,62,
4.044638s,10.1.1.1,10.2.1.1,1502,1428
4.045001s,10.2.1.1,10.1.1.1,62,
4.045001s,10.1.1.1,10.2.1.1,1502,1428
4.045364s,10.2.1.1,10.1.1.1,62,
4.045364s,10.1.1.1,10.2.1.1,1502,1428
4.045727s,10.2.1.1,10.1.1.1,62,
4.046157s,10.1.1.1,10.2.1.1,1502,1428
4.046520s,10.2.1.1,10.1.1.1,62,
4.046520s,10.1.1.1,10.2.1.1,1502,1428
4.046882s,10.2.1.1,10.1.1.1,62,
4.046882s,10.1.1.1,10.2.1.1,1502,1428
4.047245s,10.2.1.1,10.1.1.1,62,
4.047245s,10.1.1.1,10.2.1.1,1502,1428
4.047608s,10.2.1.1,10.1.1.1,62,
4.047608s,10.1.1.1,10.2.1.1,1502,1428
4.047971s,10.2.1.1,10.1.1.1,62,
4.047971s,10.1.1.1,10.2.1.1,1502,1428
4.048334s,10.2.1.1,10.1.1.1,62,
4.048334s,10.1.1.1,10.2.1.1,1502,1428
4.048696s,10.2.1.1,10.1.1.1,62,
4.048696s,10.1.1.1,10.2.1.1,1502,1428
4.049059s,10.2.1.1,10.1.1.1,62,
4.049059s,10.1.1.1,10.2.1.1,1502,1428
4.049422s,10.2.1.1,10.1.1.1,62,
4.049422s,10.1.1.1,10.2.1.1,1502,1428
4.049785s,10.2.1.1,10.1.1.1,62,
4.049785s,10.1.1.1,10.2.1.1,1502,1428
4.050148s,10.2.1.1,10.1.1.1,62,
4.050148s,10.1.1.1,10.2.1.1,1502,1428
4.050510s,10.2.1.1,10.1.1.1,62,
4.050510s,10.1.1.1,10.2.1.1,1502,1428
4.050873s,10.2.1.1,10.1.1.1,62,
4.050873s,10.1.1.1,10.2.1.1,1502,1428
4.051236s,10.2.1.1,10.1.1.1,62,
4.051236s,10.1.1.1,10.2.1.1,1502,1428
4.051599s,10.2.1.1,10.1.1.1,62,
4.051599s,10.1.1.1,10.2.1.1,1502,1428
4.051962s,10.2.1.1,10.1.1.1,62,
4.051962s,10.1.1.1,10.2.1.1,1502,1428
4.052324s,10.2.1.1,10.1.1.1,62,
4.052324s,10.1.1.1,10.2.1.1,1502,1428
4.052687s,10.2.1.1,10.1.1.1,62,
4.052687s,10.1.1.1,10.2.1.1,1502,1428
4.053050s,10.2.1.1,10.1.1.1,62,
4.053050s,10.1.1.1,10.2.1.1,1502,1428
4.053413s,10.2.1.1,10.1.1.1,62,
4.053413s,10.1.1.1,10.2.1.1,1502,1428
4.053776s,10.2.1.1,10.1.1.1,62,
4.053776s,10.1.1.1,10.2.1.1,1502,1428
4.054138s,10.2.1.1,10.1.1.1,62,
4.054138s,10.1.1.1,10.2.1.1,1502,1428
4.054501s,10.2.1.1,10.1.1.1,62,
4.054501s,10.1.1.1,10.2.1.1,1502,1428
4.054864s,10.2.1.1,10.1.1.1,62,
4.054864s,10.1.1.1,10.2.1.1,1502,1428
4.055227s,10.2.1.1,10.1.1.1,62,
4.055227s,10.1.1.1,10.2.1.1,1502,1428
4.055590s,10.2.1.1,10.1.1.1,62,
4.055590s,10.1.1.1,10.2.1.1,1502,1428
4.055952s,10.2.1.1,10.1.1.1,62,
4.055952s,10.1.1.1,10.2.1.1,1502,1428
4.056315s,10.2.1.1,10.1.1.1,62,
4.056315s,10.1.1.1,10.2.1.1,1502,1428
4.056678s,10.2.1.1,10.1.1.1,62,
4.056678s,10.1.1.1,10.2.1.1,1502,1428
4.057041s,10.2.1.1,10.1.1.1,62,
4.057041s,10.1.1.1,10.2.1.1,1502,1428
4.057404s,10.2.1.1,10.1.1.1,62,
4.057404s,10.1.1.1,10.2.1.1,1502,1428
4.057766s,10.2.1.1,10.1.1.1,62,
4.057766s,10.1.1.1,10.2.1.1,1502,1428
4.058129s,10.2.1.1,10.1.1.1,62,
4.058129s,10.1.1.1,10.2.1.1,1502,1428
4.058492s,10.2.1.1,10.1.1.1,62,
4.058492s,10.1.1.1,10.2.1.1,1502,1428
4.058855s,10.2.1.1,10.1.1.1,62,
4.058855s,10.1.1.1,10.2.1.1,1502,1428
4.059218s,10.2.1.1,10.1.1.1,62,
4.059218s,10.1.1.1,10.2.1.1,1502,1428
4.059580s,10.2.1.1,10.1.1.1,62,
4.059580s,10.1.1.1,10.2.1.1,1502,1428
4.059943s,10.2.1.1,10.1.1.1,62,
4.059943s,10.1.1.1,10.2.1.1,1502,1428
4.060306s,10.2.1.1,10.1.1.1,62,
4.060306s,10.1.1.1,10.2.1.1,1502,1428
4.060669s,10.2.1.1,10.1.1.1,62,
4.060669s,10.1.1.1,10.2.1.1,1502,1428
4.061032s,10.2.1.1,10.1.1.1,62,
4.061032s,10.1.1.1,10.2.1.1,1502,1428
4.061394s,10.2.1.1,10.1.1.1,62,
4.061394s,10.1.1.1,10.2.1.1,1502,1428
4.061757s,10.2.1.1,10.1.1.1,62,
4.061757s,10.1.1.1,10.2.1.1,1502,1428
4.062120s,10.2.1.1,10.1.1.1,62,
4.062120s,10.1.1.1,10.2.1.1,1502,1428
4.062483s,10.2.1.1,10.1.1.1,62,
4.062483s,10.1.1.1,10.2.1.1,1502,1428
4.062846s,10.2.1.1,10.1.1.1,62,
4.062846s,10.1.1.1,10.2.1.1,1502,1428
4.063208s,10.2.1.1,10.1.1.1,62,
4.063208s,10.1.1.1,10.2.1.1,1502,1428
4.063571s,10.2.1.1,10.1.1.1,62,
4.063571s,10.1.1.1,10.2.1.1,1502,1428
4.063934s,10.2.1.1,10.1.1.1,62,
4.063934s,10.1.1.1,10.2.1.1,1502,1428
4.064297s,10.2.1.1,10.1.1.1,62,
4.064297s,10.1.1.1,10.2.1.1,1502,1428
4.064660s,10.2.1.1,10.1.1.1,62,
4.064660s,10.1.1.1,10.2.1.1,1502,1428
4.065022s,10.2.1.1,10.1.1.1,62,
4.065022s,10.1.1.1,10.2.1.1,1502,1428
4.065385s,10.2.1.1,10.1.1.1,62,
4.065385s,10.1.1.1,10.2.1.1,1502,1428
4.065748s,10.2.1.1,10.1.1.1,62,
4.065748s,10.1.1.1,10.2.1.1,1502,1428
4.066111s,10.2.1.1,10.1.1.1,62,
4.066111s,10.1.1.1,10.2.1.1,1502,1428
4.066474s,10.2.1.1,10.1.1.1,62,
4.066474s,10.1.1.1,10.2.1.1,1502,1428
4.066836s,10.2.1.1,10.1.1.1,62,
4.066836s,10.1.1.1,10.2.1.1,1502,1428
4.067199s,10.2.1.1,10.1.1.1,62,
4.067199s,10.1.1.1,10.2.1.1,1502,1428
4.067562s,10.2.1.1,10.1.1.1,62,
4.067562s,10.1.1.1,10.2.1.1,1502,1428
4.067925s,10.2.1.1,10.1.1.1,62,
4.067925s,10.1.1.1,10.2.1.1,1502,1428
4.068288s,10.2.1.1,10.1.1.1,62,
4.068288s,10.1.1.1,10.2.1.1,1502,1428
4.068651s,10.2.1.1,10.1.1.1,62,
4.068651s,10.1.1.1,10.2.1.1,1502,1428
4.069013s,10.2.1.1,10.1.1.1,62,
4.069013s,10.1.1.1,10.2.1.1,1502,1428
4.069376s,10.2.1.1,10.1.1.1,62,
4.069376s,10.1.1.1,10.2.1.1,1502,1428
4.069739s,10.2.1.1,10.1.1.1,62,
4.069739s,10.1.1.1,10.2.1.1,1502,1428
4.070102s,10.2.1.1,10.1.1.1,62,
4.070102s,10.1.1.1,10.2.1.1,1502,1428
4.070465s,10.2.1.1,10.1.1.1,62,
4.070465s,10.1.1.1,10.2.1.1,1502,1428
4.070827s,10.2.1.1,10.1.1.1,62,
4.070827s,10.1.1.1,10.2.1.1,1502,1428
4.071190s,10.2.1.1,10.1.1.1,62,
4.071190s,10.1.1.1,10.2.1.1,1502,1428
4.071553s,10.2.1.1,10.1.1.1,62,
4.071553s,10.1.1.1,10.2.1.1,1502,1428
4.071916s,10.2.1.1,10.1.1.1,62,
4.071916s,10.1.1.1,10.2.1.1,1502,1428
4.072279s,10.2.1.1,10.1.1.1,62,
4.072279s,10.1.1.1,10.2.1.1,1502,1428
4.072641s,10.2.1.1,10.1.1.1,62,
4.072641s,10.1.1.1,10.2.1.1,1502,1428
4.073004s,10.2.1.1,10.1.1.1,62,
4.073004s,10.1.1.1,10.2.1.1,1502,1428
4.073367s,10.2.1.1,10.1.1.1,62,
4.073367s,10.1.1.1,10.2.1.1,1502,1428
4.073730s,10.2.1.1,10.1.1.1,62,
4.073730s,10.1.1.1,10.2.1.1,1502,1428
4.074093s,10.2.1.1,10.1.1.1,62,
4.074093s,10.1.1.1,10.2.1.1,1502,1428
4.074455s,10.2.1.1,10.1.1.1,62,
4.074455s,10.1.1.1,10.2.1.1,1502,1428
4.074818s,10.2.1.1,10.1.1.1,62,
4.074818s,10.1.1.1,10.2.1.1,1502,1428
4.075181s,10.2.1.1,10.1.1.1,62,
4.075181s,10.1.1.1,10.2.1.1,1502,1428
4.075544s,10.2.1.1,10.1.1.1,62,
4.075544s,10.1.1.1,10.2.1.1,1502,1428
4.075907s,10.2.1.1,10.1.1.1,62,
4.075907s,10.1.1.1,10.2.1.1,1502,1428
4.076269s,10.2.1.1,10.1.1.1,62,
4.076269s,10.1.1.1,10.2.1.1,1502,1428
4.076632s,10.2.1.1,10.1.1.1,62,
4.076632s,10.1.1.1,10.2.1.1,1502,1428
4.076995s,10.2.1.1,10.1.1.1,62,
4.076995s,10.1.1.1,10.2.1.1,1502,1428
4.077358s,10.2.1.1,10.1.1.1,62,
4.077358s,10.1.1.1,10.2.1.1,1502,1428
4.077721s,10.2.1.1,10.1.1.1,62,
4.077721s,10.1.1.1,10.2.1.1,1502,1428
4.078083s,10.2.1.1,10.1.1.1,62,
4.078083s,10.1.1.1,10.2.1.1,1502,1428
4.078446s,10.2.1.1,10.1.1.1,62,
4.078446s,10.1.1.1,10.2.1.1,1502,1428
4.078809s,10.2.1.1,10.1.1.1,62,
4.078809s,10.1.1.1,10.2.1.1,1502,1428
4.079172s,10.2.1.1,10.1.1.1,62,
4.079172s,10.1.1.1,10.2.1.1,1502,1428
4.079535s,10.2.1.1,10.1.1.1,62,
4.079535s,10.1.1.1,10.2.1.1,1502,1428
4.079897s,10.2.1.1,10.1.1.1,62,
4.079897s,10.1.1.1,10.2.1.1,1502,1428
4.080260s,10.2.1.1,10.1.1.1,62,
4.080260s,10.1.1.1,10.2.1.1,1502,1428
4.080623s,10.2.1.1,10.1.1.1,62,
4.080623s,10.1.1.1,10.2.1.1,1502,1428
4.080986s,10.2.1.1,10.1.1.1,62,
4.080986s,10.1.1.1,10.2.1.1,1502,1428
4.081349s,10.2.1.1,10.1.1.1,62,
4.081349s,10.1.1.1,10.2.1.1,1502,1428
4.081711s,10.2.1.1,10.1.1.1,62,
4.081711s,10.1.1.1,10.2.1.1,1502,1428
4.120037s,10.2.1.1,10.1.1.1,62,
4.120037s,10.1.1.1,10.2.1.1,1502,1428
4.160037s,10.2.1.1,10.1.1.1,62,
4.160037s,10.1.1.1,10.2.1.1,1502,1428
4.200037s,10.2.1.1,10.1.1.1,62,
4.200037s,10.1.1.1,10.2.1.1,1502,1428
4.240037s,10.2.1.1,10.1.1.1,62,
4.240037s,10.1.1.1,10.2.1.1,1502,1428
4.280037s,10.2.1.1,10.1.1.1,62,
4.280037s,10.1.1.1,10.2.1.1,1502,1428
4.320037s,10.2.1.1,10.1.1.1,62,
4.320037s,10.1.1.1,10.2.1.1,1502,1428
4.320157s,10.1.1.1,10.2.1.1,1502,1428
4.320520s,10.2.1.1,10.1.1.1,62,
4.320520s,10.1.1.1,10.2.1.1,1502,1428
4.320640s,10.1.1.1,10.2.1.1,1502,1428
4.320760s,10.1.1.1,10.2.1.1,1502,1428
4.321003s,10.2.1.1,10.1.1.1,62,
4.321003s,10.1.1.1,10.2.1.1,1502,1428
4.321123s,10.1.1.1,10.2.1.1,1502,1428
4.321243s,10.1.1.1,10.2.1.1,1502,1428
4.321366s,10.2.1.1,10.1.1.1,62,
4.321366s,10.1.1.1,10.2.1.1,1502,1428
4.321486s,10.1.1.1,10.2.1.1,1502,1428
4.321606s,10.1.1.1,10.2.1.1,1502,1428
4.321606s,10.2.1.1,10.1.1.1,62,
4.321726s,10.1.1.1,10.2.1.1,1502,1428
4.321846s,10.1.1.1,10.2.1.1,1502,1428
4.321849s,10.2.1.1,10.1.1.1,62,
4.321966s,10.1.1.1,10.2.1.1,1502,1428
4.322087s,10.1.1.1,10.2.1.1,1502,1428
4.322089s,10.2.1.1,10.1.1.1,62,
4.322207s,10.1.1.1,10.2.1.1,1502,1428
4.322327s,10.1.1.1,10.2.1.1,1502,1428
4.322329s,10.2.1.1,10.1.1.1,62,
4.322447s,10.1.1.1,10.2.1.1,1502,1428
4.322567s,10.1.1.1,10.2.1.1,1502,1428
4.322570s,10.2.1.1,10.1.1.1,62,
4.322687s,10.1.1.1,10.2.1.1,1502,1428
4.322808s,10.1.1.1,10.2.1.1,1502,1428
4.322810s,10.2.1.1,10.1.1.1,62,
4.322928s,10.1.1.1,10.2.1.1,1502,1428
4.323048s,10.1.1.1,10.2.1.1,1502,1428
4.323050s,10.2.1.1,10.1.1.1,62,
4.323168s,10.1.1.1,10.2.1.1,1502,1428
4.323288s,10.1.1.1,10.2.1.1,1502,1428
4.323291s,10.2.1.1,10.1.1.1,62,
4.323408s,10.1.1.1,10.2.1.1,1502,1428
4.323529s,10.1.1.1,10.2.1.1,1502,1428
4.323531s,10.2.1.1,10.1.1.1,62,
4.323649s,10.1.1.1,10.2.1.1,1502,1428
4.323769s,10.1.1.1,10.2.1.1,1502,1428
4.323771s,10.2.1.1,10.1.1.1,62,
4.323889s,10.1.1.1,10.2.1.1,1502,1428
4.324009s,10.1.1.1,10.2.1.1,1502,1428
4.324011s,10.2.1.1,10.1.1.1,62,
4.324129s,10.1.1.1,10.2.1.1,1502,1428
4.324249s,10.1.1.1,10.2.1.1,1502,1428
4.324252s,10.2.1.1,10.1.1.1,62,
4.324370s,10.1.1.1,10.2.1.1,1502,1428
4.324490s,10.1.1.1,10.2.1.1,1502,1428
4.324492s,10.2.1.1,10.1.1.1,62,
4.324610s,10.1.1.1,10.2.1.1,1502,1428
4.324730s,10.1.1.1,10.2.1.1,1502,1428
4.324732s,10.2.1.1,10.1.1.1,62,
4.324850s,10.1.1.1,10.2.1.1,1502,1428
4.324970s,10.1.1.1,10.2.1.1,1502,1428
4.324973s,10.2.1.1,10.1.1.1,62,
4.325091s,10.1.1.1,10.2.1.1,1502,1428
4.325211s,10.1.1.1,10.2.1.1,1502,1428
4.325213s,10.2.1.1,10.1.1.1,62,
4.325331s,10.1.1.1,10.2.1.1,1502,1428
4.325451s,10.1.1.1,10.2.1.1,1502,1428
4.325453s,10.2.1.1,10.1.1.1,62,
4.325571s,10.1.1.1,10.2.1.1,1502,1428
4.325691s,10.1.1.1,10.2.1.1,1502,1428
4.325694s,10.2.1.1,10.1.1.1,62,
4.325812s,10.1.1.1,10.2.1.1,1502,1428
4.325932s,10.1.1.1,10.2.1.1,1502,1428
4.325934s,10.2.1.1,10.1.1.1,62,
4.326052s,10.1.1.1,10.2.1.1,1502,1428
4.326172s,10.1.1.1,10.2.1.1,1502,1428
4.326174s,10.2.1.1,10.1.1.1,62,
4.326292s,10.1.1.1,10.2.1.1,1502,1428
4.326412s,10.1.1.1,10.2.1.1,1502,1428
4.326415s,10.2.1.1,10.1.1.1,62,
4.326533s,10.1.1.1,10.2.1.1,1502,1428
4.326653s,10.1.1.1,10.2.1.1,1502,1428
4.326655s,10.2.1.1,10.1.1.1,62,
4.326773s,10.1.1.1,10.2.1.1,1502,1428
4.326893s,10.1.1.1,10.2.1.1,1502,1428
4.326895s,10.2.1.1,10.1.1.1,62,
4.327013s,10.1.1.1,10.2.1.1,1502,1428
4.327133s,10.1.1.1,10.2.1.1,1502,1428
4.327136s,10.2.1.1,10.1.1.1,62,
4.327253s,10.1.1.1,10.2.1.1,1502,1428
4.327374s,10.1.1.1,10.2.1.1,1502,1428
4.327376s,10.2.1.1,10.1.1.1,62,
4.327494s,10.1.1.1,10.2.1.1,1502,1428
4.327614s,10.1.1.1,10.2.1.1,1502,1428
4.327616s,10.2.1.1,10.1.1.1,62,
4.327734s,10.1.1.1,10.2.1.1,1502,1428
4.327854s,10.1.1.1,10.2.1.1,1502,1428
4.327857s,10.2.1.1,10.1.1.1,62,
4.327974s,10.1.1.1,10.2.1.1,1502,1428
4.328095s,10.1.1.1,10.2.1.1,1502,1428
4.328097s,10.2.1.1,10.1.1.1,62,
4.328215s,10.1.1.1,10.2.1.1,1502,1428
4.328335s,10.1.1.1,10.2.1.1,1502,1428
4.328337s,10.2.1.1,10.1.1.1,62,
4.328455s,10.1.1.1,10.2.1.1,1502,1428
4.328575s,10.1.1.1,10.2.1.1,1502,1428
4.328578s,10.2.1.1,10.1.1.1,62,
4.328695s,10.1.1.1,10.2.1.1,1502,1428
4.328816s,10.1.1.1,10.2.1.1,1502,1428
4.328818s,10.2.1.1,10.1.1.1,62,
4.328936s,10.1.1.1,10.2.1.1,1502,1428
4.329056s,10.1.1.1,10.2.1.1,1502,1428
4.329058s,10.2.1.1,10.1.1.1,62,
4.329176s,10.1.1.1,10.2.1.1,1502,1428
4.329296s,10.1.1.1,10.2.1.1,1502,1428
4.329299s,10.2.1.1,10.1.1.1,62,
4.329416s,10.1.1.1,10.2.1.1,1502,1428
4.329537s,10.1.1.1,10.2.1.1,1502,1428
4.329539s,10.2.1.1,10.1.1.1,62,
4.329657s,10.1.1.1,10.2.1.1,1502,1428
4.329777s,10.1.1.1,10.2.1.1,1502,1428
4.329779s,10.2.1.1,10.1.1.1,62,
4.329897s,10.1.1.1,10.2.1.1,1502,1428
4.330017s,10.1.1.1,10.2.1.1,1502,1428
4.330019s,10.2.1.1,10.1.1.1,62,
4.330137s,10.1.1.1,10.2.1.1,1502,1428
4.330257s,10.1.1.1,10.2.1.1,1502,1428
4.330260s,10.2.1.1,10.1.1.1,62,
4.330378s,10.1.1.1,10.2.1.1,1502,1428
4.330498s,10.1.1.1,10.2.1.1,1502,1428
4.330500s,10.2.1.1,10.1.1.1,62,
4.330618s,10.1.1.1,10.2.1.1,1502,1428
4.330738s,10.1.1.1,10.2.1.1,1502,1428
4.330740s,10.2.1.1,10.1.1.1,62,
4.330858s,10.1.1.1,10.2.1.1,1502,1428
4.330978s,10.1.1.1,10.2.1.1,1502,1428
4.330981s,10.2.1.1,10.1.1.1,62,
4.331099s,10.1.1.1,10.2.1.1,1502,1428
4.331219s,10.1.1.1,10.2.1.1,1502,1428
4.331221s,10.2.1.1,10.1.1.1,62,
4.331339s,10.1.1.1,10.2.1.1,1502,1428
4.331459s,10.1.1.1,10.2.1.1,1502,1428
4.331461s,10.2.1.1,10.1.1.1,62,
4.331579s,10.1.1.1,10.2.1.1,1502,1428
4.331699s,10.1.1.1,10.2.1.1,1502,1428
4.331702s,10.2.1.1,10.1.1.1,62,
4.331820s,10.1.1.1,10.2.1.1,1502,1428
4.331940s,10.1.1.1,10.2.1.1,1502,1428
4.331942s,10.2.1.1,10.1.1.1,62,
4.332060s,10.1.1.1,10.2.1.1,1502,1428
4.332180s,10.1.1.1,10.2.1.1,1502,1428
4.332182s,10.2.1.1,10.1.1.1,62,
4.332300s,10.1.1.1,10.2.1.1,1502,1428
4.332420s,10.1.1.1,10.2.1.1,1502,1428
4.332423s,10.2.1.1,10.1.1.1,62,
4.332541s,10.1.1.1,10.2.1.1,1502,1428
4.332661s,10.1.1.1,10.2.1.1,1502,1428
4.332663s,10.2.1.1,10.1.1.1,62,
4.332781s,10.1.1.1,10.2.1.1,1502,1428
4.332901s,10.1.1.1,10.2.1.1,1502,1428
4.332903s,10.2.1.1,10.1.1.1,62,
4.333021s,10.1.1.1,10.2.1.1,1502,1428
4.333141s,10.1.1.1,10.2.1.1,1502,1428
4.333144s,10.2.1.1,10.1.1.1,62,
4.333261s,10.1.1.1,10.2.1.1,1502,1428
4.333382s,10.1.1.1,10.2.1.1,1502,1428
