Time,Source,Destination,Length,data len
4.034858s,10.2.3.1,10.1.3.1,62,
4.034976s,10.1.3.1,10.2.3.1,1502,1428
4.034978s,10.2.3.1,10.1.3.1,62,
4.035096s,10.1.3.1,10.2.3.1,1502,1428
4.035098s,10.2.3.1,10.1.3.1,62,
4.035216s,10.1.3.1,10.2.3.1,1502,1428
4.035218s,10.2.3.1,10.1.3.1,62,
4.035336s,10.1.3.1,10.2.3.1,1502,1428
4.035338s,10.2.3.1,10.1.3.1,62,
4.035456s,10.1.3.1,10.2.3.1,1502,1428
4.035458s,10.2.3.1,10.1.3.1,62,
4.035576s,10.1.3.1,10.2.3.1,1502,1428
4.035579s,10.2.3.1,10.1.3.1,62,
4.035696s,10.1.3.1,10.2.3.1,1502,1428
4.035699s,10.2.3.1,10.1.3.1,62,
4.035817s,10.1.3.1,10.2.3.1,1502,1428
4.035819s,10.2.3.1,10.1.3.1,62,
4.035937s,10.1.3.1,10.2.3.1,1502,1428
4.035939s,10.2.3.1,10.1.3.1,62,
4.036057s,10.1.3.1,10.2.3.1,1502,1428
4.036059s,10.2.3.1,10.1.3.1,62,
4.036177s,10.1.3.1,10.2.3.1,1502,1428
4.036179s,10.2.3.1,10.1.3.1,62,
4.036297s,10.1.3.1,10.2.3.1,1502,1428
4.036300s,10.2.3.1,10.1.3.1,62,
4.036417s,10.1.3.1,10.2.3.1,1502,1428
4.036420s,10.2.3.1,10.1.3.1,62,
4.036538s,10.1.3.1,10.2.3.1,1502,1428
4.036540s,10.2.3.1,10.1.3.1,62,
4.036658s,10.1.3.1,10.2.3.1,1502,1428
4.036660s,10.2.3.1,10.1.3.1,62,
4.036778s,10.1.3.1,10.2.3.1,1502,1428
4.036780s,10.2.3.1,10.1.3.1,62,
4.036898s,10.1.3.1,10.2.3.1,1502,1428
4.036900s,10.2.3.1,10.1.3.1,62,
4.037018s,10.1.3.1,10.2.3.1,1502,1428
4.037021s,10.2.3.1,10.1.3.1,62,
4.037138s,10.1.3.1,10.2.3.1,1502,1428
4.037141s,10.2.3.1,10.1.3.1,62,
4.037259s,10.1.3.1,10.2.3.1,1502,1428
4.037261s,10.2.3.1,10.1.3.1,62,
4.037379s,10.1.3.1,10.2.3.1,1502,1428
4.037381s,10.2.3.1,10.1.3.1,62,
4.037499s,10.1.3.1,10.2.3.1,1502,1428
4.037501s,10.2.3.1,10.1.3.1,62,
4.037619s,10.1.3.1,10.2.3.1,1502,1428
4.037621s,10.2.3.1,10.1.3.1,62,
4.037739s,10.1.3.1,10.2.3.1,1502,1428
4.037742s,10.2.3.1,10.1.3.1,62,
4.037862s,10.2.3.1,10.1.3.1,62,
4.037982s,10.2.3.1,10.1.3.1,62,
4.038102s,10.2.3.1,10.1.3.1,62,
4.038641s,10.1.3.1,10.2.3.1,1502,1428
4.038761s,10.1.3.1,10.2.3.1,1502,1428
4.038881s,10.1.3.1,10.2.3.1,1502,1428
4.039002s,10.1.3.1,10.2.3.1,1502,1428
4.039004s,10.2.3.1,10.1.3.1,62,
4.039122s,10.1.3.1,10.2.3.1,1502,1428
4.039124s,10.2.3.1,10.1.3.1,62,
4.039242s,10.1.3.1,10.2.3.1,1502,1428
4.039244s,10.2.3.1,10.1.3.1,62,
4.039362s,10.1.3.1,10.2.3.1,1502,1428
4.039364s,10.2.3.1,10.1.3.1,62,
4.039482s,10.1.3.1,10.2.3.1,1502,1428
4.039484s,10.2.3.1,10.1.3.1,62,
4.039602s,10.1.3.1,10.2.3.1,1502,1428
4.039605s,10.2.3.1,10.1.3.1,62,
4.039722s,10.1.3.1,10.2.3.1,1502,1428
4.039725s,10.2.3.1,10.1.3.1,62,
4.039843s,10.1.3.1,10.2.3.1,1502,1428
4.039845s,10.2.3.1,10.1.3.1,62,
4.039963s,10.1.3.1,10.2.3.1,1502,1428
4.039965s,10.2.3.1,10.1.3.1,62,
4.040083s,10.1.3.1,10.2.3.1,1502,1428
4.040085s,10.2.3.1,10.1.3.1,62,
4.040203s,10.1.3.1,10.2.3.1,1502,1428
4.040205s,10.2.3.1,10.1.3.1,62,
4.040323s,10.1.3.1,10.2.3.1,1502,1428
4.040326s,10.2.3.1,10.1.3.1,62,
4.040443s,10.1.3.1,10.2.3.1,1502,1428
4.040446s,10.2.3.1,10.1.3.1,62,
4.040564s,10.1.3.1,10.2.3.1,1502,1428
4.040566s,10.2.3.1,10.1.3.1,62,
4.040684s,10.1.3.1,10.2.3.1,1502,1428
4.040686s,10.2.3.1,10.1.3.1,62,
4.040804s,10.1.3.1,10.2.3.1,1502,1428
4.040806s,10.2.3.1,10.1.3.1,62,
4.040924s,10.1.3.1,10.2.3.1,1502,1428
4.040926s,10.2.3.1,10.1.3.1,62,
4.041044s,10.1.3.1,10.2.3.1,1502,1428
4.041047s,10.2.3.1,10.1.3.1,62,
4.041164s,10.1.3.1,10.2.3.1,1502,1428
4.041167s,10.2.3.1,10.1.3.1,62,
4.041285s,10.1.3.1,10.2.3.1,1502,1428
4.041287s,10.2.3.1,10.1.3.1,62,
4.041405s,10.1.3.1,10.2.3.1,1502,1428
4.041407s,10.2.3.1,10.1.3.1,62,
4.041525s,10.1.3.1,10.2.3.1,1502,1428
4.041645s,10.1.3.1,10.2.3.1,1502,1428
4.041765s,10.1.3.1,10.2.3.1,1502,1428
4.041765s,10.2.3.1,10.1.3.1,62,
4.041885s,10.1.3.1,10.2.3.1,1502,1428
4.042006s,10.1.3.1,10.2.3.1,1502,1428
4.042006s,10.2.3.1,10.1.3.1,62,
4.042126s,10.1.3.1,10.2.3.1,1502,1428
4.042246s,10.2.3.1,10.1.3.1,62,
4.042246s,10.1.3.1,10.2.3.1,586,512
4.042251s,10.2.3.1,10.1.3.1,62,
4.042293s,10.1.3.1,10.2.3.1,1502,1428
4.042368s,10.2.3.1,10.1.3.1,62,
4.042413s,10.1.3.1,10.2.3.1,1502,1428
4.042488s,10.2.3.1,10.1.3.1,62,
4.042533s,10.1.3.1,10.2.3.1,1502,1428
4.042535s,10.2.3.1,10.1.3.1,62,
4.042653s,10.1.3.1,10.2.3.1,1502,1428
4.042656s,10.2.3.1,10.1.3.1,62,
4.042773s,10.1.3.1,10.2.3.1,1502,1428
4.042776s,10.2.3.1,10.1.3.1,62,
4.042894s,10.1.3.1,10.2.3.1,1502,1428
4.042896s,10.2.3.1,10.1.3.1,62,
4.043014s,10.1.3.1,10.2.3.1,1502,1428
4.043016s,10.2.3.1,10.1.3.1,62,
4.043134s,10.1.3.1,10.2.3.1,1502,1428
4.043136s,10.2.3.1,10.1.3.1,62,
4.043254s,10.1.3.1,10.2.3.1,1502,1428
4.043256s,10.2.3.1,10.1.3.1,62,
4.043374s,10.1.3.1,10.2.3.1,1502,1428
4.043376s,10.2.3.1,10.1.3.1,62,
4.043494s,10.1.3.1,10.2.3.1,1502,1428
4.043497s,10.2.3.1,10.1.3.1,62,
4.043614s,10.1.3.1,10.2.3.1,1502,1428
4.043617s,10.2.3.1,10.1.3.1,62,
4.043735s,10.1.3.1,10.2.3.1,1502,1428
4.043737s,10.2.3.1,10.1.3.1,62,
4.043855s,10.1.3.1,10.2.3.1,1502,1428
4.043975s,10.1.3.1,10.2.3.1,1502,1428
4.043977s,10.2.3.1,10.1.3.1,62,
4.044095s,10.1.3.1,10.2.3.1,1502,1428
4.044215s,10.1.3.1,10.2.3.1,1502,1428
4.044218s,10.2.3.1,10.1.3.1,62,
4.044335s,10.1.3.1,10.2.3.1,1502,1428
4.044456s,10.1.3.1,10.2.3.1,1502,1428
4.044458s,10.2.3.1,10.1.3.1,62,
4.044576s,10.1.3.1,10.2.3.1,1502,1428
4.044696s,10.1.3.1,10.2.3.1,1502,1428
4.044698s,10.2.3.1,10.1.3.1,62,
4.044816s,10.1.3.1,10.2.3.1,1502,1428
4.044936s,10.1.3.1,10.2.3.1,1502,1428
4.044939s,10.2.3.1,10.1.3.1,62,
4.045056s,10.1.3.1,10.2.3.1,1502,1428
4.045177s,10.1.3.1,10.2.3.1,1502,1428
4.045179s,10.2.3.1,10.1.3.1,62,
4.045297s,10.1.3.1,10.2.3.1,1502,1428
4.045299s,10.2.3.1,10.1.3.1,62,
4.045417s,10.1.3.1,10.2.3.1,1502,1428
4.045537s,10.1.3.1,10.2.3.1,1502,1428
4.045539s,10.2.3.1,10.1.3.1,62,
4.045657s,10.1.3.1,10.2.3.1,1502,1428
4.045777s,10.1.3.1,10.2.3.1,1502,1428
4.045780s,10.2.3.1,10.1.3.1,62,
4.045898s,10.1.3.1,10.2.3.1,1502,1428
4.046018s,10.1.3.1,10.2.3.1,1502,1428
4.046020s,10.2.3.1,10.1.3.1,62,
4.046138s,10.1.3.1,10.2.3.1,1502,1428
4.046258s,10.1.3.1,10.2.3.1,1502,1428
4.046260s,10.2.3.1,10.1.3.1,62,
4.046378s,10.1.3.1,10.2.3.1,1502,1428
4.046498s,10.1.3.1,10.2.3.1,1502,1428
4.046501s,10.2.3.1,10.1.3.1,62,
4.046618s,10.1.3.1,10.2.3.1,1502,1428
4.046739s,10.1.3.1,10.2.3.1,1502,1428
4.046741s,10.2.3.1,10.1.3.1,62,
4.046859s,10.1.3.1,10.2.3.1,1502,1428
4.046979s,10.1.3.1,10.2.3.1,1502,1428
4.046981s,10.2.3.1,10.1.3.1,62,
4.047099s,10.1.3.1,10.2.3.1,1502,1428
4.047219s,10.1.3.1,10.2.3.1,1502,1428
4.047222s,10.2.3.1,10.1.3.1,62,
4.047339s,10.1.3.1,10.2.3.1,1502,1428
4.047460s,10.1.3.1,10.2.3.1,1502,1428
4.047462s,10.2.3.1,10.1.3.1,62,
4.047580s,10.1.3.1,10.2.3.1,1502,1428
4.047700s,10.1.3.1,10.2.3.1,1502,1428
4.047702s,10.2.3.1,10.1.3.1,62,
4.047820s,10.1.3.1,10.2.3.1,1502,1428
4.047940s,10.1.3.1,10.2.3.1,1502,1428
4.047943s,10.2.3.1,10.1.3.1,62,
4.048060s,10.1.3.1,10.2.3.1,1502,1428
4.048181s,10.1.3.1,10.2.3.1,1502,1428
4.048183s,10.2.3.1,10.1.3.1,62,
4.048301s,10.1.3.1,10.2.3.1,1502,1428
4.048421s,10.1.3.1,10.2.3.1,1502,1428
4.048423s,10.2.3.1,10.1.3.1,62,
4.048541s,10.1.3.1,10.2.3.1,1502,1428
4.048661s,10.1.3.1,10.2.3.1,1502,1428
4.048664s,10.2.3.1,10.1.3.1,62,
4.048781s,10.1.3.1,10.2.3.1,1502,1428
4.048902s,10.1.3.1,10.2.3.1,1502,1428
4.048904s,10.2.3.1,10.1.3.1,62,
4.049022s,10.1.3.1,10.2.3.1,1502,1428
4.049142s,10.1.3.1,10.2.3.1,1502,1428
4.049144s,10.2.3.1,10.1.3.1,62,
4.049262s,10.1.3.1,10.2.3.1,1502,1428
4.049382s,10.1.3.1,10.2.3.1,1502,1428
4.049384s,10.2.3.1,10.1.3.1,62,
4.049502s,10.1.3.1,10.2.3.1,1502,1428
4.049622s,10.1.3.1,10.2.3.1,1502,1428
4.049625s,10.2.3.1,10.1.3.1,62,
4.049743s,10.1.3.1,10.2.3.1,1502,1428
4.049863s,10.1.3.1,10.2.3.1,1502,1428
4.049865s,10.2.3.1,10.1.3.1,62,
4.049983s,10.1.3.1,10.2.3.1,1502,1428
4.050103s,10.1.3.1,10.2.3.1,1502,1428
4.050105s,10.2.3.1,10.1.3.1,62,
4.050223s,10.1.3.1,10.2.3.1,1502,1428
4.050343s,10.1.3.1,10.2.3.1,1502,1428
4.050346s,10.2.3.1,10.1.3.1,62,
4.050464s,10.1.3.1,10.2.3.1,1502,1428
4.050584s,10.1.3.1,10.2.3.1,1502,1428
4.050586s,10.2.3.1,10.1.3.1,62,
4.050704s,10.1.3.1,10.2.3.1,1502,1428
4.050824s,10.1.3.1,10.2.3.1,1502,1428
4.050826s,10.2.3.1,10.1.3.1,62,
4.050944s,10.1.3.1,10.2.3.1,1502,1428
4.051064s,10.1.3.1,10.2.3.1,1502,1428
4.051067s,10.2.3.1,10.1.3.1,62,
4.051185s,10.1.3.1,10.2.3.1,1502,1428
4.051305s,10.1.3.1,10.2.3.1,1502,1428
4.051307s,10.2.3.1,10.1.3.1,62,
4.051425s,10.1.3.1,10.2.3.1,1502,1428
4.051545s,10.1.3.1,10.2.3.1,1502,1428
4.051547s,10.2.3.1,10.1.3.1,62,
4.051665s,10.1.3.1,10.2.3.1,1502,1428
4.051785s,10.1.3.1,10.2.3.1,1502,1428
4.051788s,10.2.3.1,10.1.3.1,62,
4.051906s,10.1.3.1,10.2.3.1,1502,1428
4.052026s,10.1.3.1,10.2.3.1,1502,1428
4.052028s,10.2.3.1,10.1.3.1,62,
4.052146s,10.1.3.1,10.2.3.1,1502,1428
4.052266s,10.1.3.1,10.2.3.1,1502,1428
4.052268s,10.2.3.1,10.1.3.1,62,
4.052386s,10.1.3.1,10.2.3.1,1502,1428
4.052506s,10.1.3.1,10.2.3.1,1502,1428
4.052509s,10.2.3.1,10.1.3.1,62,
4.052626s,10.1.3.1,10.2.3.1,1502,1428
4.052747s,10.1.3.1,10.2.3.1,1502,1428
4.052749s,10.2.3.1,10.1.3.1,62,
4.052867s,10.1.3.1,10.2.3.1,1502,1428
4.052987s,10.1.3.1,10.2.3.1,1502,1428
4.052989s,10.2.3.1,10.1.3.1,62,
4.053107s,10.1.3.1,10.2.3.1,1502,1428
4.053227s,10.1.3.1,10.2.3.1,1502,1428
4.053230s,10.2.3.1,10.1.3.1,62,
4.053347s,10.1.3.1,10.2.3.1,1502,1428
4.053468s,10.1.3.1,10.2.3.1,1502,1428
4.053470s,10.2.3.1,10.1.3.1,62,
4.053588s,10.1.3.1,10.2.3.1,1502,1428
4.053708s,10.1.3.1,10.2.3.1,1502,1428
4.053710s,10.2.3.1,10.1.3.1,62,
4.053828s,10.1.3.1,10.2.3.1,1502,1428
4.053948s,10.1.3.1,10.2.3.1,1502,1428
4.053951s,10.2.3.1,10.1.3.1,62,
4.054068s,10.1.3.1,10.2.3.1,1502,1428
4.054189s,10.1.3.1,10.2.3.1,1502,1428
4.054191s,10.2.3.1,10.1.3.1,62,
4.054309s,10.1.3.1,10.2.3.1,1502,1428
4.054429s,10.1.3.1,10.2.3.1,1502,1428
4.054431s,10.2.3.1,10.1.3.1,62,
4.054549s,10.1.3.1,10.2.3.1,586,512
4.054596s,10.1.3.1,10.2.3.1,1502,1428
4.054672s,10.2.3.1,10.1.3.1,62,
4.054716s,10.1.3.1,10.2.3.1,1502,1428
4.054836s,10.1.3.1,10.2.3.1,1502,1428
4.054839s,10.2.3.1,10.1.3.1,62,
4.054956s,10.1.3.1,10.2.3.1,1502,1428
4.055077s,10.1.3.1,10.2.3.1,1502,1428
4.055079s,10.2.3.1,10.1.3.1,62,
4.055197s,10.1.3.1,10.2.3.1,1502,1428
4.055317s,10.1.3.1,10.2.3.1,1502,1428
4.055319s,10.2.3.1,10.1.3.1,62,
4.055437s,10.1.3.1,10.2.3.1,1502,1428
4.055557s,10.1.3.1,10.2.3.1,1502,1428
4.055560s,10.2.3.1,10.1.3.1,62,
4.055677s,10.1.3.1,10.2.3.1,1502,1428
4.055798s,10.1.3.1,10.2.3.1,1502,1428
4.055800s,10.2.3.1,10.1.3.1,62,
4.055918s,10.1.3.1,10.2.3.1,1502,1428
4.056038s,10.1.3.1,10.2.3.1,1502,1428
4.056040s,10.2.3.1,10.1.3.1,62,
4.056158s,10.1.3.1,10.2.3.1,1502,1428
4.056278s,10.1.3.1,10.2.3.1,1502,1428
4.056280s,10.2.3.1,10.1.3.1,62,
4.056398s,10.1.3.1,10.2.3.1,1502,1428
4.056518s,10.1.3.1,10.2.3.1,1502,1428
4.056521s,10.2.3.1,10.1.3.1,62,
4.056639s,10.1.3.1,10.2.3.1,1502,1428
4.056759s,10.1.3.1,10.2.3.1,1502,1428
4.056761s,10.2.3.1,10.1.3.1,62,
4.056879s,10.1.3.1,10.2.3.1,1502,1428
4.056999s,10.1.3.1,10.2.3.1,1502,1428
4.057001s,10.2.3.1,10.1.3.1,62,
4.057119s,10.1.3.1,10.2.3.1,1502,1428
4.057239s,10.1.3.1,10.2.3.1,1502,1428
4.057242s,10.2.3.1,10.1.3.1,62,
4.057360s,10.1.3.1,10.2.3.1,1502,1428
4.057480s,10.1.3.1,10.2.3.1,1502,1428
4.057482s,10.2.3.1,10.1.3.1,62,
4.057600s,10.1.3.1,10.2.3.1,1502,1428
4.057720s,10.1.3.1,10.2.3.1,1502,1428
4.057722s,10.2.3.1,10.1.3.1,62,
4.057840s,10.1.3.1,10.2.3.1,1502,1428
4.057960s,10.1.3.1,10.2.3.1,1502,1428
4.057963s,10.2.3.1,10.1.3.1,62,
4.058081s,10.1.3.1,10.2.3.1,1502,1428
4.058201s,10.1.3.1,10.2.3.1,1502,1428
4.058203s,10.2.3.1,10.1.3.1,62,
4.058321s,10.1.3.1,10.2.3.1,1502,1428
4.058441s,10.1.3.1,10.2.3.1,1502,1428
4.058470s,10.2.3.1,10.1.3.1,62,
4.058561s,10.1.3.1,10.2.3.1,1502,1428
4.058681s,10.1.3.1,10.2.3.1,1502,1428
4.058710s,10.2.3.1,10.1.3.1,62,
4.058802s,10.1.3.1,10.2.3.1,1502,1428
4.058922s,10.1.3.1,10.2.3.1,1502,1428
4.058950s,10.2.3.1,10.1.3.1,62,
4.059042s,10.1.3.1,10.2.3.1,1502,1428
4.059162s,10.1.3.1,10.2.3.1,1502,1428
4.059191s,10.2.3.1,10.1.3.1,62,
4.059282s,10.1.3.1,10.2.3.1,1502,1428
4.059402s,10.1.3.1,10.2.3.1,1502,1428
4.059405s,10.2.3.1,10.1.3.1,62,
4.059522s,10.1.3.1,10.2.3.1,1502,1428
4.059643s,10.1.3.1,10.2.3.1,1502,1428
4.059645s,10.2.3.1,10.1.3.1,62,
4.059763s,10.1.3.1,10.2.3.1,1502,1428
4.059883s,10.1.3.1,10.2.3.1,1502,1428
4.059885s,10.2.3.1,10.1.3.1,62,
4.060003s,10.1.3.1,10.2.3.1,1502,1428
4.060123s,10.1.3.1,10.2.3.1,1502,1428
4.060126s,10.2.3.1,10.1.3.1,62,
4.060243s,10.1.3.1,10.2.3.1,1502,1428
4.060364s,10.1.3.1,10.2.3.1,1502,1428
4.060366s,10.2.3.1,10.1.3.1,62,
4.060484s,10.1.3.1,10.2.3.1,1502,1428
4.060604s,10.1.3.1,10.2.3.1,1502,1428
4.060606s,10.2.3.1,10.1.3.1,62,
4.060724s,10.1.3.1,10.2.3.1,1502,1428
4.060844s,10.1.3.1,10.2.3.1,1502,1428
4.060847s,10.2.3.1,10.1.3.1,62,
4.060964s,10.1.3.1,10.2.3.1,1502,1428
4.061085s,10.1.3.1,10.2.3.1,1502,1428
4.061087s,10.2.3.1,10.1.3.1,62,
4.061205s,10.1.3.1,10.2.3.1,1502,1428
4.061325s,10.1.3.1,10.2.3.1,1502,1428
4.061327s,10.2.3.1,10.1.3.1,62,
4.061445s,10.1.3.1,10.2.3.1,1502,1428
4.061565s,10.1.3.1,10.2.3.1,586,512
4.061568s,10.2.3.1,10.1.3.1,62,
4.061612s,10.1.3.1,10.2.3.1,1502,1428
4.061732s,10.1.3.1,10.2.3.1,1502,1428
4.061808s,10.2.3.1,10.1.3.1,62,
4.061852s,10.1.3.1,10.2.3.1,1502,1428
4.061973s,10.1.3.1,10.2.3.1,1502,1428
4.061975s,10.2.3.1,10.1.3.1,62,
4.062093s,10.1.3.1,10.2.3.1,1502,1428
4.062213s,10.1.3.1,10.2.3.1,1502,1428
4.062215s,10.2.3.1,10.1.3.1,62,
4.062333s,10.1.3.1,10.2.3.1,1502,1428
4.062453s,10.1.3.1,10.2.3.1,1502,1428
4.062456s,10.2.3.1,10.1.3.1,62,
4.062573s,10.1.3.1,10.2.3.1,1502,1428
4.062694s,10.1.3.1,10.2.3.1,1502,1428
4.062696s,10.2.3.1,10.1.3.1,62,
4.062814s,10.1.3.1,10.2.3.1,1502,1428
4.062934s,10.1.3.1,10.2.3.1,1502,1428
4.062936s,10.2.3.1,10.1.3.1,62,
4.063054s,10.1.3.1,10.2.3.1,1502,1428
4.063174s,10.1.3.1,10.2.3.1,1502,1428
4.063176s,10.2.3.1,10.1.3.1,62,
4.063294s,10.1.3.1,10.2.3.1,1502,1428
4.063414s,10.1.3.1,10.2.3.1,1502,1428
4.063417s,10.2.3.1,10.1.3.1,62,
4.063535s,10.1.3.1,10.2.3.1,1502,1428
4.063655s,10.1.3.1,10.2.3.1,1502,1428
4.063657s,10.2.3.1,10.1.3.1,62,
4.063775s,10.1.3.1,10.2.3.1,1502,1428
4.063895s,10.1.3.1,10.2.3.1,1502,1428
4.063897s,10.2.3.1,10.1.3.1,62,
4.064015s,10.1.3.1,10.2.3.1,1502,1428
4.064135s,10.1.3.1,10.2.3.1,1502,1428
4.064138s,10.2.3.1,10.1.3.1,62,
4.064256s,10.1.3.1,10.2.3.1,1502,1428
4.064376s,10.1.3.1,10.2.3.1,1502,1428
4.064378s,10.2.3.1,10.1.3.1,62,
4.064496s,10.1.3.1,10.2.3.1,1502,1428
4.064616s,10.1.3.1,10.2.3.1,1502,1428
4.064618s,10.2.3.1,10.1.3.1,62,
4.064736s,10.1.3.1,10.2.3.1,1502,1428
4.064856s,10.1.3.1,10.2.3.1,1502,1428
4.064859s,10.2.3.1,10.1.3.1,62,
4.064977s,10.1.3.1,10.2.3.1,1502,1428
4.065097s,10.1.3.1,10.2.3.1,1502,1428
4.065099s,10.2.3.1,10.1.3.1,62,
4.065217s,10.1.3.1,10.2.3.1,1502,1428
4.065337s,10.1.3.1,10.2.3.1,1502,1428
4.065339s,10.2.3.1,10.1.3.1,62,
4.065457s,10.1.3.1,10.2.3.1,1502,1428
4.065577s,10.1.3.1,10.2.3.1,1502,1428
4.065580s,10.2.3.1,10.1.3.1,62,
4.065698s,10.1.3.1,10.2.3.1,1502,1428
4.065818s,10.1.3.1,10.2.3.1,1502,1428
4.065820s,10.2.3.1,10.1.3.1,62,
4.065938s,10.1.3.1,10.2.3.1,1502,1428
4.066058s,10.1.3.1,10.2.3.1,1502,1428
4.066060s,10.2.3.1,10.1.3.1,62,
4.066178s,10.1.3.1,10.2.3.1,1502,1428
4.066298s,10.1.3.1,10.2.3.1,1502,1428
4.066301s,10.2.3.1,10.1.3.1,62,
4.066418s,10.1.3.1,10.2.3.1,1502,1428
4.066539s,10.1.3.1,10.2.3.1,1502,1428
4.066541s,10.2.3.1,10.1.3.1,62,
4.066659s,10.1.3.1,10.2.3.1,1502,1428
4.066779s,10.1.3.1,10.2.3.1,1502,1428
4.066781s,10.2.3.1,10.1.3.1,62,
4.066899s,10.1.3.1,10.2.3.1,1502,1428
4.067019s,10.1.3.1,10.2.3.1,1502,1428
4.067022s,10.2.3.1,10.1.3.1,62,
4.067139s,10.1.3.1,10.2.3.1,1502,1428
4.067260s,10.1.3.1,10.2.3.1,1502,1428
4.067262s,10.2.3.1,10.1.3.1,62,
4.067380s,10.1.3.1,10.2.3.1,1502,1428
4.067500s,10.1.3.1,10.2.3.1,1502,1428
4.067502s,10.2.3.1,10.1.3.1,62,
4.067620s,10.1.3.1,10.2.3.1,1502,1428
4.067740s,10.1.3.1,10.2.3.1,1502,1428
4.067743s,10.2.3.1,10.1.3.1,62,
4.067860s,10.1.3.1,10.2.3.1,1502,1428
4.067981s,10.1.3.1,10.2.3.1,1502,1428
4.067983s,10.2.3.1,10.1.3.1,62,
4.068101s,10.1.3.1,10.2.3.1,1502,1428
4.068221s,10.1.3.1,10.2.3.1,1502,1428
4.068223s,10.2.3.1,10.1.3.1,62,
4.068341s,10.1.3.1,10.2.3.1,1502,1428
