"No.","Time","D_Time","Source","Destination","Protocol","Length","Sequence num","Ack number","data len","Calculated window size","Info"
"3458","1.377221s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","728345","2","1448","29312","46745 > 49203 [ACK] Seq=728345 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3459","1.377238s","0.000017s","192.168.0.42","192.168.0.41","TCP","66","2","729793","","295424","49203 > 46745 [ACK] Seq=2 Ack=729793 Win=295424 Len=0 TSval=188776 TSecr=166833"
"3460","1.377249s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","729793","2","1448","29312","46745 > 49203 [ACK] Seq=729793 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3461","1.377264s","0.000015s","192.168.0.42","192.168.0.41","TCP","66","2","731241","","298368","49203 > 46745 [ACK] Seq=2 Ack=731241 Win=298368 Len=0 TSval=188776 TSecr=166833"
"3462","1.377268s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","731241","2","1448","29312","46745 > 49203 [ACK] Seq=731241 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3463","1.377279s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","732689","","301184","49203 > 46745 [ACK] Seq=2 Ack=732689 Win=301184 Len=0 TSval=188776 TSecr=166833"
"3464","1.377286s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","732689","2","1448","29312","46745 > 49203 [ACK] Seq=732689 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3465","1.377301s","0.000015s","192.168.0.42","192.168.0.41","TCP","66","2","734137","","304128","49203 > 46745 [ACK] Seq=2 Ack=734137 Win=304128 Len=0 TSval=188776 TSecr=166833"
"3466","1.377305s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","734137","2","1448","29312","46745 > 49203 [ACK] Seq=734137 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3467","1.377316s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","735585","","307072","49203 > 46745 [ACK] Seq=2 Ack=735585 Win=307072 Len=0 TSval=188776 TSecr=166833"
"3468","1.377320s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","735585","2","1448","29312","46745 > 49203 [ACK] Seq=735585 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3469","1.377334s","0.000014s","192.168.0.42","192.168.0.41","TCP","66","2","737033","","309888","49203 > 46745 [ACK] Seq=2 Ack=737033 Win=309888 Len=0 TSval=188776 TSecr=166833"
"3470","1.377338s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","737033","2","1448","29312","46745 > 49203 [ACK] Seq=737033 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3471","1.377349s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","738481","","312832","49203 > 46745 [ACK] Seq=2 Ack=738481 Win=312832 Len=0 TSval=188776 TSecr=166833"
"3472","1.377353s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","738481","2","1448","29312","46745 > 49203 [ACK] Seq=738481 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3473","1.377372s","0.000019s","192.168.0.42","192.168.0.41","TCP","66","2","739929","","315776","49203 > 46745 [ACK] Seq=2 Ack=739929 Win=315776 Len=0 TSval=188777 TSecr=166833"
"3474","1.377376s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","739929","2","1448","29312","46745 > 49203 [ACK] Seq=739929 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3475","1.377390s","0.000014s","192.168.0.42","192.168.0.41","TCP","66","2","741377","","318592","49203 > 46745 [ACK] Seq=2 Ack=741377 Win=318592 Len=0 TSval=188777 TSecr=166833"
"3476","1.377396s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","741377","2","1448","29312","46745 > 49203 [ACK] Seq=741377 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3477","1.377407s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","742825","","321536","49203 > 46745 [ACK] Seq=2 Ack=742825 Win=321536 Len=0 TSval=188777 TSecr=166833"
"3478","1.377411s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","742825","2","1448","29312","46745 > 49203 [ACK] Seq=742825 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3479","1.377423s","0.000012s","192.168.0.42","192.168.0.41","TCP","66","2","744273","","324352","49203 > 46745 [ACK] Seq=2 Ack=744273 Win=324352 Len=0 TSval=188777 TSecr=166833"
"3480","1.377427s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","744273","2","1448","29312","46745 > 49203 [ACK] Seq=744273 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3481","1.377441s","0.000014s","192.168.0.42","192.168.0.41","TCP","66","2","745721","","327296","49203 > 46745 [ACK] Seq=2 Ack=745721 Win=327296 Len=0 TSval=188777 TSecr=166833"
"3482","1.377445s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","745721","2","1448","29312","46745 > 49203 [ACK] Seq=745721 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3483","1.377457s","0.000012s","192.168.0.42","192.168.0.41","TCP","66","2","747169","","330240","49203 > 46745 [ACK] Seq=2 Ack=747169 Win=330240 Len=0 TSval=188777 TSecr=166833"
"3484","1.377461s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","747169","2","1448","29312","46745 > 49203 [ACK] Seq=747169 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3485","1.377472s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","748617","","333056","49203 > 46745 [ACK] Seq=2 Ack=748617 Win=333056 Len=0 TSval=188777 TSecr=166833"
"3486","1.377476s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","748617","2","1448","29312","46745 > 49203 [ACK] Seq=748617 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3487","1.377490s","0.000014s","192.168.0.42","192.168.0.41","TCP","66","2","750065","","336000","49203 > 46745 [ACK] Seq=2 Ack=750065 Win=336000 Len=0 TSval=188777 TSecr=166833"
"3488","1.377494s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","750065","2","1448","29312","46745 > 49203 [ACK] Seq=750065 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3489","1.377505s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","751513","","338944","49203 > 46745 [ACK] Seq=2 Ack=751513 Win=338944 Len=0 TSval=188777 TSecr=166833"
"3490","1.377509s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","751513","2","1448","29312","46745 > 49203 [PSH, ACK] Seq=751513 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3491","1.377523s","0.000014s","192.168.0.42","192.168.0.41","TCP","66","2","752961","","341760","49203 > 46745 [ACK] Seq=2 Ack=752961 Win=341760 Len=0 TSval=188777 TSecr=166833"
"3492","1.377538s","0.000015s","192.168.0.41","192.168.0.42","TCP","1514","752961","2","1448","29312","46745 > 49203 [ACK] Seq=752961 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3493","1.377552s","0.000014s","192.168.0.42","192.168.0.41","TCP","66","2","754409","","344704","49203 > 46745 [ACK] Seq=2 Ack=754409 Win=344704 Len=0 TSval=188777 TSecr=166833"
"3494","1.377556s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","754409","2","1448","29312","46745 > 49203 [ACK] Seq=754409 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3495","1.377567s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","755857","","347520","49203 > 46745 [ACK] Seq=2 Ack=755857 Win=347520 Len=0 TSval=188777 TSecr=166833"
"3496","1.377569s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","755857","2","1448","29312","46745 > 49203 [ACK] Seq=755857 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3497","1.377579s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","757305","","350464","49203 > 46745 [ACK] Seq=2 Ack=757305 Win=350464 Len=0 TSval=188777 TSecr=166833"
"3498","1.377585s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","757305","2","1448","29312","46745 > 49203 [ACK] Seq=757305 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3499","1.377598s","0.000013s","192.168.0.42","192.168.0.41","TCP","66","2","758753","","353408","49203 > 46745 [ACK] Seq=2 Ack=758753 Win=353408 Len=0 TSval=188777 TSecr=166833"
"3500","1.377601s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","758753","2","1448","29312","46745 > 49203 [ACK] Seq=758753 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3501","1.377612s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","760201","","356224","49203 > 46745 [ACK] Seq=2 Ack=760201 Win=356224 Len=0 TSval=188777 TSecr=166833"
"3502","1.377614s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","760201","2","1448","29312","46745 > 49203 [ACK] Seq=760201 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3503","1.377625s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","761649","","359168","49203 > 46745 [ACK] Seq=2 Ack=761649 Win=359168 Len=0 TSval=188777 TSecr=166833"
"3504","1.377628s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","761649","2","1448","29312","46745 > 49203 [ACK] Seq=761649 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3505","1.377645s","0.000017s","192.168.0.42","192.168.0.41","TCP","66","2","763097","","362112","49203 > 46745 [ACK] Seq=2 Ack=763097 Win=362112 Len=0 TSval=188777 TSecr=166833"
"3506","1.377648s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","763097","2","1448","29312","46745 > 49203 [ACK] Seq=763097 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3507","1.377660s","0.000012s","192.168.0.42","192.168.0.41","TCP","66","2","764545","","364928","49203 > 46745 [ACK] Seq=2 Ack=764545 Win=364928 Len=0 TSval=188777 TSecr=166833"
"3508","1.377663s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","764545","2","1448","29312","46745 > 49203 [ACK] Seq=764545 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3509","1.377675s","0.000012s","192.168.0.42","192.168.0.41","TCP","66","2","765993","","367872","49203 > 46745 [ACK] Seq=2 Ack=765993 Win=367872 Len=0 TSval=188777 TSecr=166833"
"3510","1.377678s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","765993","2","1448","29312","46745 > 49203 [ACK] Seq=765993 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3511","1.377693s","0.000015s","192.168.0.42","192.168.0.41","TCP","66","2","767441","","370688","49203 > 46745 [ACK] Seq=2 Ack=767441 Win=370688 Len=0 TSval=188777 TSecr=166833"
"3512","1.377695s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","767441","2","1448","29312","46745 > 49203 [ACK] Seq=767441 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3513","1.377707s","0.000012s","192.168.0.42","192.168.0.41","TCP","66","2","768889","","373632","49203 > 46745 [ACK] Seq=2 Ack=768889 Win=373632 Len=0 TSval=188777 TSecr=166833"
"3514","1.377710s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","768889","2","1448","29312","46745 > 49203 [ACK] Seq=768889 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3515","1.377721s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","770337","","376576","49203 > 46745 [ACK] Seq=2 Ack=770337 Win=376576 Len=0 TSval=188777 TSecr=166833"
"3516","1.377723s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","770337","2","1448","29312","46745 > 49203 [ACK] Seq=770337 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3517","1.377737s","0.000014s","192.168.0.42","192.168.0.41","TCP","66","2","771785","","379392","49203 > 46745 [ACK] Seq=2 Ack=771785 Win=379392 Len=0 TSval=188777 TSecr=166833"
"3518","1.377739s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","771785","2","1448","29312","46745 > 49203 [ACK] Seq=771785 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3519","1.377751s","0.000012s","192.168.0.42","192.168.0.41","TCP","66","2","773233","","382336","49203 > 46745 [ACK] Seq=2 Ack=773233 Win=382336 Len=0 TSval=188777 TSecr=166833"
"3520","1.377754s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","773233","2","1448","29312","46745 > 49203 [ACK] Seq=773233 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3521","1.377765s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","774681","","385280","49203 > 46745 [ACK] Seq=2 Ack=774681 Win=385280 Len=0 TSval=188777 TSecr=166833"
"3522","1.377768s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","774681","2","1448","29312","46745 > 49203 [ACK] Seq=774681 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3523","1.377785s","0.000017s","192.168.0.42","192.168.0.41","TCP","66","2","776129","","388096","49203 > 46745 [ACK] Seq=2 Ack=776129 Win=388096 Len=0 TSval=188777 TSecr=166833"
"3524","1.377794s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","776129","2","1448","29312","46745 > 49203 [ACK] Seq=776129 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3525","1.377806s","0.000012s","192.168.0.42","192.168.0.41","TCP","66","2","777577","","391040","49203 > 46745 [ACK] Seq=2 Ack=777577 Win=391040 Len=0 TSval=188777 TSecr=166833"
"3526","1.377809s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","777577","2","1448","29312","46745 > 49203 [ACK] Seq=777577 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3527","1.377820s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","779025","","393856","49203 > 46745 [ACK] Seq=2 Ack=779025 Win=393856 Len=0 TSval=188777 TSecr=166833"
"3528","1.377823s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","779025","2","1448","29312","46745 > 49203 [ACK] Seq=779025 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3529","1.377838s","0.000015s","192.168.0.42","192.168.0.41","TCP","66","2","780473","","396800","49203 > 46745 [ACK] Seq=2 Ack=780473 Win=396800 Len=0 TSval=188777 TSecr=166833"
"3530","1.377841s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","780473","2","1448","29312","46745 > 49203 [ACK] Seq=780473 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3531","1.377852s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","781921","","399744","49203 > 46745 [ACK] Seq=2 Ack=781921 Win=399744 Len=0 TSval=188777 TSecr=166833"
"3532","1.377855s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","781921","2","1448","29312","46745 > 49203 [ACK] Seq=781921 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3533","1.377866s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","783369","","400512","49203 > 46745 [ACK] Seq=2 Ack=783369 Win=400512 Len=0 TSval=188777 TSecr=166833"
"3534","1.377868s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","783369","2","1448","29312","46745 > 49203 [ACK] Seq=783369 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3535","1.377877s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","784817","2","2896","29312","46745 > 49203 [ACK] Seq=784817 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3536","1.377887s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","786265","2","4344","29312","46745 > 49203 [ACK] Seq=786265 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3537","1.377897s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","787713","2","5792","29312","46745 > 49203 [ACK] Seq=787713 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3538","1.377904s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","789161","2","7240","29312","46745 > 49203 [PSH, ACK] Seq=789161 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3539","1.377910s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","790609","2","8688","29312","46745 > 49203 [ACK] Seq=790609 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3540","1.377917s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","792057","2","10136","29312","46745 > 49203 [ACK] Seq=792057 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3541","1.377924s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","793505","2","11584","29312","46745 > 49203 [ACK] Seq=793505 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188776"
"3542","1.377932s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","794953","2","13032","29312","46745 > 49203 [ACK] Seq=794953 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3543","1.377938s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","796401","2","14480","29312","46745 > 49203 [ACK] Seq=796401 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3544","1.377945s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","797849","2","15928","29312","46745 > 49203 [ACK] Seq=797849 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3545","1.377958s","0.000013s","192.168.0.41","192.168.0.42","TCP","1514","799297","2","17376","29312","46745 > 49203 [ACK] Seq=799297 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3546","1.377966s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","800745","2","18824","29312","46745 > 49203 [ACK] Seq=800745 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3547","1.377973s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","802193","2","20272","29312","46745 > 49203 [ACK] Seq=802193 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3548","1.377979s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","803641","2","21720","29312","46745 > 49203 [ACK] Seq=803641 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3549","1.377993s","0.000014s","192.168.0.41","192.168.0.42","TCP","1514","805089","2","23168","29312","46745 > 49203 [ACK] Seq=805089 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3550","1.378002s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","806537","2","24616","29312","46745 > 49203 [ACK] Seq=806537 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3551","1.378012s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","807985","2","26064","29312","46745 > 49203 [ACK] Seq=807985 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3552","1.378020s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","809433","2","27512","29312","46745 > 49203 [ACK] Seq=809433 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3553","1.378030s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","810881","2","28960","29312","46745 > 49203 [ACK] Seq=810881 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3554","1.378039s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","812329","2","30408","29312","46745 > 49203 [ACK] Seq=812329 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3555","1.378048s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","813777","2","31856","29312","46745 > 49203 [ACK] Seq=813777 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3556","1.378057s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","815225","2","33304","29312","46745 > 49203 [ACK] Seq=815225 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3557","1.378068s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","816673","2","34752","29312","46745 > 49203 [ACK] Seq=816673 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3558","1.378077s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","818121","2","36200","29312","46745 > 49203 [ACK] Seq=818121 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3559","1.378087s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","819569","2","37648","29312","46745 > 49203 [ACK] Seq=819569 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3560","1.378096s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","821017","2","39096","29312","46745 > 49203 [PSH, ACK] Seq=821017 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3561","1.378112s","0.000016s","192.168.0.41","192.168.0.42","TCP","1514","822465","2","40544","29312","46745 > 49203 [ACK] Seq=822465 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3562","1.378121s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","823913","2","41992","29312","46745 > 49203 [ACK] Seq=823913 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3563","1.378131s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","825361","2","43440","29312","46745 > 49203 [ACK] Seq=825361 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3564","1.378144s","0.000013s","192.168.0.41","192.168.0.42","TCP","1514","826809","2","44888","29312","46745 > 49203 [ACK] Seq=826809 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3565","1.378153s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","828257","2","46336","29312","46745 > 49203 [ACK] Seq=828257 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3566","1.378162s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","829705","2","47784","29312","46745 > 49203 [ACK] Seq=829705 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3567","1.378171s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","831153","2","49232","29312","46745 > 49203 [ACK] Seq=831153 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3568","1.378180s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","832601","2","50680","29312","46745 > 49203 [ACK] Seq=832601 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3569","1.378189s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","834049","2","52128","29312","46745 > 49203 [ACK] Seq=834049 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3570","1.378198s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","835497","2","53576","29312","46745 > 49203 [ACK] Seq=835497 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3571","1.378207s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","836945","2","55024","29312","46745 > 49203 [ACK] Seq=836945 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3572","1.378216s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","838393","2","56472","29312","46745 > 49203 [ACK] Seq=838393 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3573","1.378225s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","839841","2","57920","29312","46745 > 49203 [ACK] Seq=839841 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3574","1.378234s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","841289","2","59368","29312","46745 > 49203 [ACK] Seq=841289 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3575","1.378243s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","842737","2","60816","29312","46745 > 49203 [ACK] Seq=842737 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3576","1.378314s","0.000071s","192.168.0.42","192.168.0.41","TCP","66","2","844185","","359936","49203 > 46745 [ACK] Seq=2 Ack=844185 Win=359936 Len=0 TSval=188777 TSecr=166833"
"3577","1.378658s","0.000344s","192.168.0.41","192.168.0.42","TCP","1514","844185","2","1448","29312","46745 > 49203 [ACK] Seq=844185 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3578","1.378671s","0.000013s","192.168.0.41","192.168.0.42","TCP","1514","845633","2","2896","29312","46745 > 49203 [ACK] Seq=845633 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3579","1.378680s","0.000009s","192.168.0.42","192.168.0.41","TCP","66","2","847081","","375424","49203 > 46745 [ACK] Seq=2 Ack=847081 Win=375424 Len=0 TSval=188777 TSecr=166833"
"3580","1.378682s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","847081","2","1448","29312","46745 > 49203 [ACK] Seq=847081 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3581","1.378686s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","848529","2","2896","29312","46745 > 49203 [ACK] Seq=848529 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3582","1.378690s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","849977","2","4344","29312","46745 > 49203 [ACK] Seq=849977 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3583","1.378696s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","851425","2","5792","29312","46745 > 49203 [ACK] Seq=851425 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3584","1.378700s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","852873","2","7240","29312","46745 > 49203 [ACK] Seq=852873 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3585","1.378704s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","854321","2","8688","29312","46745 > 49203 [ACK] Seq=854321 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3586","1.378708s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","855769","2","10136","29312","46745 > 49203 [ACK] Seq=855769 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3587","1.378712s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","857217","2","11584","29312","46745 > 49203 [ACK] Seq=857217 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3588","1.378715s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","858665","2","13032","29312","46745 > 49203 [PSH, ACK] Seq=858665 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3589","1.378719s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","860113","2","14480","29312","46745 > 49203 [ACK] Seq=860113 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3590","1.378722s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","861561","2","15928","29312","46745 > 49203 [ACK] Seq=861561 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3591","1.378726s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","863009","2","17376","29312","46745 > 49203 [ACK] Seq=863009 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
"3592","1.378729s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","864457","2","18824","29312","46745 > 49203 [ACK] Seq=864457 Ack=2 Win=29312 Len=1448 TSval=166833 TSecr=188777"
