Time,Source,Destination,Length,data len
4.000092s,10.1.0.1,10.2.0.1,594,512
4.000139s,10.1.0.1,10.2.0.1,1502,1420
4.000259s,10.1.0.1,10.2.0.1,1502,1428
4.000379s,10.1.0.1,10.2.0.1,1502,1428
4.000500s,10.1.0.1,10.2.0.1,1502,1428
4.000620s,10.1.0.1,10.2.0.1,1502,1428
4.000740s,10.1.0.1,10.2.0.1,1502,1428
4.000860s,10.1.0.1,10.2.0.1,1502,1428
4.000980s,10.1.0.1,10.2.0.1,1502,1428
4.001100s,10.1.0.1,10.2.0.1,1502,1428
4.001221s,10.1.0.1,10.2.0.1,1502,1428
4.001341s,10.1.0.1,10.2.0.1,1502,1428
4.001461s,10.1.0.1,10.2.0.1,1502,1428
4.001581s,10.1.0.1,10.2.0.1,1502,1428
4.001701s,10.1.0.1,10.2.0.1,1502,1428
4.001821s,10.1.0.1,10.2.0.1,1502,1428
4.001942s,10.1.0.1,10.2.0.1,1502,1428
4.002062s,10.1.0.1,10.2.0.1,1502,1428
4.002182s,10.1.0.1,10.2.0.1,1502,1428
4.002302s,10.1.0.1,10.2.0.1,1502,1428
4.002422s,10.1.0.1,10.2.0.1,1502,1428
4.002542s,10.1.0.1,10.2.0.1,1502,1428
4.002662s,10.1.0.1,10.2.0.1,1502,1428
4.002783s,10.1.0.1,10.2.0.1,1502,1428
4.002903s,10.1.0.1,10.2.0.1,1502,1428
4.003023s,10.1.0.1,10.2.0.1,1502,1428
4.003143s,10.1.0.1,10.2.0.1,1502,1428
4.003263s,10.1.0.1,10.2.0.1,1502,1428
4.003383s,10.1.0.1,10.2.0.1,1502,1428
4.003504s,10.1.0.1,10.2.0.1,1502,1428
4.003624s,10.1.0.1,10.2.0.1,1502,1428
4.003744s,10.1.0.1,10.2.0.1,1502,1428
4.003864s,10.1.0.1,10.2.0.1,1502,1428
4.003984s,10.1.0.1,10.2.0.1,1502,1428
4.004104s,10.1.0.1,10.2.0.1,1502,1428
4.004225s,10.1.0.1,10.2.0.1,1502,1428
4.004345s,10.1.0.1,10.2.0.1,1502,1428
4.004465s,10.1.0.1,10.2.0.1,1502,1428
4.004585s,10.1.0.1,10.2.0.1,1502,1428
4.004705s,10.1.0.1,10.2.0.1,1502,1428
4.004825s,10.1.0.1,10.2.0.1,1502,1428
4.004946s,10.1.0.1,10.2.0.1,1502,1428
4.005066s,10.1.0.1,10.2.0.1,1502,1428
4.005186s,10.1.0.1,10.2.0.1,1502,1428
4.005306s,10.1.0.1,10.2.0.1,1502,1428
4.005426s,10.1.0.1,10.2.0.1,1502,1428
4.005546s,10.1.0.1,10.2.0.1,1502,1428
4.005666s,10.1.0.1,10.2.0.1,1502,1428
4.005787s,10.1.0.1,10.2.0.1,1502,1428
4.005907s,10.1.0.1,10.2.0.1,1502,1428
4.006027s,10.1.0.1,10.2.0.1,1502,1428
4.006147s,10.1.0.1,10.2.0.1,1502,1428
4.006267s,10.1.0.1,10.2.0.1,1502,1428
4.006387s,10.1.0.1,10.2.0.1,1502,1428
4.006508s,10.1.0.1,10.2.0.1,1502,1428
4.006628s,10.1.0.1,10.2.0.1,1502,1428
4.006748s,10.1.0.1,10.2.0.1,1502,1428
4.006868s,10.1.0.1,10.2.0.1,1502,1428
4.006988s,10.1.0.1,10.2.0.1,1502,1428
4.007108s,10.1.0.1,10.2.0.1,1502,1428
4.007229s,10.1.0.1,10.2.0.1,1502,1428
4.007349s,10.1.0.1,10.2.0.1,1502,1428
4.007469s,10.1.0.1,10.2.0.1,1502,1428
4.007589s,10.1.0.1,10.2.0.1,1502,1428
4.007709s,10.1.0.1,10.2.0.1,1502,1428
4.007829s,10.1.0.1,10.2.0.1,1502,1428
4.007950s,10.1.0.1,10.2.0.1,1502,1428
4.008070s,10.1.0.1,10.2.0.1,1502,1428
4.008190s,10.1.0.1,10.2.0.1,1502,1428
4.008310s,10.1.0.1,10.2.0.1,1502,1428
4.008430s,10.1.0.1,10.2.0.1,1502,1428
4.008550s,10.1.0.1,10.2.0.1,1502,1428
4.008670s,10.1.0.1,10.2.0.1,1502,1428
4.008791s,10.1.0.1,10.2.0.1,1502,1428
4.008911s,10.1.0.1,10.2.0.1,1502,1428
4.009031s,10.1.0.1,10.2.0.1,1502,1428
4.009151s,10.1.0.1,10.2.0.1,1502,1428
4.009271s,10.1.0.1,10.2.0.1,1502,1428
4.009391s,10.1.0.1,10.2.0.1,1502,1428
4.009512s,10.1.0.1,10.2.0.1,1502,1428
4.009632s,10.1.0.1,10.2.0.1,1502,1428
4.009752s,10.1.0.1,10.2.0.1,1502,1428
4.009872s,10.1.0.1,10.2.0.1,1502,1428
4.009992s,10.1.0.1,10.2.0.1,1502,1428
4.010112s,10.1.0.1,10.2.0.1,1502,1428
4.010233s,10.1.0.1,10.2.0.1,1502,1428
4.010353s,10.1.0.1,10.2.0.1,1502,1428
4.010473s,10.1.0.1,10.2.0.1,1502,1428
4.010593s,10.1.0.1,10.2.0.1,1502,1428
4.010713s,10.1.0.1,10.2.0.1,1502,1428
4.010833s,10.1.0.1,10.2.0.1,1502,1428
4.010954s,10.1.0.1,10.2.0.1,1502,1428
4.011074s,10.1.0.1,10.2.0.1,1502,1428
4.011194s,10.1.0.1,10.2.0.1,1502,1428
4.011314s,10.1.0.1,10.2.0.1,1502,1428
4.011434s,10.1.0.1,10.2.0.1,1502,1428
4.011554s,10.1.0.1,10.2.0.1,1502,1428
4.011674s,10.1.0.1,10.2.0.1,1502,1428
4.011795s,10.1.0.1,10.2.0.1,1502,1428
4.011915s,10.1.0.1,10.2.0.1,1502,1428
4.012035s,10.1.0.1,10.2.0.1,1502,1428
4.012155s,10.1.0.1,10.2.0.1,1502,1428
4.012275s,10.1.0.1,10.2.0.1,1502,1428
4.012395s,10.1.0.1,10.2.0.1,1502,1428
4.012516s,10.1.0.1,10.2.0.1,1502,1428
4.012636s,10.1.0.1,10.2.0.1,1502,1428
4.012756s,10.1.0.1,10.2.0.1,1502,1428
4.012876s,10.1.0.1,10.2.0.1,1502,1428
4.012996s,10.1.0.1,10.2.0.1,1502,1428
4.013116s,10.1.0.1,10.2.0.1,1502,1428
4.013237s,10.1.0.1,10.2.0.1,1502,1428
4.013357s,10.1.0.1,10.2.0.1,1502,1428
4.013477s,10.1.0.1,10.2.0.1,1502,1428
4.013597s,10.1.0.1,10.2.0.1,1502,1428
4.013717s,10.1.0.1,10.2.0.1,1502,1428
4.013837s,10.1.0.1,10.2.0.1,1502,1428
4.013958s,10.1.0.1,10.2.0.1,1502,1428
4.014078s,10.1.0.1,10.2.0.1,1502,1428
4.014198s,10.1.0.1,10.2.0.1,1502,1428
4.014318s,10.1.0.1,10.2.0.1,1502,1428
4.014438s,10.1.0.1,10.2.0.1,1502,1428
4.014558s,10.1.0.1,10.2.0.1,1502,1428
4.014678s,10.1.0.1,10.2.0.1,1502,1428
4.014799s,10.1.0.1,10.2.0.1,1502,1428
4.014919s,10.1.0.1,10.2.0.1,1502,1428
4.015039s,10.1.0.1,10.2.0.1,1502,1428
4.015159s,10.1.0.1,10.2.0.1,1502,1428
4.015279s,10.1.0.1,10.2.0.1,1502,1428
4.015399s,10.1.0.1,10.2.0.1,1502,1428
4.015520s,10.1.0.1,10.2.0.1,1502,1428
4.015640s,10.1.0.1,10.2.0.1,1502,1428
4.015760s,10.1.0.1,10.2.0.1,1502,1428
4.015880s,10.1.0.1,10.2.0.1,1502,1428
4.016000s,10.1.0.1,10.2.0.1,1502,1428
4.016120s,10.1.0.1,10.2.0.1,1502,1428
4.016241s,10.1.0.1,10.2.0.1,1502,1428
4.016361s,10.1.0.1,10.2.0.1,1502,1428
4.016481s,10.1.0.1,10.2.0.1,1502,1428
4.016601s,10.1.0.1,10.2.0.1,1502,1428
4.016721s,10.1.0.1,10.2.0.1,1502,1428
4.016841s,10.1.0.1,10.2.0.1,1502,1428
4.016962s,10.1.0.1,10.2.0.1,1502,1428
4.017082s,10.1.0.1,10.2.0.1,1502,1428
4.017202s,10.1.0.1,10.2.0.1,1502,1428
4.017322s,10.1.0.1,10.2.0.1,1502,1428
4.017442s,10.1.0.1,10.2.0.1,1502,1428
4.017562s,10.1.0.1,10.2.0.1,1502,1428
4.017682s,10.1.0.1,10.2.0.1,1502,1428
4.017803s,10.1.0.1,10.2.0.1,1502,1428
4.017923s,10.1.0.1,10.2.0.1,1502,1428
4.018043s,10.1.0.1,10.2.0.1,1502,1428
4.018163s,10.1.0.1,10.2.0.1,1502,1428
4.018283s,10.1.0.1,10.2.0.1,1502,1428
4.018403s,10.1.0.1,10.2.0.1,1502,1428
4.018524s,10.1.0.1,10.2.0.1,1502,1428
4.018644s,10.1.0.1,10.2.0.1,1502,1428
4.018764s,10.1.0.1,10.2.0.1,1502,1428
4.018884s,10.1.0.1,10.2.0.1,1502,1428
4.019004s,10.1.0.1,10.2.0.1,1502,1428
4.019124s,10.1.0.1,10.2.0.1,1502,1428
4.019245s,10.1.0.1,10.2.0.1,1502,1428
4.019365s,10.1.0.1,10.2.0.1,1502,1428
4.019485s,10.1.0.1,10.2.0.1,1502,1428
4.019605s,10.1.0.1,10.2.0.1,1502,1428
4.019725s,10.1.0.1,10.2.0.1,1502,1428
4.019845s,10.1.0.1,10.2.0.1,1502,1428
4.019966s,10.1.0.1,10.2.0.1,1502,1428
4.020086s,10.1.0.1,10.2.0.1,1502,1428
4.020206s,10.1.0.1,10.2.0.1,1502,1428
4.020326s,10.1.0.1,10.2.0.1,1502,1428
4.020446s,10.1.0.1,10.2.0.1,1502,1428
4.020566s,10.1.0.1,10.2.0.1,1502,1428
4.020686s,10.1.0.1,10.2.0.1,1502,1428
4.020807s,10.1.0.1,10.2.0.1,1502,1428
4.020927s,10.1.0.1,10.2.0.1,1502,1428
4.021047s,10.1.0.1,10.2.0.1,1502,1428
4.021167s,10.1.0.1,10.2.0.1,1502,1428
4.021287s,10.1.0.1,10.2.0.1,1502,1428
4.021407s,10.1.0.1,10.2.0.1,1502,1428
4.021528s,10.1.0.1,10.2.0.1,1502,1428
4.021648s,10.1.0.1,10.2.0.1,1502,1428
4.021768s,10.1.0.1,10.2.0.1,1502,1428
4.021888s,10.1.0.1,10.2.0.1,1502,1428
4.022008s,10.1.0.1,10.2.0.1,1502,1428
4.022128s,10.1.0.1,10.2.0.1,1502,1428
4.022249s,10.1.0.1,10.2.0.1,1502,1428
4.022369s,10.1.0.1,10.2.0.1,1502,1428
4.022489s,10.1.0.1,10.2.0.1,1502,1428
4.022609s,10.1.0.1,10.2.0.1,1502,1428
4.022729s,10.1.0.1,10.2.0.1,1502,1428
4.022849s,10.1.0.1,10.2.0.1,1502,1428
4.022970s,10.1.0.1,10.2.0.1,1502,1428
4.023090s,10.1.0.1,10.2.0.1,1502,1428
4.023210s,10.1.0.1,10.2.0.1,1502,1428
4.023330s,10.1.0.1,10.2.0.1,1502,1428
4.023450s,10.1.0.1,10.2.0.1,1502,1428
4.023570s,10.1.0.1,10.2.0.1,1502,1428
4.023690s,10.1.0.1,10.2.0.1,1502,1428
4.023811s,10.1.0.1,10.2.0.1,1502,1428
4.023931s,10.1.0.1,10.2.0.1,1502,1428
4.024051s,10.1.0.1,10.2.0.1,1502,1428
4.024171s,10.1.0.1,10.2.0.1,1502,1428
4.024291s,10.1.0.1,10.2.0.1,1502,1428
4.024411s,10.1.0.1,10.2.0.1,1502,1428
4.024532s,10.1.0.1,10.2.0.1,1502,1428
4.024652s,10.1.0.1,10.2.0.1,1502,1428
4.024772s,10.1.0.1,10.2.0.1,1502,1428
4.024892s,10.1.0.1,10.2.0.1,1502,1428
4.025012s,10.1.0.1,10.2.0.1,1502,1428
4.025132s,10.1.0.1,10.2.0.1,1502,1428
4.025253s,10.1.0.1,10.2.0.1,1502,1428
4.025373s,10.1.0.1,10.2.0.1,1502,1428
4.025493s,10.1.0.1,10.2.0.1,1502,1428
4.025613s,10.1.0.1,10.2.0.1,1502,1428
4.025733s,10.1.0.1,10.2.0.1,1502,1428
4.025853s,10.1.0.1,10.2.0.1,1502,1428
4.025974s,10.1.0.1,10.2.0.1,1502,1428
4.026094s,10.1.0.1,10.2.0.1,1502,1428
4.026214s,10.1.0.1,10.2.0.1,1502,1428
4.026334s,10.1.0.1,10.2.0.1,1502,1428
4.026454s,10.1.0.1,10.2.0.1,1502,1428
4.026574s,10.1.0.1,10.2.0.1,1502,1428
4.026694s,10.1.0.1,10.2.0.1,1502,1428
4.026815s,10.1.0.1,10.2.0.1,1502,1428
4.026935s,10.1.0.1,10.2.0.1,1502,1428
4.027055s,10.1.0.1,10.2.0.1,1502,1428
4.027175s,10.1.0.1,10.2.0.1,1502,1428
4.027295s,10.1.0.1,10.2.0.1,1502,1428
4.027415s,10.1.0.1,10.2.0.1,1502,1428
4.027536s,10.1.0.1,10.2.0.1,1502,1428
4.027656s,10.1.0.1,10.2.0.1,1502,1428
4.027776s,10.1.0.1,10.2.0.1,1502,1428
4.027896s,10.1.0.1,10.2.0.1,1502,1428
4.028016s,10.1.0.1,10.2.0.1,1502,1428
4.028136s,10.1.0.1,10.2.0.1,1502,1428
4.028257s,10.1.0.1,10.2.0.1,1502,1428
4.028377s,10.1.0.1,10.2.0.1,1502,1428
4.028497s,10.1.0.1,10.2.0.1,1502,1428
4.028617s,10.1.0.1,10.2.0.1,1502,1428
4.028737s,10.1.0.1,10.2.0.1,1502,1428
4.028857s,10.1.0.1,10.2.0.1,1502,1428
4.028978s,10.1.0.1,10.2.0.1,1502,1428
4.029098s,10.1.0.1,10.2.0.1,1502,1428
4.029218s,10.1.0.1,10.2.0.1,1502,1428
4.029338s,10.1.0.1,10.2.0.1,1502,1428
4.029458s,10.1.0.1,10.2.0.1,1502,1428
4.029578s,10.1.0.1,10.2.0.1,1502,1428
4.029698s,10.1.0.1,10.2.0.1,1502,1428
4.029819s,10.1.0.1,10.2.0.1,1502,1428
4.029939s,10.1.0.1,10.2.0.1,1502,1428
4.030059s,10.1.0.1,10.2.0.1,1502,1428
4.030179s,10.1.0.1,10.2.0.1,1502,1428
4.030299s,10.1.0.1,10.2.0.1,1502,1428
4.030419s,10.1.0.1,10.2.0.1,1502,1428
4.030540s,10.1.0.1,10.2.0.1,1502,1428
4.030660s,10.1.0.1,10.2.0.1,1502,1428
4.030780s,10.1.0.1,10.2.0.1,1502,1428
4.030900s,10.1.0.1,10.2.0.1,1502,1428
4.031020s,10.1.0.1,10.2.0.1,1502,1428
4.031140s,10.1.0.1,10.2.0.1,1502,1428
4.031261s,10.1.0.1,10.2.0.1,1502,1428
4.031381s,10.1.0.1,10.2.0.1,1502,1428
4.031501s,10.1.0.1,10.2.0.1,1502,1428
4.031621s,10.1.0.1,10.2.0.1,1502,1428
4.031741s,10.1.0.1,10.2.0.1,1502,1428
4.031861s,10.1.0.1,10.2.0.1,1502,1428
4.031982s,10.1.0.1,10.2.0.1,1502,1428
4.032102s,10.1.0.1,10.2.0.1,1502,1428
4.032222s,10.1.0.1,10.2.0.1,1502,1428
4.032342s,10.1.0.1,10.2.0.1,1502,1428
4.032462s,10.1.0.1,10.2.0.1,1502,1428
4.032582s,10.1.0.1,10.2.0.1,1502,1428
4.032702s,10.1.0.1,10.2.0.1,1502,1428
4.032823s,10.1.0.1,10.2.0.1,1502,1428
4.032943s,10.1.0.1,10.2.0.1,1502,1428
4.033063s,10.1.0.1,10.2.0.1,1502,1428
4.033183s,10.1.0.1,10.2.0.1,1502,1428
4.033303s,10.1.0.1,10.2.0.1,1502,1428
4.033423s,10.1.0.1,10.2.0.1,1502,1428
4.033544s,10.1.0.1,10.2.0.1,1502,1428
4.033664s,10.1.0.1,10.2.0.1,1502,1428
4.033784s,10.1.0.1,10.2.0.1,1502,1428
4.033904s,10.1.0.1,10.2.0.1,1502,1428
4.034024s,10.1.0.1,10.2.0.1,1502,1428
4.034144s,10.1.0.1,10.2.0.1,1502,1428
4.034265s,10.1.0.1,10.2.0.1,1502,1428
4.034385s,10.1.0.1,10.2.0.1,1502,1428
4.034505s,10.1.0.1,10.2.0.1,1502,1428
4.034625s,10.1.0.1,10.2.0.1,1502,1428
4.034745s,10.1.0.1,10.2.0.1,1502,1428
4.034865s,10.1.0.1,10.2.0.1,1502,1428
4.034986s,10.1.0.1,10.2.0.1,1502,1428
4.035106s,10.1.0.1,10.2.0.1,1502,1428
4.035226s,10.1.0.1,10.2.0.1,1502,1428
4.035346s,10.1.0.1,10.2.0.1,1502,1428
4.035466s,10.1.0.1,10.2.0.1,1502,1428
4.035586s,10.1.0.1,10.2.0.1,1502,1428
4.035706s,10.1.0.1,10.2.0.1,1502,1428
4.035827s,10.1.0.1,10.2.0.1,1502,1428
4.035947s,10.1.0.1,10.2.0.1,1502,1428
4.036067s,10.1.0.1,10.2.0.1,1502,1428
4.036187s,10.1.0.1,10.2.0.1,1502,1428
4.036307s,10.1.0.1,10.2.0.1,1502,1428
4.036427s,10.1.0.1,10.2.0.1,1502,1428
4.036548s,10.1.0.1,10.2.0.1,1502,1428
4.036668s,10.1.0.1,10.2.0.1,1502,1428
4.036788s,10.1.0.1,10.2.0.1,1502,1428
4.036908s,10.1.0.1,10.2.0.1,1502,1428
4.037028s,10.1.0.1,10.2.0.1,1502,1428
4.037148s,10.1.0.1,10.2.0.1,1502,1428
4.037269s,10.1.0.1,10.2.0.1,1502,1428
4.037389s,10.1.0.1,10.2.0.1,1502,1428
4.037509s,10.1.0.1,10.2.0.1,1502,1428
4.037629s,10.1.0.1,10.2.0.1,1502,1428
4.037749s,10.1.0.1,10.2.0.1,1502,1428
4.037869s,10.1.0.1,10.2.0.1,1502,1428
4.037990s,10.1.0.1,10.2.0.1,1502,1428
4.038110s,10.1.0.1,10.2.0.1,1502,1428
4.038230s,10.1.0.1,10.2.0.1,1502,1428
4.038350s,10.1.0.1,10.2.0.1,1502,1428
4.038470s,10.1.0.1,10.2.0.1,1502,1428
4.038590s,10.1.0.1,10.2.0.1,1502,1428
4.038710s,10.1.0.1,10.2.0.1,1502,1428
4.038831s,10.1.0.1,10.2.0.1,1502,1428
4.038951s,10.1.0.1,10.2.0.1,1502,1428
4.039071s,10.1.0.1,10.2.0.1,1502,1428
4.039191s,10.1.0.1,10.2.0.1,1502,1428
4.039311s,10.1.0.1,10.2.0.1,1502,1428
4.039431s,10.1.0.1,10.2.0.1,1502,1428
4.039552s,10.1.0.1,10.2.0.1,1502,1428
4.039672s,10.1.0.1,10.2.0.1,1502,1428
4.039792s,10.1.0.1,10.2.0.1,1502,1428
4.039912s,10.1.0.1,10.2.0.1,1502,1428
4.040032s,10.1.0.1,10.2.0.1,1502,1428
4.040152s,10.1.0.1,10.2.0.1,1502,1428
4.040273s,10.1.0.1,10.2.0.1,1502,1428
4.040393s,10.1.0.1,10.2.0.1,1502,1428
4.040513s,10.1.0.1,10.2.0.1,1502,1428
4.040633s,10.1.0.1,10.2.0.1,1502,1428
4.040753s,10.1.0.1,10.2.0.1,1502,1428
4.040873s,10.1.0.1,10.2.0.1,1502,1428
4.040994s,10.1.0.1,10.2.0.1,1502,1428
4.041114s,10.1.0.1,10.2.0.1,1502,1428
4.041234s,10.1.0.1,10.2.0.1,1502,1428
4.041354s,10.1.0.1,10.2.0.1,1502,1428
4.041474s,10.1.0.1,10.2.0.1,1502,1428
4.041594s,10.1.0.1,10.2.0.1,1502,1428
4.041714s,10.1.0.1,10.2.0.1,1502,1428
4.041835s,10.1.0.1,10.2.0.1,1502,1428
4.041955s,10.1.0.1,10.2.0.1,1502,1428
4.042075s,10.1.0.1,10.2.0.1,1502,1428
4.042195s,10.1.0.1,10.2.0.1,1502,1428
4.042315s,10.1.0.1,10.2.0.1,1502,1428
4.042435s,10.1.0.1,10.2.0.1,1502,1428
4.042556s,10.1.0.1,10.2.0.1,1502,1428
4.042676s,10.1.0.1,10.2.0.1,1502,1428
4.042796s,10.1.0.1,10.2.0.1,1502,1428
4.042916s,10.1.0.1,10.2.0.1,1502,1428
4.043036s,10.1.0.1,10.2.0.1,1502,1428
4.043156s,10.1.0.1,10.2.0.1,1502,1428
4.043277s,10.1.0.1,10.2.0.1,1502,1428
4.043397s,10.1.0.1,10.2.0.1,1502,1428
4.043517s,10.1.0.1,10.2.0.1,1502,1428
4.043637s,10.1.0.1,10.2.0.1,1502,1428
4.043757s,10.1.0.1,10.2.0.1,1502,1428
4.043877s,10.1.0.1,10.2.0.1,1502,1428
4.043998s,10.1.0.1,10.2.0.1,1502,1428
4.044118s,10.1.0.1,10.2.0.1,1502,1428
4.044238s,10.1.0.1,10.2.0.1,1502,1428
4.044358s,10.1.0.1,10.2.0.1,1502,1428
4.044478s,10.1.0.1,10.2.0.1,1502,1428
4.044598s,10.1.0.1,10.2.0.1,1502,1428
4.044718s,10.1.0.1,10.2.0.1,1502,1428
4.044839s,10.1.0.1,10.2.0.1,1502,1428
4.044959s,10.1.0.1,10.2.0.1,1502,1428
4.045079s,10.1.0.1,10.2.0.1,1502,1428
4.045199s,10.1.0.1,10.2.0.1,1502,1428
4.045319s,10.1.0.1,10.2.0.1,1502,1428
4.045439s,10.1.0.1,10.2.0.1,1502,1428
4.045560s,10.1.0.1,10.2.0.1,1502,1428
4.045680s,10.1.0.1,10.2.0.1,1502,1428
4.045800s,10.1.0.1,10.2.0.1,1502,1428
4.045920s,10.1.0.1,10.2.0.1,1502,1428
4.046040s,10.1.0.1,10.2.0.1,1502,1428
4.046160s,10.1.0.1,10.2.0.1,1502,1428
4.046281s,10.1.0.1,10.2.0.1,1502,1428
4.046401s,10.1.0.1,10.2.0.1,1502,1428
4.046521s,10.1.0.1,10.2.0.1,1502,1428
4.046641s,10.1.0.1,10.2.0.1,1502,1428
4.046761s,10.1.0.1,10.2.0.1,1502,1428
4.046881s,10.1.0.1,10.2.0.1,1502,1428
4.047002s,10.1.0.1,10.2.0.1,1502,1428
4.047122s,10.1.0.1,10.2.0.1,1502,1428
4.047242s,10.1.0.1,10.2.0.1,1502,1428
4.047362s,10.1.0.1,10.2.0.1,1502,1428
4.047482s,10.1.0.1,10.2.0.1,1502,1428
4.047602s,10.1.0.1,10.2.0.1,1502,1428
4.047722s,10.1.0.1,10.2.0.1,1502,1428
4.047843s,10.1.0.1,10.2.0.1,1502,1428
4.047963s,10.1.0.1,10.2.0.1,1502,1428
4.048083s,10.1.0.1,10.2.0.1,1502,1428
4.048203s,10.1.0.1,10.2.0.1,1502,1428
4.048323s,10.1.0.1,10.2.0.1,1502,1428
4.048443s,10.1.0.1,10.2.0.1,1502,1428
4.048564s,10.1.0.1,10.2.0.1,1502,1428
4.048684s,10.1.0.1,10.2.0.1,1502,1428
4.048804s,10.1.0.1,10.2.0.1,1502,1428
4.048924s,10.1.0.1,10.2.0.1,1502,1428
4.049044s,10.1.0.1,10.2.0.1,1502,1428
4.049164s,10.1.0.1,10.2.0.1,1502,1428
