Time,Source,Destination,Length,data len
4.025426s,10.2.2.1,10.1.2.1,62,
4.029695s,10.1.2.1,10.2.2.1,586,512
4.029874s,10.2.2.1,10.1.2.1,62,
4.033300s,10.1.2.1,10.2.2.1,1502,1428
4.033662s,10.2.2.1,10.1.2.1,62,
4.035583s,10.1.2.1,10.2.2.1,586,512
4.035762s,10.2.2.1,10.1.2.1,62,
4.040509s,10.1.2.1,10.2.2.1,1502,1428
4.040872s,10.2.2.1,10.1.2.1,62,
4.046932s,10.1.2.1,10.2.2.1,586,512
4.047112s,10.2.2.1,10.1.2.1,62,
4.052099s,10.1.2.1,10.2.2.1,586,512
4.052279s,10.2.2.1,10.1.2.1,62,
4.057932s,10.1.2.1,10.2.2.1,586,512
4.058112s,10.2.2.1,10.1.2.1,62,
4.063220s,10.1.2.1,10.2.2.1,586,512
4.063399s,10.2.2.1,10.1.2.1,62,
4.069642s,10.1.2.1,10.2.2.1,586,512
4.069822s,10.2.2.1,10.1.2.1,62,
4.075170s,10.1.2.1,10.2.2.1,586,512
4.075349s,10.2.2.1,10.1.2.1,62,
4.082085s,10.1.2.1,10.2.2.1,586,512
4.120037s,10.2.2.1,10.1.2.1,62,
4.130100s,10.1.2.1,10.2.2.1,1502,1428
4.168037s,10.2.2.1,10.1.2.1,62,
4.168037s,10.1.2.1,10.2.2.1,1502,1428
4.208037s,10.2.2.1,10.1.2.1,62,
4.208037s,10.1.2.1,10.2.2.1,1502,1428
4.248037s,10.2.2.1,10.1.2.1,62,
4.248037s,10.1.2.1,10.2.2.1,1502,1428
4.288037s,10.2.2.1,10.1.2.1,62,
4.288037s,10.1.2.1,10.2.2.1,1502,1428
4.328037s,10.2.2.1,10.1.2.1,62,
4.328037s,10.1.2.1,10.2.2.1,1502,1428
4.328157s,10.1.2.1,10.2.2.1,1502,1428
4.328520s,10.2.2.1,10.1.2.1,62,
4.328520s,10.1.2.1,10.2.2.1,1502,1428
4.328640s,10.1.2.1,10.2.2.1,1502,1428
4.328760s,10.1.2.1,10.2.2.1,1502,1428
4.329003s,10.2.2.1,10.1.2.1,62,
4.329003s,10.1.2.1,10.2.2.1,1502,1428
4.329123s,10.1.2.1,10.2.2.1,1502,1428
4.329243s,10.1.2.1,10.2.2.1,1502,1428
4.329366s,10.2.2.1,10.1.2.1,62,
4.329366s,10.1.2.1,10.2.2.1,1502,1428
4.329486s,10.1.2.1,10.2.2.1,1502,1428
4.329606s,10.1.2.1,10.2.2.1,1502,1428
4.329606s,10.2.2.1,10.1.2.1,62,
4.329726s,10.1.2.1,10.2.2.1,1502,1428
4.329846s,10.1.2.1,10.2.2.1,1502,1428
4.329849s,10.2.2.1,10.1.2.1,62,
4.329966s,10.1.2.1,10.2.2.1,1502,1428
4.330087s,10.1.2.1,10.2.2.1,1502,1428
4.330089s,10.2.2.1,10.1.2.1,62,
4.330207s,10.1.2.1,10.2.2.1,1502,1428
4.330327s,10.1.2.1,10.2.2.1,1502,1428
4.330329s,10.2.2.1,10.1.2.1,62,
4.330447s,10.1.2.1,10.2.2.1,1502,1428
4.330567s,10.1.2.1,10.2.2.1,1502,1428
4.330570s,10.2.2.1,10.1.2.1,62,
4.330687s,10.1.2.1,10.2.2.1,1502,1428
4.330808s,10.1.2.1,10.2.2.1,1502,1428
4.330810s,10.2.2.1,10.1.2.1,62,
4.330928s,10.1.2.1,10.2.2.1,1502,1428
4.331048s,10.1.2.1,10.2.2.1,1502,1428
4.331050s,10.2.2.1,10.1.2.1,62,
4.331168s,10.1.2.1,10.2.2.1,1502,1428
4.331288s,10.1.2.1,10.2.2.1,1502,1428
4.331291s,10.2.2.1,10.1.2.1,62,
4.331408s,10.1.2.1,10.2.2.1,1502,1428
4.331529s,10.1.2.1,10.2.2.1,1502,1428
4.331531s,10.2.2.1,10.1.2.1,62,
4.331649s,10.1.2.1,10.2.2.1,1502,1428
4.331769s,10.1.2.1,10.2.2.1,1502,1428
4.331771s,10.2.2.1,10.1.2.1,62,
4.331889s,10.1.2.1,10.2.2.1,1502,1428
4.332009s,10.1.2.1,10.2.2.1,1502,1428
4.332011s,10.2.2.1,10.1.2.1,62,
4.332129s,10.1.2.1,10.2.2.1,1502,1428
4.332249s,10.1.2.1,10.2.2.1,1502,1428
4.332252s,10.2.2.1,10.1.2.1,62,
4.332370s,10.1.2.1,10.2.2.1,1502,1428
4.332490s,10.1.2.1,10.2.2.1,1502,1428
4.332492s,10.2.2.1,10.1.2.1,62,
4.332610s,10.1.2.1,10.2.2.1,1502,1428
4.332730s,10.1.2.1,10.2.2.1,1502,1428
4.332732s,10.2.2.1,10.1.2.1,62,
4.332850s,10.1.2.1,10.2.2.1,1502,1428
4.332970s,10.1.2.1,10.2.2.1,1502,1428
4.332973s,10.2.2.1,10.1.2.1,62,
4.333091s,10.1.2.1,10.2.2.1,1502,1428
4.333211s,10.1.2.1,10.2.2.1,1502,1428
4.333213s,10.2.2.1,10.1.2.1,62,
4.333331s,10.1.2.1,10.2.2.1,1502,1428
4.333451s,10.1.2.1,10.2.2.1,1502,1428
4.333453s,10.2.2.1,10.1.2.1,62,
4.333571s,10.1.2.1,10.2.2.1,1502,1428
4.333691s,10.1.2.1,10.2.2.1,1502,1428
4.333694s,10.2.2.1,10.1.2.1,62,
4.333812s,10.1.2.1,10.2.2.1,1502,1428
4.333932s,10.1.2.1,10.2.2.1,1502,1428
4.333934s,10.2.2.1,10.1.2.1,62,
4.334052s,10.1.2.1,10.2.2.1,1502,1428
4.334172s,10.1.2.1,10.2.2.1,1502,1428
4.334174s,10.2.2.1,10.1.2.1,62,
4.334292s,10.1.2.1,10.2.2.1,1502,1428
4.334412s,10.1.2.1,10.2.2.1,1502,1428
4.334415s,10.2.2.1,10.1.2.1,62,
4.334533s,10.1.2.1,10.2.2.1,1502,1428
4.334653s,10.1.2.1,10.2.2.1,1502,1428
4.334655s,10.2.2.1,10.1.2.1,62,
4.334773s,10.1.2.1,10.2.2.1,1502,1428
4.334893s,10.1.2.1,10.2.2.1,1502,1428
4.334895s,10.2.2.1,10.1.2.1,62,
4.335013s,10.1.2.1,10.2.2.1,1502,1428
4.335133s,10.1.2.1,10.2.2.1,1502,1428
4.335136s,10.2.2.1,10.1.2.1,62,
4.335253s,10.1.2.1,10.2.2.1,1502,1428
4.335374s,10.1.2.1,10.2.2.1,1502,1428
4.335376s,10.2.2.1,10.1.2.1,62,
4.335494s,10.1.2.1,10.2.2.1,1502,1428
4.335614s,10.1.2.1,10.2.2.1,1502,1428
4.335616s,10.2.2.1,10.1.2.1,62,
4.335734s,10.1.2.1,10.2.2.1,1502,1428
4.335854s,10.1.2.1,10.2.2.1,1502,1428
4.335857s,10.2.2.1,10.1.2.1,62,
4.335974s,10.1.2.1,10.2.2.1,1502,1428
4.336095s,10.1.2.1,10.2.2.1,1502,1428
4.336097s,10.2.2.1,10.1.2.1,62,
4.336215s,10.1.2.1,10.2.2.1,1502,1428
4.336335s,10.1.2.1,10.2.2.1,1502,1428
4.336337s,10.2.2.1,10.1.2.1,62,
4.336455s,10.1.2.1,10.2.2.1,1502,1428
4.336575s,10.1.2.1,10.2.2.1,1502,1428
4.336578s,10.2.2.1,10.1.2.1,62,
4.336695s,10.1.2.1,10.2.2.1,1502,1428
4.336816s,10.1.2.1,10.2.2.1,1502,1428
4.336818s,10.2.2.1,10.1.2.1,62,
4.336936s,10.1.2.1,10.2.2.1,1502,1428
4.337056s,10.1.2.1,10.2.2.1,1502,1428
4.337058s,10.2.2.1,10.1.2.1,62,
4.337176s,10.1.2.1,10.2.2.1,1502,1428
4.337296s,10.1.2.1,10.2.2.1,1502,1428
4.337299s,10.2.2.1,10.1.2.1,62,
4.337416s,10.1.2.1,10.2.2.1,1502,1428
4.337537s,10.1.2.1,10.2.2.1,1502,1428
4.337539s,10.2.2.1,10.1.2.1,62,
4.337657s,10.1.2.1,10.2.2.1,1502,1428
4.337777s,10.1.2.1,10.2.2.1,1502,1428
4.337779s,10.2.2.1,10.1.2.1,62,
4.337897s,10.1.2.1,10.2.2.1,1502,1428
4.338017s,10.1.2.1,10.2.2.1,1502,1428
4.338019s,10.2.2.1,10.1.2.1,62,
4.338137s,10.1.2.1,10.2.2.1,1502,1428
4.338257s,10.1.2.1,10.2.2.1,1502,1428
4.338260s,10.2.2.1,10.1.2.1,62,
4.338378s,10.1.2.1,10.2.2.1,1502,1428
4.338498s,10.1.2.1,10.2.2.1,1502,1428
4.338500s,10.2.2.1,10.1.2.1,62,
4.338618s,10.1.2.1,10.2.2.1,1502,1428
4.338738s,10.1.2.1,10.2.2.1,1502,1428
4.338740s,10.2.2.1,10.1.2.1,62,
4.338858s,10.1.2.1,10.2.2.1,1502,1428
4.338978s,10.1.2.1,10.2.2.1,1502,1428
4.338981s,10.2.2.1,10.1.2.1,62,
4.339099s,10.1.2.1,10.2.2.1,1502,1428
4.339219s,10.1.2.1,10.2.2.1,1502,1428
4.339221s,10.2.2.1,10.1.2.1,62,
4.339339s,10.1.2.1,10.2.2.1,1502,1428
4.339459s,10.1.2.1,10.2.2.1,1502,1428
4.339461s,10.2.2.1,10.1.2.1,62,
4.339579s,10.1.2.1,10.2.2.1,1502,1428
4.339699s,10.1.2.1,10.2.2.1,1502,1428
4.339702s,10.2.2.1,10.1.2.1,62,
4.339820s,10.1.2.1,10.2.2.1,1502,1428
4.339940s,10.1.2.1,10.2.2.1,1502,1428
4.339942s,10.2.2.1,10.1.2.1,62,
4.340060s,10.1.2.1,10.2.2.1,1502,1428
4.340180s,10.1.2.1,10.2.2.1,1502,1428
4.340182s,10.2.2.1,10.1.2.1,62,
4.340300s,10.1.2.1,10.2.2.1,1502,1428
4.340420s,10.1.2.1,10.2.2.1,1502,1428
4.340423s,10.2.2.1,10.1.2.1,62,
4.340541s,10.1.2.1,10.2.2.1,1502,1428
4.340661s,10.1.2.1,10.2.2.1,1502,1428
4.340663s,10.2.2.1,10.1.2.1,62,
4.340781s,10.1.2.1,10.2.2.1,1502,1428
4.340901s,10.1.2.1,10.2.2.1,1502,1428
4.340903s,10.2.2.1,10.1.2.1,62,
4.341021s,10.1.2.1,10.2.2.1,1502,1428
4.341141s,10.1.2.1,10.2.2.1,1502,1428
4.341144s,10.2.2.1,10.1.2.1,62,
4.341261s,10.1.2.1,10.2.2.1,1502,1428
4.341382s,10.1.2.1,10.2.2.1,1502,1428
4.341384s,10.2.2.1,10.1.2.1,62,
4.341502s,10.1.2.1,10.2.2.1,1502,1428
4.341622s,10.1.2.1,10.2.2.1,1502,1428
4.341624s,10.2.2.1,10.1.2.1,62,
4.341742s,10.1.2.1,10.2.2.1,1502,1428
4.341862s,10.1.2.1,10.2.2.1,1502,1428
4.341865s,10.2.2.1,10.1.2.1,62,
4.341982s,10.1.2.1,10.2.2.1,1502,1428
4.342103s,10.1.2.1,10.2.2.1,1502,1428
4.342105s,10.2.2.1,10.1.2.1,62,
4.342223s,10.1.2.1,10.2.2.1,1502,1428
4.342343s,10.1.2.1,10.2.2.1,1502,1428
4.342345s,10.2.2.1,10.1.2.1,62,
4.342463s,10.1.2.1,10.2.2.1,1502,1428
4.342583s,10.1.2.1,10.2.2.1,1502,1428
4.342586s,10.2.2.1,10.1.2.1,62,
4.342703s,10.1.2.1,10.2.2.1,1502,1428
4.342824s,10.1.2.1,10.2.2.1,1502,1428
4.342826s,10.2.2.1,10.1.2.1,62,
4.342944s,10.1.2.1,10.2.2.1,1502,1428
4.343064s,10.1.2.1,10.2.2.1,1502,1428
4.343066s,10.2.2.1,10.1.2.1,62,
4.343184s,10.1.2.1,10.2.2.1,1502,1428
4.343304s,10.1.2.1,10.2.2.1,1502,1428
4.343307s,10.2.2.1,10.1.2.1,62,
4.343424s,10.1.2.1,10.2.2.1,1502,1428
4.343545s,10.1.2.1,10.2.2.1,1502,1428
4.343547s,10.2.2.1,10.1.2.1,62,
4.343665s,10.1.2.1,10.2.2.1,1502,1428
4.343785s,10.1.2.1,10.2.2.1,1502,1428
4.343787s,10.2.2.1,10.1.2.1,62,
4.343905s,10.1.2.1,10.2.2.1,1502,1428
4.344025s,10.1.2.1,10.2.2.1,1502,1428
4.344027s,10.2.2.1,10.1.2.1,62,
4.344145s,10.1.2.1,10.2.2.1,1502,1428
4.344265s,10.1.2.1,10.2.2.1,1502,1428
4.344268s,10.2.2.1,10.1.2.1,62,
4.344386s,10.1.2.1,10.2.2.1,1502,1428
4.344506s,10.1.2.1,10.2.2.1,1502,1428
4.344508s,10.2.2.1,10.1.2.1,62,
4.344626s,10.1.2.1,10.2.2.1,1502,1428
4.344746s,10.1.2.1,10.2.2.1,1502,1428
4.344748s,10.2.2.1,10.1.2.1,62,
4.344866s,10.1.2.1,10.2.2.1,1502,1428
4.344986s,10.1.2.1,10.2.2.1,1502,1428
4.344989s,10.2.2.1,10.1.2.1,62,
4.345107s,10.1.2.1,10.2.2.1,1502,1428
4.345227s,10.1.2.1,10.2.2.1,1502,1428
4.345229s,10.2.2.1,10.1.2.1,62,
4.345347s,10.1.2.1,10.2.2.1,1502,1428
4.345467s,10.1.2.1,10.2.2.1,1502,1428
4.345469s,10.2.2.1,10.1.2.1,62,
4.345587s,10.1.2.1,10.2.2.1,1502,1428
4.345707s,10.1.2.1,10.2.2.1,1502,1428
4.345710s,10.2.2.1,10.1.2.1,62,
4.345828s,10.1.2.1,10.2.2.1,1502,1428
4.345948s,10.1.2.1,10.2.2.1,1502,1428
4.345950s,10.2.2.1,10.1.2.1,62,
4.346068s,10.1.2.1,10.2.2.1,1502,1428
4.346188s,10.1.2.1,10.2.2.1,1502,1428
4.346190s,10.2.2.1,10.1.2.1,62,
4.346308s,10.1.2.1,10.2.2.1,1502,1428
4.346428s,10.1.2.1,10.2.2.1,1502,1428
4.346431s,10.2.2.1,10.1.2.1,62,
4.346549s,10.1.2.1,10.2.2.1,1502,1428
4.346669s,10.1.2.1,10.2.2.1,1502,1428
4.346671s,10.2.2.1,10.1.2.1,62,
4.346789s,10.1.2.1,10.2.2.1,1502,1428
4.346909s,10.1.2.1,10.2.2.1,1502,1428
4.346911s,10.2.2.1,10.1.2.1,62,
4.347029s,10.1.2.1,10.2.2.1,1502,1428
4.347149s,10.1.2.1,10.2.2.1,1502,1428
4.347152s,10.2.2.1,10.1.2.1,62,
4.347269s,10.1.2.1,10.2.2.1,1502,1428
4.347390s,10.1.2.1,10.2.2.1,1502,1428
4.347392s,10.2.2.1,10.1.2.1,62,
4.347510s,10.1.2.1,10.2.2.1,1502,1428
4.347630s,10.1.2.1,10.2.2.1,1502,1428
4.347632s,10.2.2.1,10.1.2.1,62,
4.347750s,10.1.2.1,10.2.2.1,1502,1428
4.347870s,10.1.2.1,10.2.2.1,1502,1428
4.347873s,10.2.2.1,10.1.2.1,62,
4.347990s,10.1.2.1,10.2.2.1,1502,1428
4.348111s,10.1.2.1,10.2.2.1,1502,1428
4.348113s,10.2.2.1,10.1.2.1,62,
4.348231s,10.1.2.1,10.2.2.1,1502,1428
4.348351s,10.1.2.1,10.2.2.1,1502,1428
4.348353s,10.2.2.1,10.1.2.1,62,
4.348471s,10.1.2.1,10.2.2.1,1502,1428
4.348591s,10.1.2.1,10.2.2.1,1502,1428
4.348594s,10.2.2.1,10.1.2.1,62,
4.348711s,10.1.2.1,10.2.2.1,1502,1428
4.348832s,10.1.2.1,10.2.2.1,1502,1428
4.348834s,10.2.2.1,10.1.2.1,62,
4.348952s,10.1.2.1,10.2.2.1,1502,1428
4.349072s,10.1.2.1,10.2.2.1,1502,1428
4.349074s,10.2.2.1,10.1.2.1,62,
4.349192s,10.1.2.1,10.2.2.1,1502,1428
4.349312s,10.1.2.1,10.2.2.1,1502,1428
4.349315s,10.2.2.1,10.1.2.1,62,
4.349432s,10.1.2.1,10.2.2.1,1502,1428
4.349553s,10.1.2.1,10.2.2.1,1502,1428
4.349555s,10.2.2.1,10.1.2.1,62,
4.349673s,10.1.2.1,10.2.2.1,1502,1428
4.349793s,10.1.2.1,10.2.2.1,1502,1428
4.349795s,10.2.2.1,10.1.2.1,62,
4.349913s,10.1.2.1,10.2.2.1,1502,1428
4.350033s,10.1.2.1,10.2.2.1,1502,1428
4.350035s,10.2.2.1,10.1.2.1,62,
4.350153s,10.1.2.1,10.2.2.1,1502,1428
4.350273s,10.1.2.1,10.2.2.1,1502,1428
4.350276s,10.2.2.1,10.1.2.1,62,
4.350394s,10.1.2.1,10.2.2.1,1502,1428
4.350514s,10.1.2.1,10.2.2.1,1502,1428
4.350516s,10.2.2.1,10.1.2.1,62,
4.350634s,10.1.2.1,10.2.2.1,1502,1428
4.350754s,10.1.2.1,10.2.2.1,1502,1428
4.350756s,10.2.2.1,10.1.2.1,62,
4.350874s,10.1.2.1,10.2.2.1,1502,1428
4.350994s,10.1.2.1,10.2.2.1,1502,1428
4.350997s,10.2.2.1,10.1.2.1,62,
4.351115s,10.1.2.1,10.2.2.1,1502,1428
4.351235s,10.1.2.1,10.2.2.1,1502,1428
4.351237s,10.2.2.1,10.1.2.1,62,
4.351355s,10.1.2.1,10.2.2.1,1502,1428
4.351475s,10.1.2.1,10.2.2.1,1502,1428
4.351477s,10.2.2.1,10.1.2.1,62,
4.351595s,10.1.2.1,10.2.2.1,1502,1428
4.351715s,10.1.2.1,10.2.2.1,1502,1428
4.351718s,10.2.2.1,10.1.2.1,62,
4.351836s,10.1.2.1,10.2.2.1,1502,1428
4.351956s,10.1.2.1,10.2.2.1,1502,1428
4.351958s,10.2.2.1,10.1.2.1,62,
4.352076s,10.1.2.1,10.2.2.1,1502,1428
4.352196s,10.1.2.1,10.2.2.1,1502,1428
4.352198s,10.2.2.1,10.1.2.1,62,
4.352316s,10.1.2.1,10.2.2.1,1502,1428
4.352436s,10.1.2.1,10.2.2.1,1502,1428
4.352439s,10.2.2.1,10.1.2.1,62,
4.352557s,10.1.2.1,10.2.2.1,1502,1428
4.352677s,10.1.2.1,10.2.2.1,1502,1428
4.352679s,10.2.2.1,10.1.2.1,62,
4.352797s,10.1.2.1,10.2.2.1,1502,1428
4.352917s,10.1.2.1,10.2.2.1,1502,1428
4.352919s,10.2.2.1,10.1.2.1,62,
4.353037s,10.1.2.1,10.2.2.1,1502,1428
4.353157s,10.1.2.1,10.2.2.1,1502,1428
4.353160s,10.2.2.1,10.1.2.1,62,
4.353277s,10.1.2.1,10.2.2.1,1502,1428
4.353398s,10.1.2.1,10.2.2.1,1502,1428
4.353400s,10.2.2.1,10.1.2.1,62,
4.353518s,10.1.2.1,10.2.2.1,1502,1428
4.353638s,10.1.2.1,10.2.2.1,1502,1428
4.353640s,10.2.2.1,10.1.2.1,62,
4.353758s,10.1.2.1,10.2.2.1,1502,1428
4.353878s,10.1.2.1,10.2.2.1,1502,1428
4.353881s,10.2.2.1,10.1.2.1,62,
4.353998s,10.1.2.1,10.2.2.1,1502,1428
4.354119s,10.1.2.1,10.2.2.1,1502,1428
4.354121s,10.2.2.1,10.1.2.1,62,
4.354239s,10.1.2.1,10.2.2.1,1502,1428
4.354359s,10.1.2.1,10.2.2.1,1502,1428
4.354361s,10.2.2.1,10.1.2.1,62,
4.354479s,10.1.2.1,10.2.2.1,1502,1428
4.354599s,10.1.2.1,10.2.2.1,1502,1428
4.354602s,10.2.2.1,10.1.2.1,62,
4.354719s,10.1.2.1,10.2.2.1,1502,1428
4.354840s,10.1.2.1,10.2.2.1,1502,1428
4.354842s,10.2.2.1,10.1.2.1,62,
4.354960s,10.1.2.1,10.2.2.1,1502,1428
4.355080s,10.1.2.1,10.2.2.1,1502,1428
4.355082s,10.2.2.1,10.1.2.1,62,
4.355200s,10.1.2.1,10.2.2.1,1502,1428
4.355320s,10.1.2.1,10.2.2.1,1502,1428
4.355323s,10.2.2.1,10.1.2.1,62,
4.355440s,10.1.2.1,10.2.2.1,1502,1428
4.355561s,10.1.2.1,10.2.2.1,1502,1428
4.355563s,10.2.2.1,10.1.2.1,62,
4.355681s,10.1.2.1,10.2.2.1,1502,1428
4.355801s,10.1.2.1,10.2.2.1,1502,1428
4.355803s,10.2.2.1,10.1.2.1,62,
4.355921s,10.1.2.1,10.2.2.1,1502,1428
4.356041s,10.1.2.1,10.2.2.1,1502,1428
4.356043s,10.2.2.1,10.1.2.1,62,
4.356161s,10.1.2.1,10.2.2.1,1502,1428
4.356281s,10.1.2.1,10.2.2.1,1502,1428
4.356284s,10.2.2.1,10.1.2.1,62,
4.356402s,10.1.2.1,10.2.2.1,1502,1428
4.356522s,10.1.2.1,10.2.2.1,1502,1428
4.356524s,10.2.2.1,10.1.2.1,62,
4.356642s,10.1.2.1,10.2.2.1,1502,1428
4.356762s,10.1.2.1,10.2.2.1,1502,1428
4.356764s,10.2.2.1,10.1.2.1,62,
4.356882s,10.1.2.1,10.2.2.1,1502,1428
4.357002s,10.1.2.1,10.2.2.1,1502,1428
4.357005s,10.2.2.1,10.1.2.1,62,
4.357123s,10.1.2.1,10.2.2.1,1502,1428
4.357243s,10.1.2.1,10.2.2.1,1502,1428
4.357245s,10.2.2.1,10.1.2.1,62,
4.357363s,10.1.2.1,10.2.2.1,1502,1428
4.357483s,10.1.2.1,10.2.2.1,1502,1428
4.357485s,10.2.2.1,10.1.2.1,62,
4.357603s,10.1.2.1,10.2.2.1,1502,1428
4.357723s,10.1.2.1,10.2.2.1,1502,1428
4.357726s,10.2.2.1,10.1.2.1,62,
4.357844s,10.1.2.1,10.2.2.1,1502,1428
4.357964s,10.1.2.1,10.2.2.1,1502,1428
4.357966s,10.2.2.1,10.1.2.1,62,
4.358084s,10.1.2.1,10.2.2.1,1502,1428
4.358204s,10.1.2.1,10.2.2.1,1502,1428
4.358206s,10.2.2.1,10.1.2.1,62,
4.358324s,10.1.2.1,10.2.2.1,1502,1428
4.358444s,10.1.2.1,10.2.2.1,1502,1428
4.358447s,10.2.2.1,10.1.2.1,62,
4.358565s,10.1.2.1,10.2.2.1,1502,1428
4.358685s,10.1.2.1,10.2.2.1,1502,1428
4.358687s,10.2.2.1,10.1.2.1,62,
4.358805s,10.1.2.1,10.2.2.1,1502,1428
4.358925s,10.1.2.1,10.2.2.1,1502,1428
4.358927s,10.2.2.1,10.1.2.1,62,
4.359045s,10.1.2.1,10.2.2.1,1502,1428
4.359165s,10.1.2.1,10.2.2.1,1502,1428
4.359168s,10.2.2.1,10.1.2.1,62,
4.359285s,10.1.2.1,10.2.2.1,1502,1428
4.359406s,10.1.2.1,10.2.2.1,1502,1428
4.359408s,10.2.2.1,10.1.2.1,62,
4.359526s,10.1.2.1,10.2.2.1,1502,1428
4.359646s,10.1.2.1,10.2.2.1,1502,1428
4.359648s,10.2.2.1,10.1.2.1,62,
4.359766s,10.1.2.1,10.2.2.1,1502,1428
4.359886s,10.1.2.1,10.2.2.1,1502,1428
4.359889s,10.2.2.1,10.1.2.1,62,
4.360006s,10.1.2.1,10.2.2.1,1502,1428
4.360127s,10.1.2.1,10.2.2.1,1502,1428
4.360129s,10.2.2.1,10.1.2.1,62,
4.360247s,10.1.2.1,10.2.2.1,1502,1428
4.360367s,10.1.2.1,10.2.2.1,1502,1428
4.360369s,10.2.2.1,10.1.2.1,62,
4.360487s,10.1.2.1,10.2.2.1,1502,1428
4.360607s,10.1.2.1,10.2.2.1,1502,1428
4.360610s,10.2.2.1,10.1.2.1,62,
4.360727s,10.1.2.1,10.2.2.1,1502,1428
4.360848s,10.1.2.1,10.2.2.1,1502,1428
4.360850s,10.2.2.1,10.1.2.1,62,
4.360968s,10.1.2.1,10.2.2.1,1502,1428
4.361088s,10.1.2.1,10.2.2.1,1502,1428
4.361090s,10.2.2.1,10.1.2.1,62,
4.361208s,10.1.2.1,10.2.2.1,1502,1428
4.361328s,10.1.2.1,10.2.2.1,1502,1428
4.361331s,10.2.2.1,10.1.2.1,62,
4.361448s,10.1.2.1,10.2.2.1,1502,1428
4.361569s,10.1.2.1,10.2.2.1,1502,1428
4.361571s,10.2.2.1,10.1.2.1,62,
4.361689s,10.1.2.1,10.2.2.1,1502,1428
4.361809s,10.1.2.1,10.2.2.1,1502,1428
4.361811s,10.2.2.1,10.1.2.1,62,
