"No.","Time","D_Time","Source","Destination","Protocol","Length","Info"
"360","1.630614","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=31913 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=402"
"361","1.630823","0.000209","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=31913 Win=122432 Len=0 TSval=407 TSecr=402"
"362","1.631815","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=33341 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"363","1.632025","0.000210","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=33341 Win=125360 Len=0 TSval=407 TSecr=402"
"364","1.633017","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=34769 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"365","1.633227","0.000210","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=34769 Win=128272 Len=0 TSval=408 TSecr=403"
"366","1.634219","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=36197 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"367","1.634428","0.000209","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=36197 Win=131200 Len=0 TSval=408 TSecr=403"
"368","1.635420","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=37625 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"369","1.635630","0.000210","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=37625 Win=134112 Len=0 TSval=408 TSecr=403"
"370","1.636622","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=39053 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"371","1.636831","0.000209","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=39053 Win=137040 Len=0 TSval=409 TSecr=403"
"372","1.637823","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=40481 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"373","1.638033","0.000210","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=40481 Win=139952 Len=0 TSval=409 TSecr=403"
"374","1.639025","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=41909 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"375","1.639235","0.000210","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=41909 Win=142880 Len=0 TSval=409 TSecr=403"
"376","1.640227","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=43337 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"377","1.640436","0.000209","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=43337 Win=145792 Len=0 TSval=410 TSecr=404"
"378","1.641428","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=44765 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"379","1.641638","0.000210","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=44765 Win=148720 Len=0 TSval=410 TSecr=404"
"380","1.642630","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=46193 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"381","1.642839","0.000209","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=46193 Win=151632 Len=0 TSval=410 TSecr=404"
"382","1.643831","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=47621 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"383","1.644041","0.000210","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=47621 Win=154560 Len=0 TSval=410 TSecr=404"
"384","1.645033","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=49049 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"385","1.645243","0.000210","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=49049 Win=157472 Len=0 TSval=411 TSecr=404"
"386","1.646235","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=50477 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=404"
"387","1.646444","0.000209","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=50477 Win=160400 Len=0 TSval=411 TSecr=404"
"388","1.647436","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=51905 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=404"
"389","1.647646","0.000210","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=51905 Win=163312 Len=0 TSval=411 TSecr=405"
"390","1.648638","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=53333 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"391","1.648847","0.000209","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=53333 Win=166240 Len=0 TSval=412 TSecr=405"
"392","1.649839","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=54761 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"393","1.650049","0.000210","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=54761 Win=169152 Len=0 TSval=412 TSecr=405"
"394","1.651041","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=56189 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"395","1.651251","0.000210","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=56189 Win=172080 Len=0 TSval=412 TSecr=405"
"396","1.652243","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=57617 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"397","1.652452","0.000209","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=57617 Win=174992 Len=0 TSval=413 TSecr=405"
"398","1.653444","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=59045 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"399","1.653654","0.000210","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=59045 Win=177920 Len=0 TSval=413 TSecr=405"
"400","1.654646","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=60473 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"401","1.654855","0.000209","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=60473 Win=180832 Len=0 TSval=413 TSecr=405"
"402","1.655847","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=61901 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"403","1.656057","0.000210","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=61901 Win=183760 Len=0 TSval=413 TSecr=405"
"404","1.657049","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=63329 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"405","1.657259","0.000210","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=63329 Win=186672 Len=0 TSval=414 TSecr=406"
"406","1.658251","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=64757 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"407","1.658460","0.000209","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=64757 Win=189600 Len=0 TSval=414 TSecr=406"
"408","1.659452","0.000992","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=66185 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"409","1.659662","0.000210","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=66185 Win=192512 Len=0 TSval=414 TSecr=406"
"410","1.660654","0.000992","10.1.0.2","10.1.2.2","TCP","960","34031 > 50000 [PSH, ACK] Seq=67613 Ack=1 Win=58400 Len=886 TSval=406 TSecr=406"
"411","1.660863","0.000209","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=67613 Win=195440 Len=0 TSval=415 TSecr=406"
"412","1.700129","0.039266","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=68499 Win=198352 Len=0 TSval=425 TSecr=406"
"413","1.700808","0.000679","10.1.0.2","10.1.2.2","TCP","62","34031 > 50000 [FIN, ACK] Seq=68499 Ack=1 Win=58400 Len=0 TSval=425 TSecr=415"
"414","1.740129","0.039321","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=68500 Win=198352 Len=0 TSval=435 TSecr=425"
