"No.","Time","D_Time","Source","Destination","Protocol","Length","Info"
"324","1.609065","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=6209 Win=69872 Len=0 TSval=402 TSecr=400"
"325","1.610267","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=6209 Ack=1 Win=58400 Len=1428 TSval=400 TSecr=400"
"326","1.610267","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=7637 Win=72800 Len=0 TSval=402 TSecr=400"
"327","1.611468","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=7637 Ack=1 Win=58400 Len=1428 TSval=400 TSecr=400"
"328","1.611468","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=9065 Win=75712 Len=0 TSval=402 TSecr=400"
"329","1.612670","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=9065 Ack=1 Win=58400 Len=1428 TSval=400 TSecr=400"
"330","1.612670","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=10493 Win=78640 Len=0 TSval=403 TSecr=400"
"331","1.613871","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=10493 Ack=1 Win=58400 Len=1428 TSval=400 TSecr=400"
"332","1.613871","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=11921 Win=81552 Len=0 TSval=403 TSecr=400"
"333","1.615073","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=11921 Ack=1 Win=58400 Len=1428 TSval=400 TSecr=400"
"334","1.615073","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=13349 Win=84480 Len=0 TSval=403 TSecr=400"
"335","1.616275","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=13349 Ack=1 Win=58400 Len=1428 TSval=400 TSecr=400"
"336","1.616275","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=14777 Win=87392 Len=0 TSval=404 TSecr=400"
"337","1.617476","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=14777 Ack=1 Win=58400 Len=1428 TSval=400 TSecr=400"
"338","1.617476","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=16205 Win=90320 Len=0 TSval=404 TSecr=400"
"339","1.618678","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=16205 Ack=1 Win=58400 Len=1428 TSval=401 TSecr=401"
"340","1.618678","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=17633 Win=93232 Len=0 TSval=404 TSecr=401"
"341","1.619879","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=17633 Ack=1 Win=58400 Len=1428 TSval=401 TSecr=401"
"342","1.619879","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=19061 Win=96160 Len=0 TSval=404 TSecr=401"
"343","1.621081","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=19061 Ack=1 Win=58400 Len=1428 TSval=401 TSecr=401"
"344","1.621081","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=20489 Win=99072 Len=0 TSval=405 TSecr=401"
"345","1.622283","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=20489 Ack=1 Win=58400 Len=1428 TSval=401 TSecr=401"
"346","1.622283","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=21917 Win=102000 Len=0 TSval=405 TSecr=401"
"347","1.623484","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=21917 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=401"
"348","1.623484","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=23345 Win=104912 Len=0 TSval=405 TSecr=402"
"349","1.624686","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=23345 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=401"
"350","1.624686","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=24773 Win=107840 Len=0 TSval=406 TSecr=402"
"351","1.625887","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=24773 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=402"
"352","1.625887","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=26201 Win=110752 Len=0 TSval=406 TSecr=402"
"353","1.627089","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=26201 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=402"
"354","1.627089","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=27629 Win=113680 Len=0 TSval=406 TSecr=402"
"355","1.628291","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=27629 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=402"
"356","1.628291","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=29057 Win=116592 Len=0 TSval=407 TSecr=402"
"357","1.629492","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=29057 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=402"
"358","1.629492","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=30485 Win=119520 Len=0 TSval=407 TSecr=402"
"359","1.630694","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=30485 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=402"
"360","1.630694","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=31913 Win=122432 Len=0 TSval=407 TSecr=402"
"361","1.631895","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=31913 Ack=1 Win=58400 Len=1428 TSval=402 TSecr=402"
"362","1.631895","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=33341 Win=125360 Len=0 TSval=407 TSecr=402"
"363","1.633097","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=33341 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"364","1.633097","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=34769 Win=128272 Len=0 TSval=408 TSecr=403"
"365","1.634299","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=34769 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"366","1.634299","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=36197 Win=131200 Len=0 TSval=408 TSecr=403"
"367","1.635500","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=36197 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"368","1.635500","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=37625 Win=134112 Len=0 TSval=408 TSecr=403"
"369","1.636702","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=37625 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"370","1.636702","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=39053 Win=137040 Len=0 TSval=409 TSecr=403"
"371","1.637903","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=39053 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"372","1.637903","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=40481 Win=139952 Len=0 TSval=409 TSecr=403"
"373","1.639105","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=40481 Ack=1 Win=58400 Len=1428 TSval=403 TSecr=403"
"374","1.639105","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=41909 Win=142880 Len=0 TSval=409 TSecr=403"
"375","1.640307","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=41909 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"376","1.640307","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=43337 Win=145792 Len=0 TSval=410 TSecr=404"
"377","1.641508","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=43337 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"378","1.641508","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=44765 Win=148720 Len=0 TSval=410 TSecr=404"
"379","1.642710","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=44765 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"380","1.642710","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=46193 Win=151632 Len=0 TSval=410 TSecr=404"
"381","1.643911","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=46193 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"382","1.643911","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=47621 Win=154560 Len=0 TSval=410 TSecr=404"
"383","1.645113","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=47621 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"384","1.645113","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=49049 Win=157472 Len=0 TSval=411 TSecr=404"
"385","1.646315","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=49049 Ack=1 Win=58400 Len=1428 TSval=404 TSecr=404"
"386","1.646315","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=50477 Win=160400 Len=0 TSval=411 TSecr=404"
"387","1.647516","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=50477 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=404"
"388","1.647516","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=51905 Win=163312 Len=0 TSval=411 TSecr=405"
"389","1.648718","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=51905 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=404"
"390","1.648718","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=53333 Win=166240 Len=0 TSval=412 TSecr=405"
"391","1.649919","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=53333 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"392","1.649919","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=54761 Win=169152 Len=0 TSval=412 TSecr=405"
"393","1.651121","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=54761 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"394","1.651121","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=56189 Win=172080 Len=0 TSval=412 TSecr=405"
"395","1.652323","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=56189 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"396","1.652323","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=57617 Win=174992 Len=0 TSval=413 TSecr=405"
"397","1.653524","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=57617 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"398","1.653524","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=59045 Win=177920 Len=0 TSval=413 TSecr=405"
"399","1.654726","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=59045 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"400","1.654726","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=60473 Win=180832 Len=0 TSval=413 TSecr=405"
"401","1.655927","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=60473 Ack=1 Win=58400 Len=1428 TSval=405 TSecr=405"
"402","1.655927","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=61901 Win=183760 Len=0 TSval=413 TSecr=405"
"403","1.657129","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=61901 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"404","1.657129","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=63329 Win=186672 Len=0 TSval=414 TSecr=406"
"405","1.658331","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=63329 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"406","1.658331","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=64757 Win=189600 Len=0 TSval=414 TSecr=406"
"407","1.659532","0.001201","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=64757 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"408","1.659532","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=66185 Win=192512 Len=0 TSval=414 TSecr=406"
"409","1.660734","0.001202","10.1.0.2","10.1.2.2","TCP","1502","34031 > 50000 [PSH, ACK] Seq=66185 Ack=1 Win=58400 Len=1428 TSval=406 TSecr=406"
"410","1.660734","0.000000","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=67613 Win=195440 Len=0 TSval=415 TSecr=406"
"411","1.661502","0.000768","10.1.0.2","10.1.2.2","TCP","960","34031 > 50000 [PSH, ACK] Seq=67613 Ack=1 Win=58400 Len=886 TSval=406 TSecr=406"
"412","1.700000","0.038498","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=68499 Win=198352 Len=0 TSval=425 TSecr=406"
"413","1.700937","0.000937","10.1.0.2","10.1.2.2","TCP","62","34031 > 50000 [FIN, ACK] Seq=68499 Ack=1 Win=58400 Len=0 TSval=425 TSecr=415"
"414","1.740000","0.039063","10.1.2.2","10.1.0.2","TCP","62","50000 > 34031 [ACK] Seq=1 Ack=68500 Win=198352 Len=0 TSval=435 TSecr=425"
